time,Pressure drop - total,Pressure drop - gravity,Pressure drop - friction,Total mass - gas,Total mass - oil,Total mass - total,Total volume - gas,Total volume - oil,Total volume - total
[s],[Pa],[Pa],[Pa],[kg],[kg],[kg],[m³],[m³],[m³]
0,0,0,0,0,17854.051676275656,17854.051676275656,0,20.106192982974683,20.106192982974683
101.76547822875165,271.0480470742417,0,271.0480470742417,0,19962.152908720796,19962.152908720796,0,20.106192982974683,20.106192982974683
201.26191306853136,288.12168274544825,0,288.12168274544825,0,19944.73119083691,19944.73119083691,0,20.106192982974683,20.106192982974683
304.13826581146475,287.45010269878236,0,287.45010269878236,0,19814.881839118672,19814.881839118672,0,20.106192982974683,20.106192982974683
402.3869357464735,286.6007997163035,0,286.6007997163035,0,19746.907281750377,19746.907281750377,0,20.106192982974683,20.106192982974683
500.2696621240519,286.35133351331245,0,286.35133351331245,0,19721.937504016874,19721.937504016874,0,20.106192982974683,20.106192982974683
602.2071226970645,286.3027349774676,0,286.3027349774676,0,19714.415964262887,19714.415964262887,0,20.106192982974683,20.106192982974683
704.0744987739837,286.2975533483208,0,286.2975533483208,0,19712.51468350387,19712.51468350387,0,20.106192982974683,20.106192982974683
801.6781398236482,286.29907691119655,0,286.29907691119655,0,19712.03988623419,19712.03988623419,0,20.106192982974683,20.106192982974683
903.5197147431861,286.2997384903606,0,286.2997384903606,0,19711.90550615134,19711.90550615134,0,20.106192982974683,20.106192982974683
1001.1163688349158,286.29992529786455,0,286.29992529786455,0,19711.87144778631,19711.87144778631,0,20.106192982974683,20.106192982974683
1102.9559202155342,286.29999766425453,0,286.29999766425453,0,19711.862300753666,19711.862300753666,0,20.106192982974683,20.106192982974683
1200.5520253811922,286.30004854775393,0,286.30004854775393,0,19711.86009361912,19711.86009361912,0,20.106192982974683,20.106192982974683
1302.3913927897318,286.3000787665239,0,286.3000787665239,0,19711.859698310793,19711.859698310793,0,20.106192982974683,20.106192982974683
1404.2307461204314,286.30009004458765,0,286.30009004458765,0,19711.859682474744,19711.859682474744,0,20.106192982974683,20.106192982974683
1501.8267896013765,286.30009350256194,0,286.30009350256194,0,19711.859713454214,19711.859713454214,0,20.106192982974683,20.106192982974683
1603.6661385486343,286.30009450944965,0,286.30009450944965,0,19711.85973725845,19711.85973725845,0,20.106192982974683,20.106192982974683
1701.262181223159,286.30009471207615,0,286.30009471207615,0,19711.859748723153,19711.859748723153,0,20.106192982974683,20.106192982974683
1803.1015301584002,286.3000947236922,0,286.3000947236922,0,19711.85975365217,19711.85975365217,0,20.106192982974683,20.106192982974683
1900.6975729341557,286.3000947040478,0,286.3000947040478,0,19711.859755292746,19711.859755292746,0,20.106192982974683,20.106192982974683
2002.5369219421018,286.3000946889103,0,286.3000946889103,0,19711.85975579415,19711.85975579415,0,20.106192982974683,20.106192982974683
2100.1329647510943,286.30009468182845,0,286.30009468182845,0,19711.859755899553,19711.859755899553,0,20.106192982974683,20.106192982974683
2201.972313772673,286.3000946788754,0,286.3000946788754,0,19711.859755908674,19711.859755908674,0,20.106192982974683,20.106192982974683
2303.8116627952945,286.30009467789523,0,286.30009467789523,0,19711.859755900427,19711.859755900427,0,20.106192982974683,20.106192982974683
2401.4077056088486,286.3000946777358,0,286.3000946777358,0,19711.859755895108,19711.859755895108,0,20.106192982974683,20.106192982974683
2503.247054631693,286.3000946777358,0,286.3000946777358,0,19711.859755892467,19711.859755892467,0,20.106192982974683,20.106192982974683
2600.843097445237,286.3000946777358,0,286.3000946777358,0,19711.85975589131,19711.85975589131,0,20.106192982974683,20.106192982974683
2702.6824464680562,286.3000946777358,0,286.3000946777358,0,19711.85975589085,19711.85975589085,0,20.106192982974683,20.106192982974683
2800.278489281591,286.3000946777358,0,286.3000946777358,0,19711.859755890724,19711.859755890724,0,20.106192982974683,20.106192982974683
2902.1178383044103,286.3000946777358,0,286.3000946777358,0,19711.859755890688,19711.859755890688,0,20.106192982974683,20.106192982974683
3003.9571873272293,286.3000946777358,0,286.3000946777358,0,19711.85975589068,19711.85975589068,0,20.106192982974683,20.106192982974683
3101.5532301407643,286.3000946777358,0,286.3000946777358,0,19711.85975589068,19711.85975589068,0,20.106192982974683,20.106192982974683
3203.3925791635834,286.3000946777358,0,286.3000946777358,0,19711.85975589068,19711.85975589068,0,20.106192982974683,20.106192982974683
3300.9886219771183,286.3000946777358,0,286.3000946777358,0,19711.859755890677,19711.859755890677,0,20.106192982974683,20.106192982974683
3402.8279709999374,286.3000946777358,0,286.3000946777358,0,19711.859755890677,19711.859755890677,0,20.106192982974683,20.106192982974683
3500.4240138134724,286.3000946777358,0,286.3000946777358,0,19711.859755890677,19711.859755890677,0,20.106192982974683,20.106192982974683
3602.2633628362914,286.3000946777358,0,286.3000946777358,0,19711.859755890677,19711.859755890677,0,20.106192982974683,20.106192982974683
3631.9665063012803,286.3000946777358,0,286.3000946777358,0,19711.859755890677,19711.859755890677,0,20.106192982974683,20.106192982974683
