time,Hydrodynamics iterations,MVP total iterations,MVP last iterations,Energy iterations,Custom fluid iterations,Compositional iterations,Mass residual,Momentum residual,Energy residual,Restarts,Time - properties,Time - point model,Time - momentum,Time - MVP total,Time - composition,Time - single component,Time - energy total,Time - energy wall,Time - output,Time - total,Time - momentum matrix,Time - MVP matrix,Time - composition matrix,Time - single component matrix,Time - energy matrix,Time step,Max time step,Min time step,Average time step,CFL max time step
[s],[-],[-],[-],[-],[-],[-],[kg/s],[N],[K],[-],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000000000000000,0,0
101.76547822875165,20,44,2,1,0,1,6.804446415066035e-12,0.19314468524946493,2.0578577814341335e-05,0,1.8100025996682234,0.0026892998721450567,0.07428530033212155,0.2702022008597851,0.00031329988269135356,0,0.2039777009631507,0.0027183000347577035,0.006869313668929529,3.3762170000118203,0.00566320022335276,0.22022069920785725,0,0,0.022405402385629714,4.439907302625774,4.527483816204873,0.4,2.6093712366346575,4.439907302625774
201.26191306853136,20,41,2,1,0,1,7.748934667187667e-14,0.028647966331860307,3.2485378069020863e-06,0,2.102857798920013,0.004088299814611673,0.10726979887112975,0.3870345011819154,0.00047419982729479676,0,0.2588133029639721,0.0037245996645651758,0.013488244800859524,3.8824693000060506,0.008518600894603878,0.3157210999634117,0,0,0.02816690190229565,4.290958122521113,4.527483816204873,0.4,3.2461598882021185,4.290958122521113
304.13826581146475,20,40,2,1,0,1,2.0821044184378848e-14,0.01754085043880354,2.0464356112714932e-06,0,2.231459198286757,0.005745199858210981,0.13685419940156865,0.4849402012187057,0.0006374000222422185,0,0.2966888031223789,0.005026099563110621,0.019924321249694937,4.190931699995417,0.011132400541100653,0.39539929945021873,0,0,0.03201790351886302,4.2809959648012486,4.527483816204873,0.4,3.5364914629240087,4.2809959648012486
402.3869357464735,18,37,1,1,0,1,3.0228970565562836e-07,0.008724799970034568,1.036246203947009e-06,0,2.3341373976436444,0.0072111000190489,0.16851899999892345,0.5935062010539697,0.0007989000878296796,0,0.33471980266040197,0.006074799457564952,0.02627765530827612,4.48179180000443,0.013900500664021823,0.48386289936024707,0,0,0.03583260398590937,4.263016503403197,4.527483816204873,0.4,3.691623263729115,4.263016503403197
500.2696621240519,9,19,1,1,0,1,5.71507323966138e-07,0.009585552062418748,1.6163359780363095e-06,0,2.381369198905304,0.008659300045110289,0.19360499945469212,0.6745755017618651,0.000935000192839653,0,0.36393610178492974,0.007030999404378239,0.03206460555761179,4.67181819997495,0.016063800605479635,0.5495000994997101,0,0,0.0388507042080164,4.250546300793165,4.527483816204873,0.4,3.789921682757969,4.250546300793165
602.2071226970645,3,8,2,1,0,1,3.3968663536921653e-12,0.23691766056620595,7.993972342636759e-05,0,2.3956246994202957,0.010009900201112035,0.2022812997456641,0.701093801413663,0.001039400347508491,0,0.3752258020685987,0.008055999525822703,0.036523831184704154,4.738549100002274,0.01668839994817973,0.571079599496443,0,0,0.03993950440781192,4.24541720134411,4.527483816204873,0.4,3.860302068570926,4.24541720134411
704.0744987739837,3,8,2,1,0,1,1.3181377857085603e-12,0.18266112238202165,4.680571973045469e-05,0,2.401787599315867,0.011306500120554125,0.20938039984321233,0.7219912008731628,0.0011522005079314121,0,0.3831297022989021,0.009211899538058793,0.04061164813776789,4.786205800017342,0.017164399730972953,0.5879146996303464,0,0,0.040662204090040184,4.243899623634678,4.527483816204873,0.4,3.9115249931887983,4.243899623634678
801.6781398236482,3,8,2,1,0,1,1.1077176662811938e-13,0.05416125425113128,1.3452371871174993e-05,0,2.4071026992751285,0.0130811000126414,0.2202118994318881,0.7518092007958331,0.0013483004877343778,0,0.3938644025474788,0.01061509968712926,0.048048546463978915,4.8540500000235625,0.017791799618862576,0.6121048998320477,0,0,0.041609504318330444,4.2434768428294385,4.527483816204873,0.4,3.9491533981460503,4.2434768428294385
903.5197147431861,2,6,2,1,0,1,2.671237511221929e-14,0.009299851653584159,6.515900491045196e-06,0,2.4106530992430635,0.014682599983643733,0.22966789972269913,0.7775352008175105,0.0015170005499385297,0,0.40360680210869765,0.011924899648874995,0.05524238038461674,4.911725700017996,0.018417799263261262,0.6328015998005868,0,0,0.04247590457089246,4.243352556074732,4.527483816204873,0.4,3.9802630605426703,4.243352556074732
