time,Acc. volume - continuous gas,Acc. volume - continuous oil,Acc. volume - bubbles,Acc. volume - droplets,Acc. volume - total gas,Acc. volume - total liquid,Acc. volume - total,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,MF - continuous gas,MF - continuous oil,MF - bubbles,MF - droplets,MF - total gas,MF - total oil,Pressure,Std. VFR - total gas,Std. VFR - total oil,Temperature - gas,Temperature - oil,VF - continuous gas,VF - continuous oil,VF - bubbles,VF - droplets,VF - total gas,VF - total oil
[s],[?],[?],[?],[?],[?],[?],[?],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[?],[?],[-],[-],[?],[?],[Pa],[?],[?],[C],[C],[?],[?],[-],[-],[-],[-]
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,5,5,0,1,0,0,0,1
103.81386355593158,0,10.124870586776947,0,0,0,10.124870586776947,10.124870586776947,8.370576400523248,0,96.83931559432209,0,0,0,96.83931559432209,96.83931559432209,0,1,0,0,0,1,80,4478121.59606593,0,8.370576400523248,8.370576400523248,0,1,0,0,0,1
201.78265837352512,0,21.400223471048562,0,0,0,21.400223471048562,21.400223471048562,2.5487904720627057,0,105.5317530622425,0,0,0,105.5317530622425,105.5317530622425,0,1,0,0,0,1,80,4880084.287650973,0,2.5487904720627057,2.5487904720627057,0,1,0,0,0,1
305.42912739092117,0,33.51418609656896,0,0,0,33.51418609656896,33.51418609656896,-0.8444773349231696,0,109.06085712143614,0,0,0,109.06085712143614,109.06085712143614,0,1,0,0,0,1,80,5043279.958802179,0,-0.8444773349231696,-0.8444773349231696,0,1,0,0,0,1
401.3600057610206,0,44.7618241802868,0,0,0,44.7618241802868,44.7618241802868,-1.5319517194201353,0,109.7643871646691,0,0,0,109.7643871646691,109.7643871646691,0,1,0,0,0,1,80,5075813.161466278,0,-1.5319517194201353,-1.5319517194201353,0,1,0,0,0,1
504.5965679002445,0,56.87417529334081,0,0,0,56.87417529334081,56.87417529334081,-1.7154594145914075,0,109.9466308024324,0,0,0,109.9466308024324,109.9466308024324,0,1,0,0,0,1,80,5084240.618486238,0,-1.7154594145914075,-1.7154594145914075,0,1,0,0,0,1
600.4432009169101,0,68.12124220561931,0,0,0,68.12124220561931,68.12124220561931,-1.7557309702647785,0,109.9868820146216,0,0,0,109.9868820146216,109.9868820146216,0,1,0,0,0,1,80,5086101.947446135,0,-1.7557309702647785,-1.7557309702647785,0,1,0,0,0,1
703.6586127572117,0,80.23343832428517,0,0,0,80.23343832428517,80.23343832428517,-1.7662518488440355,0,109.99699593322111,0,0,0,109.99699593322111,109.99699593322111,0,1,0,0,0,1,80,5086569.643412627,0,-1.7662518488440355,-1.7662518488440355,0,1,0,0,0,1
806.8731833565897,0,92.34562479616967,0,0,0,92.34562479616967,92.34562479616967,-1.7686965792470914,0,109.99933452674702,0,0,0,109.99933452674702,109.99933452674702,0,1,0,0,0,1,80,5086677.78653723,0,-1.7686965792470914,-1.7686965792470914,0,1,0,0,0,1
902.7151178322058,0,103.59265302849936,0,0,0,103.59265302849936,103.59265302849936,-1.7692509753756553,0,109.99984519903029,0,0,0,109.99984519903029,109.99984519903029,0,1,0,0,0,1,80,5086701.40145609,0,-1.7692509753756553,-1.7692509753756553,0,1,0,0,0,1
1005.9294750152209,0,115.70483636119724,0,0,0,115.70483636119724,115.70483636119724,-1.7693988425065186,0,109.99996514176435,0,0,0,109.99996514176435,109.99996514176435,0,1,0,0,0,1,80,5086706.947944563,0,-1.7693988425065186,-1.7693988425065186,0,1,0,0,0,1
1028.046836108355,0,118.30030423183074,0,0,0,118.30030423183074,118.30030423183074,-1.7694097647679996,0,109.99997987860401,0,0,0,109.99997987860401,109.99997987860401,0,1,0,0,0,1,80,5086707.629417367,0,-1.7694097647679996,-1.7694097647679996,0,1,0,0,0,1
