time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[Bar],[Bar],[Bar]
0,0,40,40,40,0.22,121.22338803297951,80.03388682762998,41.18950120534954
12.14135177249082,0,39.57056503491295,39.57056503491295,39.57056503491295,0.22,118.56405722119723,80.00105133781568,38.50291842426022
24.185530476455092,0,39.8890629089173,39.8890629089173,39.8890629089173,0.22,119.18563547054198,80.00153344435675,39.120127527469165
36.646351393561446,0,39.97882217567802,39.97882217567802,39.97882217567802,0.22,119.36201021482582,80.00137388125557,39.29615102518155
49.078931091429425,0,40.017036034274504,40.017036034274504,40.017036034274504,0.22,119.43770803398941,80.00134027594467,39.37166802603804
61.49927858549491,0,40.030149351453666,40.030149351453666,40.030149351453666,0.22,119.46431109527128,80.00132332353895,39.39817225694328
73.91519810017992,0,40.033215083909944,40.033215083909944,40.033215083909944,0.22,119.46717077657475,80.00132282750259,39.40504243991729
86.32949228352642,0,40.032186809589845,40.032186809589845,40.032186809589845,0.22,119.46764518993966,80.00131683537708,39.403790101970046
98.74393966784841,0,40.03070352203271,40.03070352203271,40.03070352203271,0.22,119.46647759868863,80.00131292375978,39.40160746130566
111.15865660107951,0,40.02916552610273,40.02916552610273,40.02916552610273,0.22,119.46462699071589,80.00131073976641,39.39928301939544
123.57364942923377,0,40.027940004927224,40.027940004927224,40.027940004927224,0.22,119.46286116258761,80.00131063645321,39.39754062039003
135.98886473698695,0,40.02654689296223,40.02654689296223,40.02654689296223,0.22,119.46088345715627,80.00131037954112,39.395441892873954
148.40431352104716,0,40.02522416167129,40.02522416167129,40.02522416167129,0.22,119.45894836086005,80.0013102928449,39.3934545661178
160.81997983549255,0,40.02398114501505,40.02398114501505,40.02398114501505,0.22,119.45711888176216,80.00131030277821,39.39159876926024
173.23584627093294,0,40.02281591251071,40.02281591251071,40.02281591251071,0.22,119.45540989688085,80.0013103542551,39.389872451261986
