time,position,CO2 mass frac. - gas,CO2 mass frac. - oil,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Physical flow regime ID - gas/liquid,Pressure,Superficial velocity - continuous gas,Superficial velocity - continuous oil,Superficial velocity - bubbles,Superficial velocity - droplets,Superficial velocity - total gas,Superficial velocity - total liquid,Superficial velocity - total,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil,VF - continuous gas,VF - continuous oil,VF - bubbles,VF - droplets,VF - total gas,VF - total oil,Wall temperature - inner surface
[s],[m],[-],[-],[m],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[?],[Pa],[?],[?],[m/s],[m/s],[m/s],[m/s],[m/s],[C],[C],[C],[C],[?],[?],[?],[m/s],[m/s],[?],[?],[-],[-],[-],[-],[C]
0,0,,,0,,,,,,,0,46,0,0,0,46,46,,,0,2.3460887805776447,0,0,0,2.3460887805776447,2.3460887805776447,,,,,,,,2.3460887805776443,2.3460887805776443,,,,,,,
0,16.666666666666668,1,1,,332.81730356224074,4329.587434115478,0,4329.587434115478,398.55666023052316,425.2186540488346,,,,,,,,4,136.94198007312318,,,,,,,,0.2806796889856855,0.2806796889856855,0.2806796889856855,4,,,,,,0,1,0,0,0,1,0.623059550134883
0,33.333333333333336,,,0,,,,,,,0,46.00000000000001,0,0,0,46.00000000000001,46.00000000000001,,,0,2.346088780577645,0,0,0,2.346088780577645,2.346088780577645,,,,,,,,2.3479738424165704,2.3479738424165673,,,,,,,
0,50,1,1,,324.84838186574245,4321.491865245491,0,4321.491865245491,398.4879419296198,425.2186540488346,,,,,,,,4,136.85807079509289,,,,,,,,0.539026085227988,0.539026085227988,0.539026085227988,4,,,,,,0,1,0,0,0,1,0.8581658061429494
0,66.66666666666667,,,0,,,,,,,0,46.00000000000001,0,0,0,46.00000000000001,46.00000000000001,,,0,2.3498619359528705,0,0,0,2.3498619359528705,2.3498619359528705,,,,,,,,2.3515928101432273,2.351592810143224,,,,,,,
0,83.33333333333334,1,1,,316.8963783183508,4319.272664504918,0,4319.272664504918,398.46906366533375,425.2186540488346,,,,,,,,4,136.77403712765522,,,,,,,,0.7790739242749396,0.7790739242749396,0.7790739242749396,4,,,,,,0,1,0,0,0,1,1.0762171194747339
0,100,,,0,,,,,,,0,46.00000000000001,0,0,0,46.00000000000001,46.00000000000001,,,0,2.3533262360867675,0,0,0,2.3533262360867675,2.3533262360867675,,,,,,,,2.3549495751530864,2.3549495751530833,,,,,,,
0,116.66666666666667,1,1,,308.9447383637135,4317.22902263809,0,4317.22902263809,398.45166326117237,425.2186540488346,,,,,,,,4,136.68988678487767,,,,,,,,1.0021303584061343,1.0021303584061343,1.0021303584061343,4,,,,,,0,1,0,0,0,1,1.2788145437824596
0,133.33333333333334,,,0,,,,,,,0,46.00000000000001,0,0,0,46.00000000000001,46.00000000000001,,,0,2.3565751553440992,0,0,0,2.3565751553440992,2.3565751553440992,,,,,,,,2.3580976123181845,2.3580976123181814,,,,,,,
0,150,1,1,,301.0207502877173,4315.345936163217,0,4315.345936163217,398.4356166489582,425.2186540488346,,,,,,,,4,136.60562700740078,,,,,,,,1.209408651136755,1.209408651136755,1.209408651136755,4,,,,,,0,1,0,0,0,1,1.467064384232117
0,166.66666666666669,,,0,,,,,,,0,46,0,0,0,46,46,,,0,2.359622037719755,0,0,0,2.359622037719755,2.359622037719755,,,,,,,,2.361049913416754,2.361049913416751,,,,,,,
0,183.33333333333337,1,1,,293.1509629947113,4313.609795875344,0,4313.609795875344,398.4208109637683,425.2186540488346,,,,,,,,4,136.52126458692132,,,,,,,,1.4020348197049088,1.4020348197049088,1.4020348197049088,4,,,,,,0,1,0,0,0,1,1.6419929710253882
0,200.00000000000003,,,0,,,,,,,0,46,0,0,0,46,46,,,0,2.3624795182580542,0,0,0,2.3624795182580542,2.3624795182580542,,,,,,,,2.3638187710288365,2.3638187710288334,,,,,,,
0,216.66666666666669,1,1,,285.36088693398693,4312.008247881006,0,4312.008247881006,398.4071434773773,425.2186540488346,,,,,,,,4,136.4368058900999,,,,,,,,1.5810538524481217,1.5810538524481217,1.5810538524481217,4,,,,,,0,1,0,0,0,1,1.8045524232543926
0,233.33333333333337,,,0,,,,,,,0,46.00000000000001,0,0,0,46.00000000000001,46.00000000000001,,,0,2.3651595430638523,0,0,0,2.3651595430638523,2.3651595430638523,,,,,,,,2.366415799815711,2.366415799815708,,,,,,,
0,250.00000000000003,1,1,,277.6747024389235,4310.530068916323,0,4310.530068916323,398.39452063296056,425.2186540488346,,,,,,,,4,136.35225688178366,,,,,,,,1.7474355159637298,1.7474355159637298,1.7474355159637298,4,,,,,,0,1,0,0,0,1,1.9556260217993895
0,266.6666666666667,,,0,,,,,,,0,46,0,0,0,46,46,,,0,2.3676733918007224,0,0,0,2.3676733918007224,2.3676733918007224,,,,,,,,2.3688519599477162,2.368851959947713,,,,,,,
0,283.33333333333337,1,1,,270.11456748686965,4309.1650545478415,0,4309.1650545478415,398.3828571727161,425.2186540488346,,,,,,,,4,136.26762314746279,,,,,,,,1.9020797697178864,1.9020797697178864,1.9020797697178864,4,,,,,,0,1,0,0,0,1,2.0960332101976746
