time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,40,0,0,0,0,0,0,0,80
108.40974739225719,40,0,20,0,0,0,20,20,98.42097535474429
215.05479694997214,40,0,20,0,0,0,20,20,95.92917627329552
301.9979242488346,40,0,20,0,0,0,20,20,94.59827822859792
408.0997268464807,40,0,20,0,0,0,20,20,93.47284784172679
511.9871983117453,40,0,20,0,0,0,20,20,92.71259510768024
614.2294961065431,40,0,20,0,0,0,20,20,92.19751408137917
715.2914883483269,40,0,20,0,0,0,20,20,91.84325461813118
815.5049089193724,40,0,20,0,0,0,20,20,91.59850377594884
915.1158761883164,40,0,20,0,0,0,20,20,91.42957332136127
1014.3026965845727,40,0,20,0,0,0,20,20,91.31268658550312
1113.191518298194,40,0,20,0,0,0,20,20,91.23138372920748
1192.148252422617,40,0,20,0,0,0,20,20,91.18427487071808
