time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,0,0,39.99999999999999,0,0,0,39.99999999999999,39.99999999999999,82.45297449104338
12.060678830856142,0,0,40,0,0,0,40,40,82.41453411563211
24.13974950870673,0,0,40,0,0,0,40,40,82.4183407096522
36.20357650289096,0,0,40,0,0,0,40,40,82.41800309259773
48.267077354969906,0,0,40,0,0,0,40,40,82.4178468744606
60.33089493909315,0,0,40,0,0,0,40,40,82.41779486183148
72.39494478371063,0,0,40,0,0,0,40,40,82.41776172252914
84.45906675598293,0,0,40,0,0,0,40,40,82.41773623246988
96.52323604432254,0,0,40,0,0,0,40,40,82.41771671028361
108.5874373168449,0,0,40,0,0,0,40,40,82.41770182563386
120.65166049239896,0,0,40,0,0,0,40,40,82.41769049143399
132.7158989142039,0,0,40,0,0,0,40,40,82.41768184540278
144.78014817048316,0,0,40,0,0,0,40,40,82.4176752183735
156.84440532325965,0,0,40,0,0,0,40,40,82.41767009929923
168.9086684034694,0,0,40,0,0,0,40,40,82.41766610256542
180.9729360801144,0,0,40,0,0,0,40,40,82.41766293987062
193.0372074432405,0,0,40,0,0,0,40,40,82.4176603971891
205.10148186141902,0,0,40,0,0,0,40,40,82.41765831649019
217.16575888803823,0,0,40,0,0,0,40,40,82.41765658155508
229.23003819960223,0,0,40,0,0,0,40,40,82.41765510715278
241.29431955503935,0,0,40,0,0,0,40,40,82.41765383088183
253.35860276881738,0,0,40,0,0,0,40,40,82.41765270708106
265.4228876931413,0,0,40,0,0,0,40,40,82.41765170231896
277.4871742061357,0,0,40,0,0,0,40,40,82.41765079207289
289.5514622039728,0,0,40,0,0,0,40,40,82.41764995829607
301.6157515956091,0,0,40,0,0,0,40,40,82.4176491876423
313.6800422992468,0,0,40,0,0,0,40,40,82.41764847017414
325.74433423993975,0,0,40,0,0,0,40,40,82.41764779842593
337.80862734795926,0,0,40,0,0,0,40,40,82.41764716672526
349.87292155766715,0,0,40,0,0,0,40,40,82.41764657070212
361.9372168067275,0,0,40,0,0,0,40,40,82.41764600693455
374.00151303554685,0,0,40,0,0,0,40,40,82.41764547269305
386.0658101868686,0,0,40,0,0,0,40,40,82.41764496575574
