time,position,CO2 mass frac. - gas,CO2 mass frac. - oil,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Physical flow regime ID - gas/liquid,Pressure,Superficial velocity - continuous gas,Superficial velocity - continuous oil,Superficial velocity - bubbles,Superficial velocity - droplets,Superficial velocity - total gas,Superficial velocity - total liquid,Superficial velocity - total,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil,VF - continuous gas,VF - continuous oil,VF - bubbles,VF - droplets,VF - total gas,VF - total oil,Wall temperature - inner surface
[s],[m],[-],[-],[m],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[?],[Pa],[?],[?],[m/s],[m/s],[m/s],[m/s],[m/s],[C],[C],[C],[C],[?],[?],[?],[m/s],[m/s],[?],[?],[-],[-],[-],[-],[C]
0,0,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5394349188234445,0,0,0,0.5394349188234445,0.5394349188234445,,,,,,,,0.5394349188234444,0.5394349188234444,,,,,,,
0,16.666666666666668,1,1,,173.54482775169228,1301.1482173072843,0,1301.1482173072843,328.2308100015294,425.2186540488346,,,,,,,,4,82.7153403560347,,,,,,,,0.8021621696194075,0.8021621696194075,0.8021621696194075,4,,,,,,0,1,0,0,0,1,1.6088570873481558
0,33.333333333333336,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5394349188234445,0,0,0,0.5394349188234445,0.5394349188234445,,,,,,,,0.5407568803237565,0.5407568803237558,,,,,,,
0,50,1,1,,161.59989524664732,1290.4725706313268,0,1290.4725706313268,327.54725737766717,425.2186540488346,,,,,,,,4,82.71095363755617,,,,,,,,1.4392981842686936,1.4392981842686936,1.4392981842686936,4,,,,,,0,1,0,0,0,1,2.0892549699625533
0,66.66666666666667,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5420853370484788,0,0,0,0.5420853370484788,0.5420853370484788,,,,,,,,0.5431589346881703,0.5431589346881696,,,,,,,
0,83.33333333333334,1,1,,150.53919004234794,1286.9257802848385,0,1286.9257802848385,327.3182879612958,425.2186540488346,,,,,,,,4,82.70654905756719,,,,,,,,1.9472064447442676,1.9472064447442676,1.9472064447442676,4,,,,,,0,1,0,0,0,1,2.4693168110466104
0,100,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5442367932775144,0,0,0,0.5442367932775144,0.5442367932775144,,,,,,,,0.5451077049269699,0.5451077049269691,,,,,,,
0,116.66666666666667,1,1,,140.37650817672775,1284.2662411383262,0,1284.2662411383262,327.14597828113517,425.2186540488346,,,,,,,,4,82.70212996818368,,,,,,,,2.3528508638679,2.3528508638679,2.3528508638679,4,,,,,,0,1,0,0,0,1,2.7724356209815255
0,133.33333333333334,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5459814083862405,0,0,0,0.5459814083862405,0.5459814083862405,,,,,,,,0.5466869978548776,0.5466869978548768,,,,,,,
0,150,1,1,,131.0725923848069,1282.2587148667299,0,1282.2587148667299,327.0155593868221,425.2186540488346,,,,,,,,4,82.6976991111413,,,,,,,,2.6773231333276044,2.6773231333276044,2.6773231333276044,4,,,,,,0,1,0,0,0,1,3.0146472138612808
0,166.66666666666669,,,0,,,,,,,0,9.999999999999998,0,0,0,9.999999999999998,9.999999999999998,,,0,0.5473944133956806,0,0,0,0.5473944133956806,0.5473944133956806,,,,,,,,0.5479655038688355,0.5479655038688347,,,,,,,
0,183.33333333333337,1,1,,122.55909814947739,1280.7212668597774,0,1280.7212668597774,326.91547322136483,425.2186540488346,,,,,,,,4,82.6932587217431,,,,,,,,2.9371970906285583,2.9371970906285583,2.9371970906285583,4,,,,,,0,1,0,0,0,1,3.2084874748900916
0,200.00000000000003,,,0,,,,,,,0,9.999999999999998,0,0,0,9.999999999999998,9.999999999999998,,,0,0.5485377872111106,0,0,0,0.5485377872111106,0.5485377872111106,,,,,,,,0.5489996783189725,0.5489996783189717,,,,,,,
0,216.66666666666669,1,1,,114.75681631701754,1279.521554893729,0,1279.521554893729,326.8372489032963,425.2186540488346,,,,,,,,4,82.68881061785125,,,,,,,,3.145551020659184,3.145551020659184,3.145551020659184,4,,,,,,0,1,0,0,0,1,3.3638093720780375
0,233.33333333333337,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5494623479445421,0,0,0,0.5494623479445421,0.5494623479445421,,,,,,,,0.5498357235279173,0.5498357235279165,,,,,,,
0,250.00000000000003,1,1,,107.58698938955348,1278.5664216262676,0,1278.5664216262676,326.774893613917,425.2186540488346,,,,,,,,4,82.68435627493011,,,,,,,,3.312741461221208,3.312741461221208,3.312741461221208,4,,,,,,0,1,0,0,0,1,3.488390717300149
0,266.6666666666667,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5502096068953961,0,0,0,0.5502096068953961,0.5502096068953961,,,,,,,,0.5505113252388589,0.5505113252388582,,,,,,,
0,283.33333333333337,1,1,,100.9771852573522,1277.7911382838138,0,1277.7911382838138,326.7242286999197,425.2186540488346,,,,,,,,4,82.67989688867074,,,,,,,,3.446994353234345,3.446994353234345,3.446994353234345,4,,,,,,0,1,0,0,0,1,3.5883951343005833
0,300,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5508133746703465,0,0,0,0.5508133746703465,0.5508133746703465,,,,,,,,0.5510571433844967,0.551057143384496,,,,,,,
0,316.66666666666663,1,1,,94.86357829753891,1277.1507300831972,0,1277.1507300831972,326.6823433777451,425.2186540488346,,,,,,,,4,82.67543342683568,,,,,,,,3.5548600566947357,3.5548600566947357,3.5548600566947357,4,,,,,,0,1,0,0,0,1,3.6687230711456777
0,333.3333333333333,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5513011279594024,0,0,0,0.5513011279594024,0.5513011279594024,,,,,,,,0.5514980696380758,0.551498069638075,,,,,,,
0,350,1,1,,89.19159168314795,1276.6137420618836,0,1276.6137420618836,326.6471980557722,425.2186540488346,,,,,,,,4,82.67096667193954,,,,,,,,3.6415647315269553,3.6415647315269553,3.6415647315269553,4,,,,,,0,1,0,0,0,1,3.733278120289185
0,366.66666666666663,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5516951520742512,0,0,0,0.5516951520742512,0.5516951520742512,,,,,,,,0.5518542798125637,0.551854279812563,,,,,,,
0,383.33333333333326,1,1,,83.91487620028533,1276.1578024040925,0,1276.1578024040925,326.617339991502,425.2186540488346,,,,,,,,4,82.66649725621582,,,,,,,,3.7112859754641363,3.7112859754641363,3.7112859754641363,4,,,,,,0,1,0,0,0,1,3.7851793162789136
0,399.99999999999994,,,0,,,,,,,0,9.999999999999998,0,0,0,9.999999999999998,9.999999999999998,,,0,0.5520134993731165,0,0,0,0.5520134993731165,0.5520134993731165,,,,,,,,0.5521421073787118,0.5521421073787111,,,,,,,
0,416.66666666666663,1,1,,78.99440454377655,1275.7667520063892,0,1275.7667520063892,326.5917186728481,425.2186540488346,,,,,,,,4,82.66202569015356,,,,,,,,3.767367641992905,3.767367641992905,3.767367641992905,4,,,,,,0,1,0,0,0,1,3.82692104168666
0,433.33333333333326,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5522707753244104,0,0,0,0.5522707753244104,0.5522707753244104,,,,,,,,0.5523747610128961,0.5523747610128953,,,,,,,
0,449.9999999999999,1,1,,74.39729365026759,1275.4286710731376,0,1275.4286710731376,326.5695584516775,425.2186540488346,,,,,,,,4,82.65755238573476,,,,,,,,3.812489319103463,3.812489319103463,3.812489319103463,4,,,,,,0,1,0,0,0,1,3.8605011278468737
0,466.6666666666666,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.552478785867167,0,0,0,0.552478785867167,0.552478785867167,,,,,,,,0.5525629136596905,0.5525629136596897,,,,,,,
0,483.33333333333326,1,1,,70.09572669154782,1275.1345734031158,0,1275.1345734031158,326.5502740957383,425.2186540488346,,,,,,,,4,82.65307767531058,,,,,,,,3.8488003091244423,3.8488003091244423,3.8488003091244423,4,,,,,,0,1,0,0,0,1,3.8875213884419395
0,499.9999999999999,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5526470670769549,0,0,0,0.5526470670769549,0.5526470670769549,,,,,,,,0.5527151842487013,0.5527151842487005,,,,,,,
0,516.6666666666665,1,1,,66.06589438229503,1274.8775165204245,0,1274.8775165204245,326.53341313046775,425.2186540488346,,,,,,,,4,82.64860182690389,,,,,,,,3.878026136733297,3.878026136733297,3.878026136733297,4,,,,,,0,1,0,0,0,1,3.9092678324531676
0,533.3333333333333,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5527833182142419,0,0,0,0.5527833182142419,0.5527833182142419,,,,,,,,0.5528385282752049,0.5528385282752041,,,,,,,
0,550,1,1,,62.28766158755786,1274.652076713603,0,1274.652076713603,326.5186218399797,425.2186540488346,,,,,,,,4,82.64412505660985,,,,,,,,3.901552250724194,3.901552250724194,3.901552250724194,4,,,,,,0,1,0,0,0,1,3.926771415570215
0,566.6666666666666,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5528937493656427,0,0,0,0.5528937493656427,0.5528937493656427,,,,,,,,0.5529385565186969,0.5529385565186962,,,,,,,
0,583.3333333333333,1,1,,58.743347035083545,1274.4538516159707,0,1274.4538516159707,326.5056129130364,425.2186540488346,,,,,,,,4,82.63964753862591,,,,,,,,3.920492338040276,3.920492338040276,3.920492338040276,4,,,,,,0,1,0,0,0,1,3.940862012548564
0,600,,,0,,,,,,,0,10.000000000000002,0,0,0,10.000000000000002,10.000000000000002,,,0,0.5529833709347862,0,0,0,0.5529833709347862,0.5529833709347862,,,,,,,,0.5530197946278589,0.5530197946278581,,,,,,,
0,616.6666666666667,1,1,,55.417601302572294,1274.27924974006,0,1274.27924974006,326.4941518147139,425.2186540488346,,,,,,,,4,82.63516941334865,,,,,,,,3.935741762680493,3.935741762680493,3.935741762680493,4,,,,,,0,1,0,0,0,1,3.9522062467984824
0,633.3333333333334,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5530562231195291,0,0,0,0.5530562231195291,0.5530562231195291,,,,,,,,0.5530858914812175,0.5530858914812167,,,,,,,
0,650,1,1,,52.29694429130192,1274.1252823156192,0,1274.1252823156192,326.48404325066554,425.2186540488346,,,,,,,,4,82.63069079391822,,,,,,,,3.948020609125308,3.948020609125308,3.948020609125308,4,,,,,,0,1,0,0,0,1,3.96134015709913
0,666.6666666666667,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5531155630261573,0,0,0,0.5531155630261573,0.5531155630261573,,,,,,,,0.5531397890772721,0.5531397890772713,,,,,,,
0,683.3333333333335,1,1,,49.369177692438804,1273.9894039861263,0,1273.9894039861263,326.4751207970061,425.2186540488346,,,,,,,,4,82.62621177149606,,,,,,,,3.9579084364689265,3.9579084364689265,3.9579084364689265,4,,,,,,0,1,0,0,0,1,3.9686956308363506
0,700.0000000000001,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5531640172506446,0,0,0,0.5531640172506446,0.5531640172506446,,,,,,,,0.5531838578043612,0.5531838578043604,,,,,,,
0,716.6666666666667,1,1,,46.62425765946651,1273.8695103450816,0,1273.8695103450816,326.46724680266254,425.2186540488346,,,,,,,,4,82.62173241953353,,,,,,,,3.965870965902809,3.965870965902809,3.965870965902809,4,,,,,,0,1,0,0,0,1,3.9746181369138753
0,733.3333333333335,,,0,,,,,,,0,9.999999999999998,0,0,0,9.999999999999998,9.999999999999998,,,0,0.5532036997813852,0,0,0,0.5532036997813852,0.5532036997813852,,,,,,,,0.5532200072536653,0.5532200072536645,,,,,,,
0,750.0000000000002,1,1,,44.05257813681288,1273.76372488036,0,1273.76372488036,326.46029844494757,425.2186540488346,,,,,,,,4,82.61725279721357,,,,,,,,3.9722833508339477,3.9722833508339477,3.9722833508339477,4,,,,,,0,1,0,0,0,1,3.979387480904734
0,766.6666666666669,,,0,,,,,,,0,10,0,0,0,10,10,,,0,0.5532363156874034,0,0,0,0.5532363156874034,0.5532363156874034,,,,,,,,0.5532497769213331,0.5532497769213324,,,,,,,
0,783.3333333333335,1,1,,41.645780233700286,1273.6704397243682,0,1273.6704397243682,326.454170438827,425.2186540488346,,,,,,,,4,82.61277295221538,,,,,,,,3.97744755424344,3.97744755424344,3.97744755424344,4,,,,,,0,1,0,0,0,1,3.9832283439359344
0,800.0000000000002,,,0,,,,,,,0,10.000000000000002,0,0,0,10.000000000000002,10.000000000000002,,,0,0.5532632388103494,0,0,0,0.5532632388103494,0.5532632388103494,,,,,,,,0.5532744071952027,0.5532744071952019,,,,,,,
0,816.666666666667,1,1,,39.396425150303656,1273.5882518156006,0,1273.5882518156006,326.44877087007666,425.2186540488346,,,,,,,,4,82.60829292294903,,,,,,,,3.981606657846328,3.981606657846328,3.981606657846328,4,,,,,,0,1,0,0,0,1,3.986321581273387
