time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,40,0,0,0,0,0,0,0,80
100.76395287643982,40,0,110,0,0,0,110,110,102.92586040896397
201.72801608516167,40,0,110,0,0,0,110,110,102.21862939416785
302.1916365394614,40,0,110,0,0,0,110,110,102.0577011407366
402.5749756133109,40,0,110,0,0,0,110,110,102.04096141687906
500.23817377148356,40,0,110,0,0,0,110,110,102.03990961262222
600.6140166082608,40,0,110,0,0,0,110,110,102.03992013203218
700.9898775442156,40,0,110,0,0,0,110,110,102.03991543636543
801.3657376867225,40,0,110,0,0,0,110,110,102.03991477447197
901.741597962394,40,0,110,0,0,0,110,110,102.03991512223274
1002.1174584190732,40,0,110,0,0,0,110,110,102.03991515815288
1102.4933188901307,40,0,110,0,0,0,110,110,102.03991515970483
1200.1563182676746,40,0,110,0,0,0,110,110,102.03991515955792
1300.5321787389196,40,0,110,0,0,0,110,110,102.03991515951121
1400.9080392101432,40,0,110,0,0,0,110,110,102.0399151595073
1501.2838996813668,40,0,110,0,0,0,110,110,102.0399151595073
1601.6597601525905,40,0,110,0,0,0,110,110,102.0399151595073
1702.035620623814,40,0,110,0,0,0,110,110,102.0399151595073
1802.4114810950377,40,0,110,0,0,0,110,110,102.0399151595073
1900.0744804724445,40,0,110,0,0,0,110,110,102.0399151595073
2000.4503409436682,40,0,110,0,0,0,110,110,102.0399151595073
2005.8760631313019,40,0,110,0,0,0,110,110,102.0399151595073
