time,position,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure,Superficial velocity - continuous gas,Superficial velocity - continuous oil,Superficial velocity - bubbles,Superficial velocity - droplets,Superficial velocity - total gas,Superficial velocity - total liquid,Superficial velocity - total,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil,Wall temperature - inner surface
201.72801608516167,750.0000000000002,,523.7878958843746,9283.553891449741,0,9283.553891449741,419.1462622953284,425.2186540488346,,,,,,,,85.31708652960448,,,,,,,,23.851385512135494,23.851385512135494,23.851385512135494,4,,,,,,21.921250435837806
201.72801608516167,766.6666666666669,0,,,,,,,0,115.67297506919975,0,-3.2456093872586427e-46,0,115.67297506919975,115.67297506919975,,0,8.007563232476667,0,-2.2468015870470714e-47,0,8.007563232476667,8.007563232476667,,,,,,,,7.935604898983167,7.935604898983156,
201.72801608516167,783.3333333333335,,458.3124802451945,9290.440183071512,0,9290.440183071512,419.16028980528733,425.2186540488346,,,,,,,,84.60287173044058,,,,,,,,22.606104039481977,22.606104039481977,22.606104039481977,4,,,,,,20.67647437515484
201.72801608516167,800.0000000000002,0,,,,,,,0,116.52308713731462,0,-3.4237394703201593e-46,0,116.52308713731462,116.52308713731462,,0,7.9227298164777835,0,-2.3278959948419464e-47,0,7.9227298164777835,7.9227298164777835,,,,,,,,7.852306996005623,7.852306996005613,
201.72801608516167,816.666666666667,,406.03530723733553,9303.547259177612,0,9303.547259177612,419.1869343823715,425.2186540488346,,,,,,,,83.89089253886084,,,,,,,,21.314520124194814,21.314520124194814,21.314520124194814,4,,,,,,19.40422179170912
201.72801608516167,833.3333333333336,0,,,,,,,0,117.41021766463558,0,-3.4594584762720464e-46,0,117.41021766463558,117.41021766463558,,0,7.842380701787745,0,-2.3107350393000517e-47,0,7.842380701787745,7.842380701787745,,,,,,,,7.7743339323797915,7.774333932379781,
201.72801608516167,850.0000000000002,,362.93649255869695,9323.139921857219,0,9323.139921857219,419.22662970084133,425.2186540488346,,,,,,,,83.18069489836974,,,,,,,,19.99055078647234,19.99055078647234,19.99055078647234,4,,,,,,18.11959698437653
201.72801608516167,866.666666666667,0,,,,,,,0,118.31966821969117,0,-3.356350741005813e-46,0,118.31966821969117,118.31966821969117,,0,7.767159239859377,0,-2.203294774441704e-47,0,7.767159239859377,7.767159239859377,,,,,,,,7.7022502679380045,7.702250267937994,
201.72801608516167,883.3333333333337,,323.9707445810229,9348.483486396815,0,9348.483486396815,419.27774077387016,425.2186540488346,,,,,,,,82.47185084934524,,,,,,,,18.650868512992474,18.650868512992474,18.650868512992474,4,,,,,,16.839139218453283
201.72801608516167,900.0000000000003,0,,,,,,,0,119.23603487868007,0,-3.134056432712882e-46,0,119.23603487868007,119.23603487868007,,0,7.697575477295545,0,-2.0232672082275545e-47,0,7.697575477295545,7.697575477295545,,,,,,,,7.636443461301898,7.636443461301888,
201.72801608516167,916.666666666667,,284.03036783737906,9379.0264042896,0,9379.0264042896,419.33898690348803,425.2186540488346,,,,,,,,81.7639654860485,,,,,,,,17.31382773608607,17.31382773608607,17.31382773608607,4,,,,,,15.579903066149768
201.72801608516167,933.3333333333337,0,,,,,,,0,120.1441711718187,0,-2.823102014919716e-46,0,120.1441711718187,120.1441711718187,,0,7.633977892390765,0,-1.793803075060549e-47,0,7.633977892390765,7.633977892390765,,,,,,,,7.577112157533317,7.577112157533307,
201.72801608516167,950.0000000000005,,242.98244104517997,9413.20463923641,0,9413.20463923641,419.40707251831265,425.2186540488346,,,,,,,,81.05668268671293,,,,,,,,15.998204974280725,15.998204974280725,15.998204974280725,4,,,,,,14.358232325719143
201.72801608516167,966.6666666666671,0,,,,,,,0,121.03007853921162,0,-2.4586116839394527e-46,0,121.03007853921162,121.03007853921162,,0,7.5765456078783515,0,-1.5391036492961364e-47,0,7.5765456078783515,7.5765456078783515,,,,,,,,7.524269649555121,7.524269649555111,
201.72801608516167,983.3333333333337,,206.17560864772042,9449.998842278856,0,9449.998842278856,419.4798432919455,425.2186540488346,,,,,,,,80.3496876180065,,,,,,,,14.721821899000588,14.721821899000588,14.721821899000588,4,,,,,,13.188833907542858
201.72801608516167,1000.0000000000005,0,,,,,,,0,121.88154856648414,0,-2.074511744084503e-46,0,121.88154856648414,121.88154856648414,,0,7.525282087859825,0,-1.2808572136165703e-47,0,7.525282087859825,7.525282087859825,,,,,,,,7.525282087859835,7.525282087859825,
402.5749756133109,0,0,,,,,,,0,110,0,0,0,110,110,,0,9.829585009878361,0,0,0,9.829585009878361,9.829585009878361,,,,,,,,9.829606689200242,9.829606689200242,
402.5749756133109,16.666666666666668,,490.90994929353855,9899.092632841024,0,9899.092632841024,420.32630550269073,425.2186540488346,,,,,,,,102.04096141687906,,,,,,,,39.64064817786135,39.64064817786135,39.64064817786135,4,,,,,,38.12728940044411
402.5749756133109,33.333333333333336,0,,,,,,,0,110.00019282528487,0,-1.2175191702272739e-88,0,110.00019282528487,110.00019282528487,,0,9.82960224071954,0,-1.0879734713550501e-89,0,9.82960224071954,9.82960224071954,,,,,,,,9.791677813439806,9.791677813439794,
402.5749756133109,50,,491.22330896093183,9903.384158895804,0,9903.384158895804,420.3340396754997,425.2186540488346,,,,,,,,101.20778480907194,,,,,,,,39.07976502271043,39.07976502271043,39.07976502271043,4,,,,,,37.590821137112414
402.5749756133109,66.66666666666667,0,,,,,,,0,110.00038496014042,0,-6.091368127356006e-87,0,110.00038496014042,110.00038496014042,,0,9.754061937553196,0,-5.401397642398947e-88,0,9.754061937553196,9.754061937553196,,,,,,,,9.716451266017824,9.716451266017812,
402.5749756133109,83.33333333333334,,491.2327963077668,9905.488445974906,0,9905.488445974906,420.33782966935627,425.2186540488346,,,,,,,,100.3851212362492,,,,,,,,38.52710776386476,38.52710776386476,38.52710776386476,4,,,,,,37.06188093283333
402.5749756133109,100,0,,,,,,,0,110.00058964842769,0,-1.523955857577798e-85,0,110.00058964842769,110.00058964842769,,0,9.679147537131591,0,-1.340955865119969e-86,0,9.679147537131591,9.679147537131591,,,,,,,,9.641948181194085,9.641948181194072,
402.5749756133109,116.66666666666667,,490.84332478384886,9904.859442609797,0,9904.859442609797,420.3366969442125,425.2186540488346,,,,,,,,99.56875985793135,,,,,,,,37.98127948004145,37.98127948004145,37.98127948004145,4,,,,,,36.53910290212269
402.5749756133109,133.33333333333334,0,,,,,,,0,110.00081707481404,0,-2.5413640724193545e-84,0,110.00081707481404,110.00081707481404,,0,9.605053521611154,0,-2.2190687835423838e-85,0,9.605053521611154,9.605053521611154,,,,,,,,9.568278636206957,9.568278636206944,
402.5749756133109,150,,490.1217917779037,9901.76448814799,0,9901.76448814799,420.331121464915,425.2186540488346,,,,,,,,98.7586221370878,,,,,,,,37.44189789002252,37.44189789002252,37.44189789002252,4,,,,,,36.02214791123686
402.5749756133109,166.66666666666669,0,,,,,,,0,110.00107527538967,0,-3.1776085531411314e-83,0,110.00107527538967,110.00107527538967,,0,9.531806650470536,0,-2.753459478791027e-84,0,9.531806650470536,9.531806650470536,,,,,,,,9.495467024481812,9.4954670244818,
402.5749756133109,183.33333333333337,,489.0911719385895,9896.2814734193,0,9896.2814734193,420.3212357596156,425.2186540488346,,,,,,,,97.9546362446778,,,,,,,,36.908590992825566,36.908590992825566,36.90859099282562,4,,,,,,35.510687346820305
402.5749756133109,200.00000000000003,0,,,,,,,0,110.00137152413897,0,-3.177349414314156e-82,0,110.00137152413897,110.00137152413897,,0,9.459428908358483,0,-2.732321468839475e-83,0,9.459428908358483,9.459428908358483,,,,,,,,9.42353328599814,9.423533285998127,
402.5749756133109,216.66666666666669,,487.73360149881796,9888.248311753645,0,9888.248311753645,420.3067332626298,425.2186540488346,,,,,,,,97.15672852334257,,,,,,,,36.380995690687826,36.380995690687826,36.380995690687826,4,,,,,,35.00436783467069
402.5749756133109,233.33333333333337,0,,,,,,,0,110.00171355225277,0,-2.6464184477590444e-81,0,110.00171355225277,110.00171355225277,,0,9.38793824935822,0,-2.25854781414135e-82,0,9.38793824935822,9.38793824935822,,,,,,,,9.35249333025805,9.352493330258037,
