time,Pressure drop - total,Pressure drop - gravity,Pressure drop - friction,Total mass - gas,Total mass - oil,Total mass - total,Total volume - gas,Total volume - oil,Total volume - total
[s],[Bar],[Bar],[Bar],[kg],[kg],[kg],[m³],[m³],[m³]
182.3015473203935,11.567197501469598,0,11.567197501469598,0,18476.259330437737,18476.259330437737,0,20.106192982974683,20.106192982974683
194.45895630526874,11.567173726346502,0,11.567173726346502,0,18476.235063612134,18476.235063612134,0,20.106192982974683,20.106192982974683
206.6163735731521,11.567151239092313,0,11.567151239092313,0,18476.21173885012,18476.21173885012,0,20.106192982974683,20.106192982974683
218.77379915691762,11.567129675073103,0,11.567129675073103,0,18476.18933405574,18476.18933405574,0,20.106192982974683,20.106192982974683
230.9312329561229,11.56710887883354,0,11.56710887883354,0,18476.167823924887,18476.167823924887,0,20.106192982974683,20.106192982974683
243.08867478090582,11.567088793680808,0,11.567088793680808,0,18476.14718127239,18476.14718127239,0,20.106192982974683,20.106192982974683
255.24612438284282,11.567069405281506,0,11.567069405281506,0,18476.12737796059,18476.12737796059,0,20.106192982974683,20.106192982974683
267.40358147669286,11.567050713990591,0,11.567050713990591,0,18476.108385541575,18476.108385541575,0,20.106192982974683,20.106192982974683
279.5610457555383,11.56703272215574,0,11.56703272215574,0,18476.090175695925,18476.090175695925,0,20.106192982974683,20.106192982974683
291.71851690119746,11.567015428999094,0,11.567015428999094,0,18476.072720528147,18476.072720528147,0,20.106192982974683,20.106192982974683
303.87599459128796,11.566998829163127,0,11.566998829163127,0,18476.055992761794,18476.055992761794,0,20.106192982974683,20.106192982974683
316.0334785039358,11.566982912889468,0,11.566982912889468,0,18476.039965864467,18476.039965864467,0,20.106192982974683,20.106192982974683
328.1909683208441,11.566967666814039,0,11.566967666814039,0,18476.024614123962,18476.024614123962,0,20.106192982974683,20.106192982974683
340.34846372922885,11.566953074894185,0,11.566953074894185,0,18476.00991269024,18476.00991269024,0,20.106192982974683,20.106192982974683
352.5059644229815,11.56693911925858,0,11.56693911925858,0,18475.995837593517,18475.995837593517,0,20.106192982974683,20.106192982974683
364.66347010331225,11.566925780908148,0,11.566925780908148,0,18475.982365745513,18475.982365745513,0,20.106192982974683,20.106192982974683
376.82098047905373,11.56691304025745,0,11.56691304025745,0,18475.969474928774,18475.969474928774,0,20.106192982974683,20.106192982974683
388.97849526675134,11.566900877534897,0,11.566900877534897,0,18475.95714377751,18475.95714377751,0,20.106192982974683,20.106192982974683
401.13601419062803,11.566889273066334,0,11.566889273066334,0,18475.945351752405,18475.945351752405,0,20.106192982974683,20.106192982974683
413.29353698248593,11.566878207468912,0,11.566878207468912,0,18475.93407911111,18475.93407911111,0,20.106192982974683,20.106192982974683
425.45106338158587,11.566867661773125,0,11.566867661773125,0,18475.923306875648,18475.923306875648,0,20.106192982974683,20.106192982974683
437.60859313453363,11.566857617499503,0,11.566857617499503,0,18475.913016797887,18475.913016797887,0,20.106192982974683,20.106192982974683
449.7661259951914,11.566848056694967,0,11.566848056694967,0,18475.90319132368,18475.90319132368,0,20.106192982974683,20.106192982974683
461.92366172462346,11.566838961944393,0,11.566838961944393,0,18475.893813556417,18475.893813556417,0,20.106192982974683,20.106192982974683
474.08120009108194,11.566830316365147,0,11.566830316365147,0,18475.88486722046,18475.88486722046,0,20.106192982974683,20.106192982974683
486.23874087003287,11.566822103589299,0,11.566822103589299,0,18475.876336625053,18475.876336625053,0,20.106192982974683,20.106192982974683
498.39628384422014,11.566814307739445,0,11.566814307739445,0,18475.86820662894,18475.86820662894,0,20.106192982974683,20.106192982974683
510.5538288037632,11.566806913399994,0,11.566806913399994,0,18475.860462606208,18475.860462606208,0,20.106192982974683,20.106192982974683
522.711375546282,11.5667999055875,0,11.5667999055875,0,18475.85309041357,18475.85309041357,0,20.106192982974683,20.106192982974683
534.8689238770419,11.566793269720906,0,11.566793269720906,0,18475.846076359412,18475.846076359412,0,20.106192982974683,20.106192982974683
547.026473609111,11.566786991593624,0,11.566786991593624,0,18475.839407174808,18475.839407174808,0,20.106192982974683,20.106192982974683
559.1840245635233,11.566781057347656,0,11.566781057347656,0,18475.8330699866,18475.8330699866,0,20.106192982974683,20.106192982974683
571.3415765694369,11.566775453450958,0,11.566775453450958,0,18475.82705229282,18475.82705229282,0,20.106192982974683,20.106192982974683
583.4991294642842,11.566770166677655,0,11.566770166677655,0,18475.82134194039,18475.82134194039,0,20.106192982974683,20.106192982974683
595.6566830939036,11.566765184092224,0,11.566765184092224,0,18475.815927105235,18475.815927105235,0,20.106192982974683,20.106192982974683
607.8142373126492,11.566760493036229,0,11.566760493036229,0,18475.8107962747,18475.8107962747,0,20.106192982974683,20.106192982974683
619.9717919834727,11.566758362107379,0,11.566758362107379,0,18475.806662866242,18475.806662866242,0,20.106192982974683,20.106192982974683
632.1293648894288,11.56675719254165,0,11.56675719254165,0,18475.802657072447,18475.802657072447,0,20.106192982974683,20.106192982974683
644.2869355754632,11.566755804074434,0,11.566755804074434,0,18475.798804427046,18475.798804427046,0,20.106192982974683,20.106192982974683
656.4445047181019,11.56675417548525,0,11.56675417548525,0,18475.795112687065,18475.795112687065,0,20.106192982974683,20.106192982974683
668.6020725813147,11.566752326120204,0,11.566752326120204,0,18475.79158460551,18475.79158460551,0,20.106192982974683,20.106192982974683
680.7596393235617,11.566750295633161,0,11.566750295633161,0,18475.78821999948,18475.78821999948,0,20.106192982974683,20.106192982974683
692.9172050431038,11.566748130455325,0,11.566748130455325,0,18475.785016763788,18475.785016763788,0,20.106192982974683,20.106192982974683
705.0747697992429,11.566745876191883,0,11.566745876191883,0,18475.78197153229,18475.78197153229,0,20.106192982974683,20.106192982974683
717.2323336261568,11.566743573905882,0,11.566743573905882,0,18475.77908011844,18475.77908011844,0,20.106192982974683,20.106192982974683
729.3898965421051,11.56674125864054,0,11.56674125864054,0,18475.77633781133,18475.77633781133,0,20.106192982974683,20.106192982974683
741.5474585555882,11.56673895917164,0,11.56673895917164,0,18475.773739576456,18475.773739576456,0,20.106192982974683,20.106192982974683
753.7050196694818,11.566736698392202,0,11.566736698392202,0,18475.771280193265,18475.771280193265,0,20.106192982974683,20.106192982974683
765.8625798838173,11.566734493981423,0,11.566734493981423,0,18475.768954350435,18475.768954350435,0,20.106192982974683,20.106192982974683
778.0201391976465,11.566732359162522,0,11.566732359162522,0,18475.76675671267,18475.76675671267,0,20.106192982974683,20.106192982974683
790.1776976102841,11.566730303446016,0,11.566730303446016,0,18475.764681968103,18475.764681968103,0,20.106192982974683,20.106192982974683
802.3352551221207,11.56672833330609,0,11.56672833330609,0,18475.762724862347,18475.762724862347,0,20.106192982974683,20.106192982974683
814.492811735138,11.566726452772068,0,11.566726452772068,0,18475.76088022327,18475.76088022327,0,20.106192982974683,20.106192982974683
826.6503674532157,11.566724663930126,0,11.566724663930126,0,18475.75914297915,18475.75914297915,0,20.106192982974683,20.106192982974683
