time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,0,0,10,0,0,0,10,10,82.71534035603469
48.048696643857255,0,0,10,0,0,0,10,10,82.6853110908706
96.20528039146203,0,0,10,0,0,0,10,10,82.70199302540813
144.35584446396,0,0,10,0,0,0,10,10,82.70383432629102
192.49015426832185,0,0,10,0,0,0,10,10,82.70401244247653
240.62274999402035,0,0,10,0,0,0,10,10,82.70401268844883
288.7555845011661,0,0,10,0,0,0,10,10,82.70401247721381
336.8884379903448,0,0,10,0,0,0,10,10,82.70401167862126
385.02131019742603,0,0,10,0,0,0,10,10,82.70401046008705
433.15420043582066,0,0,10,0,0,0,10,10,82.70400896113165
481.2871076211966,0,0,10,0,0,0,10,10,82.70400729229645
529.4200305098763,0,0,10,0,0,0,10,10,82.70400553822243
577.5529678241401,0,0,10,0,0,0,10,10,82.70400376185505
625.6859183169269,0,0,10,0,0,0,10,10,82.7040020086615
673.8188808040053,0,0,10,0,0,0,10,10,82.70400031039532
721.9518541785874,0,0,10,0,0,0,10,10,82.70399868826172
770.0848374163454,0,0,10,0,0,0,10,10,82.70399715549635
818.2178295756939,0,0,10,0,0,0,10,10,82.70399571940055
866.350829794565,0,0,10,0,0,0,10,10,82.70399438293595
914.4838372863702,0,0,10,0,0,0,10,10,82.70399314595376
962.6168513351289,0,0,10,0,0,0,10,10,82.70399200613161
1010.7498712903372,0,0,10,0,0,0,10,10,82.70399095968025
1058.8828965618497,0,0,10,0,0,0,10,10,82.70399000187197
1107.0159266149208,0,0,10,0,0,0,10,10,82.70398912743069
1155.1489609654816,0,0,10,0,0,0,10,10,82.70398833081691
1203.2819991757015,0,0,10,0,0,0,10,10,82.70398760643168
1251.415040849849,0,0,10,0,0,0,10,10,82.70398694876053
1299.5480856304607,0,0,10,0,0,0,10,10,82.70398635247136
1347.681133194809,0,0,10,0,0,0,10,10,82.70398581247825
1395.8141832516633,0,0,10,0,0,0,10,10,82.70398532398058
1443.9472355383266,0,0,10,0,0,0,10,10,82.70398488248355
1492.0802898179359,0,0,10,0,0,0,10,10,82.70398448380561
1540.2133458770031,0,0,10,0,0,0,10,10,82.70398412407634
1588.3464035231843,0,0,10,0,0,0,10,10,82.70398379972818
1636.4794625832558,0,0,10,0,0,0,10,10,82.70398350748381
1684.6125229012828,0,0,10,0,0,0,10,10,82.70398324434073
1732.7455843369626,0,0,10,0,0,0,10,10,82.70398300755448
1780.878646764127,0,0,10,0,0,0,10,10,82.7039827946211
1829.01171006939,0,0,10,0,0,0,10,10,82.70398260325952
1877.1447741509237,0,0,10,0,0,0,10,10,82.70398243139442
1925.2778389173568,0,0,10,0,0,0,10,10,82.70398227713983
1973.4109042867767,0,0,10,0,0,0,10,10,82.70398213878295
2021.5439701858277,0,0,10,0,0,0,10,10,82.70398201476999
2069.6770365488965,0,0,10,0,0,0,10,10,82.70398190369173
2117.810103317373,0,0,10,0,0,0,10,10,82.7039818042712
2165.943170438983,0,0,10,0,0,0,10,10,82.70398171535162
2214.076237867182,0,0,10,0,0,0,10,10,82.70398163588568
2262.209305560602,0,0,10,0,0,0,10,10,82.70398156492537
2310.3423734825537,0,0,10,0,0,0,10,10,82.70398150161309
2358.4754416005703,0,0,10,0,0,0,10,10,82.70398144517324
2406.6085098859917,0,0,10,0,0,0,10,10,82.70398139490464
2454.7415783135875,0,0,10,0,0,0,10,10,82.7039813501737
2502.8746468612117,0,0,10,0,0,0,10,10,82.70398131040815
2551.007715509488,0,0,10,0,0,0,10,10,82.70398127509125
2599.140784241524,0,0,10,0,0,0,10,10,82.70398124375686
2647.2738530426473,0,0,10,0,0,0,10,10,82.70398121598446
2695.406921900167,0,0,10,0,0,0,10,10,82.70398119139512
2743.5399908031586,0,0,10,0,0,0,10,10,82.70398116964746
2791.673059742262,0,0,10,0,0,0,10,10,82.70398115043425
2839.8061287095043,0,0,10,0,0,0,10,10,82.70398113347912
2887.939197698135,0,0,10,0,0,0,10,10,82.70398111853378
2936.072266702479,0,0,10,0,0,0,10,10,82.70398110537523
2984.2053357178,0,0,10,0,0,0,10,10,82.70398109380342
3032.338404740185,0,0,10,0,0,0,10,10,82.70398108363916
3080.4714737664303,0,0,10,0,0,0,10,10,82.70398107472191
3128.604542793948,0,0,10,0,0,0,10,10,82.70398106690823
3176.737611820678,0,0,10,0,0,0,10,10,82.70398106006994
3224.870680845011,0,0,10,0,0,0,10,10,82.70398105409255
3273.0037498657207,0,0,10,0,0,0,10,10,82.70398104887418
3321.136818881901,0,0,10,0,0,0,10,10,82.70398104432407
3369.269887892917,0,0,10,0,0,0,10,10,82.70398104036158
3417.4029568983538,0,0,10,0,0,0,10,10,82.7039810369152
3465.5360258979804,0,0,10,0,0,0,10,10,82.70398103392144
3513.6690948917126,0,0,10,0,0,0,10,10,82.703981031324
3561.802163879583,0,0,10,0,0,0,10,10,82.70398102907323
3609.9352328617165,0,0,10,0,0,0,10,10,82.7039810271253
3658.068301838306,0,0,10,0,0,0,10,10,82.70398102544158
3706.2013708095974,0,0,10,0,0,0,10,10,82.70398102398792
3754.334439775872,0,0,10,0,0,0,10,10,82.7039810227345
3802.467508737434,0,0,10,0,0,0,10,10,82.70398102165494
3850.6005776946013,0,0,10,0,0,0,10,10,82.70398102072629
