time,position,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil
215.05479694997214,200,0,,,,,,,0,-0.035618707816936025,0,0,0,-0.035618707816936025,-0.035618707816936025,,,,,,,,,-0.001989693628888308,-0.0019896936288883054
215.05479694997214,225,,108.25544063997607,201.79665988589812,0,201.7966598858981,138.24436177240722,425.2186540488346,,,,,,,,79.99932614061225,4.6908436207983755,4.6908436207983755,4.6908436207983755,4,,,,,
215.05479694997214,250,0,,,,,,,0,-0.044525298509597105,0,0,0,-0.044525298509597105,-0.044525298509597105,,,,,,,,,-0.0024872197583219887,-0.002487219758321985
215.05479694997214,275,,108.24594394462439,201.97038708042086,0,201.97038708042086,138.3258729152723,425.2186540488346,,,,,,,,79.99932330670757,4.690630472394389,4.690630472394389,4.690630472394389,4,,,,,
215.05479694997214,300,0,,,,,,,0,-0.05343441286286315,0,0,0,-0.05343441286286315,-0.05343441286286315,,,,,,,,,-0.002984884399000472,-0.0029848843990004682
215.05479694997214,325,,108.23517281709198,202.1684936752363,0,202.1684936752363,138.41876873286012,425.2186540488346,,,,,,,,79.9993199645953,4.69038869840989,4.69038869840989,4.69038869840989,4,,,,,
215.05479694997214,350,0,,,,,,,0,-0.062346414977900284,0,0,0,-0.062346414977900284,-0.062346414977900284,,,,,,,,,-0.0034827075881381587,-0.003482707588138154
215.05479694997214,375,,108.2231824389497,202.3869847497276,0,202.3869847497276,138.52115665655168,425.2186540488346,,,,,,,,79.99931613063953,4.690119965452766,4.690119965452766,4.690119965452766,4,,,,,
215.05479694997214,400,0,,,,,,,0,-0.07126156522159648,0,0,0,-0.07126156522159648,-0.07126156522159648,,,,,,,,,-0.0039807036203631475,-0.003980703620363142
215.05479694997214,425,,108.21019106237061,202.62415231077534,0,202.62415231077534,138.63221770687608,425.2186540488346,,,,,,,,79.9993118206889,4.689828835343462,4.689828835343462,4.689828835343462,4,,,,,
215.05479694997214,450,0,,,,,,,0,-0.08018013314578705,0,0,0,-0.08018013314578705,-0.08018013314578705,,,,,,,,,-0.00447888727698568,-0.004478887276985674
215.05479694997214,475,,108.19606590993219,202.87817254839578,0,202.87817254839578,138.75107951273063,425.2186540488346,,,,,,,,79.99930705006905,4.6895128503302885,4.6895128503302885,4.6895128503302885,4,,,,,
215.05479694997214,500,0,,,,,,,0,-0.08910231988274511,0,0,0,-0.08910231988274511,-0.08910231988274511,,,,,,,,,-0.004977268803938381,-0.004977268803938374
215.05479694997214,525,,108.17925918211259,203.14393639738915,0,203.14393639738915,138.87533575328175,425.2186540488346,,,,,,,,79.99930183365962,4.689142305633709,4.689142305633709,4.689142305633709,4,,,,,
215.05479694997214,550,0,,,,,,,0,-0.09802773123844949,0,0,0,-0.09802773123844949,-0.09802773123844949,,,,,,,,,-0.005475825875138011,-0.005475825875138004
215.05479694997214,575,,108.16174435330757,203.42574734211757,0,203.42574734211757,139.00698240251032,425.2186540488346,,,,,,,,79.99929618598775,4.688755569712669,4.688755569712669,4.688755569712669,4,,,,,
215.05479694997214,600,0,,,,,,,0,-0.10695664039270153,0,0,0,-0.10695664039270153,-0.10695664039270153,,,,,,,,,-0.005974573927365952,-0.005974573927365944
215.05479694997214,625,,108.14279857902658,203.72118245191453,0,203.72118245191453,139.14486955759497,425.2186540488346,,,,,,,,79.99929012120352,4.688338931089902,4.688338931089902,4.688338931089902,4,,,,,
215.05479694997214,650,0,,,,,,,0,-0.1158890358246916,0,0,0,-0.1158890358246916,-0.1158890358246916,,,,,,,,,-0.006473512177285992,-0.0064735121772859835
215.05479694997214,675,,108.12328556571954,204.03743686582777,0,204.03743686582777,139.29233320074502,425.2186540488346,,,,,,,,79.9992836527798,4.687911757652046,4.687911757652046,4.687911757652046,4,,,,,
215.05479694997214,700,0,,,,,,,0,-0.12482541023938024,0,0,0,-0.12482541023938024,-0.12482541023938024,,,,,,,,,-0.006972667862181953,-0.006972667862181943
215.05479694997214,725,,108.10430888026079,204.60783754622437,0,204.60783754622435,139.55793416987015,425.2186540488346,,,,,,,,79.9992767932285,4.687453870313732,4.687453870313732,4.687453870313732,4,,,,,
215.05479694997214,750,0,,,,,,,0,-0.13377287792689335,0,0,0,-0.13377287792689335,-0.13377287792689335,,,,,,,,,-0.007472438962943426,-0.0074724389629434165
215.05479694997214,775,,108.08436381015595,204.94607682466813,0,204.94607682466813,139.7152094192988,425.2186540488346,,,,,,,,79.99926955709671,4.687011963739849,4.687011963739849,4.687011963739849,4,,,,,
215.05479694997214,800,0,,,,,,,0,-0.14272473427455826,0,0,0,-0.14272473427455826,-0.14272473427455826,,,,,,,,,-0.007972451163580684,-0.007972451163580674
215.05479694997214,825,,108.06338847618971,205.29702201724612,0,205.29702201724612,139.8782181313618,425.2186540488346,,,,,,,,79.99926195751873,4.686548051231512,4.686548051231512,4.686548051231512,4,,,,,
215.05479694997214,850,0,,,,,,,0,-0.15168106813468787,0,0,0,-0.15168106813468787,-0.15168106813468787,,,,,,,,,-0.008472707518647456,-0.008472707518647444
215.05479694997214,875,,108.04092328428011,205.65911900738433,0,205.6591190073843,140.0462206446237,425.2186540488346,,,,,,,,79.99925400744694,4.686048682528735,4.686048682528735,4.686048682528735,4,,,,,
215.05479694997214,900,0,,,,,,,0,-0.1606427877600998,0,0,0,-0.1606427877600998,-0.1606427877600998,,,,,,,,,-0.008973228089639252,-0.00897322808963924
215.05479694997214,925,,107.98711019099481,205.95607688439455,0,205.95607688439458,140.18385969719617,425.2186540488346,,,,,,,,79.99924565904114,4.68473937725156,4.68473937725156,4.68473937725156,4,,,,,
215.05479694997214,950,0,,,,,,,0,-0.16964117536825005,0,0,0,-0.16964117536825005,-0.16964117536825005,,,,,,,,,-0.009474491020942055,-0.009474491020942043
215.05479694997214,975,,106.54089035822129,202.73612814159873,0,202.73612814159873,138.68462532509696,425.2186540488346,,,,,,,,80.0000044649794,4.652387348321781,4.652387348321781,4.652387348321781,4,,,,,
215.05479694997214,1000,0,,,,,,,0,-0.17906409990712663,0,0,0,-0.17906409990712663,-0.17906409990712663,,,,,,,,,-0.009971687679526609,-0.009971687679526595
422.8758286534388,0,0,,,,,,,0,0,0,0,0,0,0,,,,,,,,,0,0
422.8758286534388,25,,99.25549488778815,178.40953255848547,0,178.40953255848547,126.8525817608786,425.2186540488346,,,,,,,,79.99971391346767,4.500050987779332,4.500050987779332,4.500050987779332,4,,,,,
422.8758286534388,50,0,,,,,,,0,-0.005885442118882697,0,0,0,-0.005885442118882697,-0.005885442118882697,,,,,,,,,-0.0003282298693535917,-0.00032822986935359126
422.8758286534388,75,,99.25531560965642,178.40909106641533,0,178.40909106641533,126.85235856522736,425.2186540488346,,,,,,,,79.99971352210207,4.500048134388408,4.500048134388408,4.500048134388408,4,,,,,
422.8758286534388,100,0,,,,,,,0,-0.011770842752787765,0,0,0,-0.011770842752787765,-0.011770842752787765,,,,,,,,,-0.0006564573673563701,-0.0006564573673563692
422.8758286534388,125,,99.25419036758016,178.40631233904165,0,178.40631233904165,126.85095377646071,425.2186540488346,,,,,,,,79.99971274100815,4.500030164457996,4.500030164457996,4.500030164457996,4,,,,,
422.8758286534388,150,0,,,,,,,0,-0.01765597932251754,0,0,0,-0.01765597932251754,-0.01765597932251754,,,,,,,,,-0.0009846697013308114,-0.0009846697013308101
422.8758286534388,175,,99.24832320486095,178.39181314391755,0,178.39181314391755,126.84362348681981,425.2186540488346,,,,,,,,79.99971156811868,4.499936795882377,4.499936795882377,4.499936795882377,4,,,,,
422.8758286534388,200,0,,,,,,,0,-0.023539691808328152,0,0,0,-0.023539691808328152,-0.023539691808328152,,,,,,,,,-0.0013128014354929246,-0.001312801435492923
422.8758286534388,225,,99.23772497166865,178.35717050546478,0,178.35717050546478,126.82610797740695,425.2186540488346,,,,,,,,79.99971000798239,4.49976357451834,4.49976357451834,4.49976357451834,4,,,,,
422.8758286534388,250,0,,,,,,,0,-0.029420562775374585,0,0,0,-0.029420562775374585,-0.029420562775374585,,,,,,,,,-0.0016407730293791836,-0.0016407730293791815
422.8758286534388,275,,99.22524568038783,178.47084235959971,0,178.47084235959971,126.88357373861255,425.2186540488346,,,,,,,,79.99970810014734,4.499537849173066,4.499537849173066,4.499537849173066,4,,,,,
422.8758286534388,300,0,,,,,,,0,-0.03530144430277842,0,0,0,-0.03530144430277842,-0.03530144430277842,,,,,,,,,-0.001968743409508026,-0.001968743409508023
422.8758286534388,325,,99.21096350592869,178.56630421349635,0,178.56630421349635,126.93181725782684,425.2186540488346,,,,,,,,79.99970588253974,4.499282495478781,4.499282495478781,4.499282495478781,4,,,,,
422.8758286534388,350,0,,,,,,,0,-0.041181559067010855,0,0,0,-0.041181559067010855,-0.041181559067010855,,,,,,,,,-0.0022966691053725534,-0.0022966691053725504
422.8758286534388,375,,99.1950741522055,178.67798250828017,0,178.67798250828017,126.98823714534629,425.2186540488346,,,,,,,,79.9997033347734,4.498997556468453,4.498997556468453,4.498997556468453,4,,,,,
422.8758286534388,400,0,,,,,,,0,-0.04706093399311883,0,0,0,-0.04706093399311883,-0.04706093399311883,,,,,,,,,-0.002624551424863326,-0.0026245514248633226
422.8758286534388,425,,99.17782778816196,178.8024797070665,0,178.8024797070665,127.05110909922463,425.2186540488346,,,,,,,,79.99970046023316,4.498687803602422,4.498687803602422,4.498687803602422,4,,,,,
422.8758286534388,450,0,,,,,,,0,-0.052939573548393654,0,0,0,-0.052939573548393654,-0.052939573548393654,,,,,,,,,-0.0029523904394657074,-0.0029523904394657035
422.8758286534388,475,,99.15914849390522,178.93742149571432,0,178.93742149571432,127.11922703113345,425.2186540488346,,,,,,,,79.9996972663936,4.498352414628755,4.498352414628755,4.498352414628755,4,,,,,
422.8758286534388,500,0,,,,,,,0,-0.05881742441312146,0,0,0,-0.05881742441312146,-0.05881742441312146,,,,,,,,,-0.0032801827001583943,-0.00328018270015839
422.8758286534388,525,,99.13786339980417,179.07858568952912,0,179.07858568952912,127.19045416731925,425.2186540488346,,,,,,,,79.99969376079726,4.497973286577405,4.497973286577405,4.497973286577405,4,,,,,
422.8758286534388,550,0,,,,,,,0,-0.06469409707747878,0,0,0,-0.06469409707747878,-0.06469409707747878,,,,,,,,,-0.0036079063032613407,-0.003607906303261336
422.8758286534388,575,,99.1155546069488,179.22895710433144,0,179.22895710433144,127.26629120467541,425.2186540488346,,,,,,,,79.99968995083182,4.4975755947310745,4.4975755947310745,4.4975755947310745,4,,,,,
422.8758286534388,600,0,,,,,,,0,-0.07056958605083301,0,0,0,-0.07056958605083301,-0.07056958605083301,,,,,,,,,-0.00393556096747193,-0.003935560967471925
422.8758286534388,625,,99.09168785910366,179.38656798617706,0,179.38656798617706,127.34573974249311,425.2186540488346,,,,,,,,79.9996858437037,4.497151146021793,4.497151146021793,4.497151146021793,4,,,,,
422.8758286534388,650,0,,,,,,,0,-0.07644372898575175,0,0,0,-0.07644372898575175,-0.07644372898575175,,,,,,,,,-0.0042631375304771615,-0.0042631375304771554
422.8758286534388,675,,99.0670588161353,179.55285781591977,0,179.55285781591977,127.42951927082368,425.2186540488346,,,,,,,,79.99968144646188,4.496712552780593,4.496712552780593,4.496712552780593,4,,,,,
422.8758286534388,700,0,,,,,,,0,-0.08231656072372615,0,0,0,-0.08231656072372615,-0.08231656072372615,,,,,,,,,-0.004590637794200679,-0.004590637794200673
422.8758286534388,725,,99.04095381481635,179.7256707983846,0,179.7256707983846,127.51653754924767,425.2186540488346,,,,,,,,79.99967676600004,4.496248683420447,4.496248683420447,4.496248683420447,4,,,,,
422.8758286534388,750,0,,,,,,,0,-0.08818792662743026,0,0,0,-0.08818792662743026,-0.08818792662743026,,,,,,,,,-0.004918052705965612,-0.004918052705965605
422.8758286534388,775,,99.01326217184877,179.90438208889745,0,179.90438208889745,127.60647474842268,425.2186540488346,,,,,,,,79.99967180907271,4.495758029375452,4.495758029375452,4.495758029375452,4,,,,,
422.8758286534388,800,0,,,,,,,0,-0.09405762368197257,0,0,0,-0.09405762368197257,-0.09405762368197257,,,,,,,,,-0.005245371075252015,-0.005245371075252008
422.8758286534388,825,,98.98507793283504,180.09146684262282,0,180.09146684262282,127.70057029449927,425.2186540488346,,,,,,,,79.99966658225351,4.495257647946403,4.495257647946403,4.495257647946403,4,,,,,
422.8758286534388,850,0,,,,,,,0,-0.09992576136085271,0,0,0,-0.09992576136085271,-0.09992576136085271,,,,,,,,,-0.005572598117058896,-0.005572598117058888
422.8758286534388,875,,98.9540220262977,180.28000483578796,0,180.28000483578796,127.79533923722812,425.2186540488346,,,,,,,,79.99966109182527,4.494699383808722,4.494699383808722,4.494699383808722,4,,,,,
422.8758286534388,900,0,,,,,,,0,-0.10579282538445589,0,0,0,-0.10579282538445589,-0.10579282538445589,,,,,,,,,-0.005899727326846115,-0.005899727326846107
422.8758286534388,925,,98.85530659836289,180.31931171108644,0,180.31931171108644,127.81508963574069,425.2186540488346,,,,,,,,79.9996552846698,4.492806986255175,4.492806986255175,4.492806986255175,4,,,,,
422.8758286534388,950,0,,,,,,,0,-0.11166941620624371,0,0,0,-0.11166941620624371,-0.11166941620624371,,,,,,,,,-0.006226474812987951,-0.006226474812987943
422.8758286534388,975,,96.88004751122942,175.82242345098496,0,175.82242345098496,125.53916972949953,425.2186540488346,,,,,,,,80.00000311747834,4.458157030975713,4.458157030975713,4.458157030975713,4,,,,,
422.8758286534388,1000,0,,,,,,,0,-0.11745770759009544,0,0,0,-0.11745770759009544,-0.11745770759009544,,,,,,,,,-0.006535552325563568,-0.00653555232556356
620.9889007315,0,0,,,,,,,0,0,0,0,0,0,0,,,,,,,,,0,0
620.9889007315,25,,92.2211220186117,161.49140244535783,0,161.49140244535783,118.05867013907753,425.2186540488346,,,,,,,,79.99986452211638,4.377494616320519,4.377494616320519,4.377494616320519,4,,,,,
620.9889007315,50,0,,,,,,,0,-0.004126482200550262,0,0,0,-0.004126482200550262,-0.004126482200550262,,,,,,,,,-0.00022989300496751558,-0.00022989300496751528
620.9889007315,75,,92.22097006353214,161.49105195525811,0,161.49105195525811,118.05848282389927,425.2186540488346,,,,,,,,79.99986426699515,4.3774926111510695,4.3774926111510695,4.3774926111510695,4,,,,,
620.9889007315,100,0,,,,,,,0,-0.008252937163649722,0,0,0,-0.008252937163649722,-0.008252937163649722,,,,,,,,,-0.00045978446407171235,-0.00045978446407171175
620.9889007315,125,,92.22001372990837,161.48884065745384,0,161.48884065745384,118.05730101759457,425.2186540488346,,,,,,,,79.99986375708522,4.377479944330219,4.377479944330219,4.377479944330219,4,,,,,
620.9889007315,150,0,,,,,,,0,-0.012379218558882047,0,0,0,-0.012379218558882047,-0.012379218558882047,,,,,,,,,-0.0006896660398952871,-0.0006896660398952862
620.9889007315,175,,92.21506970496525,161.47740265802918,0,161.47740265802918,118.05118795263887,425.2186540488346,,,,,,,,79.99986299463313,4.377414694138224,4.377414694138224,4.377414694138224,4,,,,,
620.9889007315,200,0,,,,,,,0,-0.016504580300679073,0,0,0,-0.016504580300679073,-0.016504580300679073,,,,,,,,,-0.000919495805788167,-0.0009194958057881658
620.9889007315,225,,92.20589886232372,161.45618400818677,0,161.45618400818677,118.03984697989844,425.2186540488346,,,,,,,,79.99986197535715,4.377293751061529,4.377293751061529,4.377293751061529,4,,,,,
620.9889007315,250,0,,,,,,,0,-0.02062822969960977,0,0,0,-0.02062822969960977,-0.02062822969960977,,,,,,,,,-0.001149229324793473,-0.0011492293247934715
620.9889007315,275,,92.19340194038527,161.42713338082638,0,161.42713338082638,118.02431866115748,425.2186540488346,,,,,,,,79.99986070341062,4.377128789924711,4.377128789924711,4.377128789924711,4,,,,,
620.9889007315,300,0,,,,,,,0,-0.024749541637152112,0,0,0,-0.024749541637152112,-0.024749541637152112,,,,,,,,,-0.001378831511081869,-0.0013788315110818672
620.9889007315,325,,92.17776205667566,161.37921262725163,0,161.37921262725163,117.9987004831802,425.2186540488346,,,,,,,,79.99985918818386,4.3769135700432,4.3769135700432,4.3769135700432,4,,,,,
620.9889007315,350,0,,,,,,,0,-0.028867612935884624,0,0,0,-0.028867612935884624,-0.028867612935884624,,,,,,,,,-0.0016082518095120015,-0.0016082518095119993
620.9889007315,375,,92.16077959375617,161.48831479377827,0,161.48831479377827,118.05701997365786,425.2186540488346,,,,,,,,79.99985745370694,4.376659767445233,4.376659767445233,4.376659767445233,4,,,,,
620.9889007315,400,0,,,,,,,0,-0.03298494445931659,0,0,0,-0.03298494445931659,-0.03298494445931659,,,,,,,,,-0.0018376295546141857,-0.0018376295546141833
620.9889007315,425,,92.14223870496912,161.54583732353746,0,161.54583732353746,118.08775954468584,425.2186540488346,,,,,,,,79.99985552222661,4.37638991273144,4.37638991273144,4.37638991273144,4,,,,,
620.9889007315,450,0,,,,,,,0,-0.0371003997541035,0,0,0,-0.0371003997541035,-0.0371003997541035,,,,,,,,,-0.002066901405449459,-0.0020669014054494565
620.9889007315,475,,92.12213080926222,161.61279539758146,0,161.61279539758146,118.12353397723714,425.2186540488346,,,,,,,,79.99985338511891,4.376096427134996,4.376096427134996,4.376096427134996,4,,,,,
620.9889007315,500,0,,,,,,,0,-0.0412138987970804,0,0,0,-0.0412138987970804,-0.0412138987970804,,,,,,,,,-0.0022960626031246763,-0.0022960626031246732
620.9889007315,525,,92.09953143521508,161.68469035336938,0,161.68469035336938,118.16193721255186,425.2186540488346,,,,,,,,79.99985103708462,4.375767853453283,4.375767853453283,4.375767853453283,4,,,,,
620.9889007315,550,0,,,,,,,0,-0.04532514088908114,0,0,0,-0.04532514088908114,-0.04532514088908114,,,,,,,,,-0.0025250962935991525,-0.002525096293599149
620.9889007315,575,,92.0757782565265,161.76315909230138,0,161.76315909230138,118.20384139259829,425.2186540488346,,,,,,,,79.99984848065243,4.375422039074522,4.375422039074522,4.375422039074522,4,,,,,
620.9889007315,600,0,,,,,,,0,-0.04943405936855865,0,0,0,-0.04943405936855865,-0.04943405936855865,,,,,,,,,-0.002753998760061835,-0.0027539987600618317
620.9889007315,625,,92.05045340318664,161.84629198294184,0,161.84629198294184,118.24822440000563,425.2186540488346,,,,,,,,79.99984571962877,4.3750538191383725,4.3750538191383725,4.3750538191383725,4,,,,,
620.9889007315,650,0,,,,,,,0,-0.053540488794875156,0,0,0,-0.053540488794875156,-0.053540488794875156,,,,,,,,,-0.0029827607181928707,-0.002982760718192867
620.9889007315,675,,92.02422412314907,161.93496385319145,0,161.93496385319145,118.29555102402904,425.2186540488346,,,,,,,,79.99984275794205,4.374672045571685,4.374672045571685,4.374672045571685,4,,,,,
620.9889007315,700,0,,,,,,,0,-0.05764438394548892,0,0,0,-0.05764438394548892,-0.05764438394548892,,,,,,,,,-0.0032113795642780387,-0.0032113795642780343
620.9889007315,725,,91.99650814963717,162.0273547900258,0,162.0273547900258,118.34484776026692,425.2186540488346,,,,,,,,79.99983959947092,4.374269256129253,4.374269256129253,4.374269256129253,4,,,,,
620.9889007315,750,0,,,,,,,0,-0.061745580315322915,0,0,0,-0.061745580315322915,-0.061745580315322915,,,,,,,,,-0.003439845915477224,-0.003439845915477219
620.9889007315,775,,91.96723580990984,162.12293698958402,0,162.12293698958402,118.39583129970364,425.2186540488346,,,,,,,,79.99983624802609,4.373844761937278,4.373844761937278,4.373844761937278,4,,,,,
620.9889007315,800,0,,,,,,,0,-0.06584388895573491,0,0,0,-0.06584388895573491,-0.06584388895573491,,,,,,,,,-0.0036681492852136365,-0.0036681492852136317
620.9889007315,825,,91.93728335251814,162.22341948931205,0,162.22341948931205,118.44941117933219,425.2186540488346,,,,,,,,79.99983270735449,4.3734096663390005,4.3734096663390005,4.3734096663390005,4,,,,,
620.9889007315,850,0,,,,,,,0,-0.06993931158658782,0,0,0,-0.06993931158658782,-0.06993931158658782,,,,,,,,,-0.0038962889772182112,-0.003896288977218206
620.9889007315,875,,91.90337668576291,162.3210609664194,0,162.3210609664194,118.5014589964625,425.2186540488346,,,,,,,,79.99982898115411,4.372910582158909,4.372910582158909,4.372910582158909,4,,,,,
620.9889007315,900,0,,,,,,,0,-0.07403193357764556,0,0,0,-0.07403193357764556,-0.07403193357764556,,,,,,,,,-0.004124245106718342,-0.004124245106718337
620.9889007315,925,,91.780442173367,162.22129279916433,0,162.22129279916433,118.4482773584156,425.2186540488346,,,,,,,,79.99982502695686,4.37100702630363,4.37100702630363,4.37100702630363,4,,,,,
620.9889007315,950,0,,,,,,,0,-0.07812069509952914,0,0,0,-0.07812069509952914,-0.07812069509952914,,,,,,,,,-0.004351429131094703,-0.004351429131094697
620.9889007315,975,,89.63906812406613,157.58185652388514,0,157.58185652388514,115.95556881239537,425.2186540488346,,,,,,,,80.00000212405287,4.340651742559089,4.340651742559089,4.340651742559089,4,,,,,
620.9889007315,1000,0,,,,,,,0,-0.08201245084247995,0,0,0,-0.08201245084247995,-0.08201245084247995,,,,,,,,,-0.004561040584387044,-0.004561040584387038
827.8602268736267,0,0,,,,,,,0,0,0,0,0,0,0,,,,,,,,,0,0
827.8602268736267,25,,86.03461783707424,147.5679286641348,0,147.5679286641348,110.44079869402194,425.2186540488346,,,,,,,,79.99993057446403,4.288285547382145,4.288285547382145,4.288285547382145,4,,,,,
827.8602268736267,50,0,,,,,,,0,-0.002930742421396296,0,0,0,-0.002930742421396296,-0.002930742421396296,,,,,,,,,-0.00016315279010599166,-0.00016315279010599144
827.8602268736267,75,,86.03448725061305,147.5676457510125,0,147.5676457510125,110.44064023082404,425.2186540488346,,,,,,,,79.99993037058546,4.288284115100282,4.288284115100282,4.288284115100282,4,,,,,
827.8602268736267,100,0,,,,,,,0,-0.005861466721375444,0,0,0,-0.005861466721375444,-0.005861466721375444,,,,,,,,,-0.0003263045570230942,-0.00032630455702309375
827.8602268736267,125,,86.03366323909103,147.5658577885826,0,147.5658577885826,110.43963876704478,425.2186540488346,,,,,,,,79.99992996301579,4.28827505134052,4.28827505134052,4.28827505134052,4,,,,,
827.8602268736267,150,0,,,,,,,0,-0.008792075498424522,0,0,0,-0.008792075498424522,-0.008792075498424522,,,,,,,,,-0.0004894497853020143,-0.0004894497853020136
