time,position,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil
213.4353984514219,200,0,,,,,,,0,39.97081162588227,0,0,0,39.97081162588227,39.97081162588227,,,,,,,,,2.1728104862505875,2.1728104862505844
213.4353984514219,225,,146.8843465329425,3865.3877730919858,0,3865.3877730919858,394.19882671910324,425.2186540488346,,,,,,,,81.55928712178473,1.7958275320847292,1.7958275320847292,1.7958275320847292,4,,,,,
213.4353984514219,250,0,,,,,,,0,39.93857865517106,0,0,0,39.93857865517106,39.93857865517106,,,,,,,,,2.1772761684248785,2.1772761684248754
213.4353984514219,275,,135.73975359556252,3858.926413491753,0,3858.926413491753,394.13152582277485,425.2186540488346,,,,,,,,81.45810298396412,2.1487025894417684,2.1487025894417684,2.1487025894417684,4,,,,,
213.4353984514219,300,0,,,,,,,0,39.890035546676856,0,0,0,39.890035546676856,39.890035546676856,,,,,,,,,2.181055309862361,2.1810553098623577
213.4353984514219,325,,122.84757373646556,3851.2791887544945,0,3851.2791887544945,394.05161112971354,425.2186540488346,,,,,,,,81.35688826555622,2.506871836702146,2.506871836702146,2.506871836702146,4,,,,,
213.4353984514219,350,0,,,,,,,0,39.826459712383055,0,0,0,39.826459712383055,39.826459712383055,,,,,,,,,2.18405725610041,2.184057256100407
213.4353984514219,375,,108.15983834130606,3842.8556412003863,0,3842.8556412003863,393.96325335257904,425.2186540488346,,,,,,,,81.25570479876468,2.857500397296178,2.857500397296178,2.857500397296178,4,,,,,
213.4353984514219,400,0,,,,,,,0,39.7521163694887,0,0,0,39.7521163694887,39.7521163694887,,,,,,,,,2.1862556877576673,2.186255687757664
213.4353984514219,425,,90.93449123597166,3834.345134048531,0,3834.345134048531,393.87362966903834,425.2186540488346,,,,,,,,81.15460176579595,3.1848177939906464,3.1848177939906464,3.1848177939906464,4,,,,,
213.4353984514219,450,0,,,,,,,0,39.67293422803718,0,0,0,39.67293422803718,39.67293422803718,,,,,,,,,2.187699141644062,2.187699141644059
213.4353984514219,475,,66.61237916855139,3826.2935438293066,0,3826.2935438293066,393.78850956969217,425.2186540488346,,,,,,,,81.05361193477206,3.474928306086838,3.474928306086838,3.474928306086838,4,,,,,
213.4353984514219,500,0,,,,,,,0,39.59487933242658,0,0,0,39.59487933242658,39.59487933242658,,,,,,,,,2.188495683438844,2.1884956834388407
213.4353984514219,525,,55.09030273265398,3819.3817810873857,0,3819.3817810873857,393.71518278076695,425.2186540488346,,,,,,,,80.95275197095975,3.7189922078606514,3.7189922078606514,3.7189922078606514,4,,,,,
213.4353984514219,550,0,,,,,,,0,39.52267524157214,0,0,0,39.52267524157214,39.52267524157214,,,,,,,,,2.188784133980113,2.1887841339801097
213.4353984514219,575,,75.42275592232059,3813.9283724122433,0,3813.928372412244,393.657159436406,425.2186540488346,,,,,,,,80.8520254506714,3.914206640824034,3.914206640824034,3.914206640824034,4,,,,,
213.4353984514219,600,0,,,,,,,0,39.45918802792805,0,0,0,39.45918802792805,39.45918802792805,,,,,,,,,2.188705375556849,2.1887053755568457
213.4353984514219,625,,83.99367754758711,3809.4311435127725,0,3809.4311435127725,393.60919760867426,425.2186540488346,,,,,,,,80.75142697642482,4.063000908510617,4.063000908510617,4.063000908510617,4,,,,,
213.4353984514219,650,0,,,,,,,0,39.405447278002,0,0,0,39.405447278002,39.405447278002,,,,,,,,,2.188382213188158,2.188382213188155
213.4353984514219,675,,88.53500713607569,3805.834802563568,0,3805.834802563568,393.57077039706303,425.2186540488346,,,,,,,,80.6509463114137,4.171299079398295,4.171299079398295,4.171299079398295,4,,,,,
213.4353984514219,700,0,,,,,,,0,39.36107026152477,0,0,0,39.36107026152477,39.36107026152477,,,,,,,,,2.1879099960040587,2.1879099960040556
213.4353984514219,725,,90.99128018161024,3802.9676508509947,0,3802.967650850995,393.5400879548697,425.2186540488346,,,,,,,,80.55057177535677,4.246645648074718,4.246645648074718,4.246645648074718,4,,,,,
213.4353984514219,750,0,,,,,,,0,39.324822436648006,0,0,0,39.324822436648006,39.324822436648006,,,,,,,,,2.1873559194541596,2.1873559194541565
213.4353984514219,775,,92.2355514720048,3800.6877443168423,0,3800.6877443168423,393.5156602187409,425.2186540488346,,,,,,,,80.45029221648382,4.296702458814991,4.296702458814991,4.296702458814991,4,,,,,
213.4353984514219,800,0,,,,,,,0,39.295120882152325,0,0,0,39.295120882152325,39.295120882152325,,,,,,,,,2.1867633542594698,2.1867633542594667
213.4353984514219,825,,92.7639309953204,3798.8245897607626,0,3798.8245897607626,393.49567819646546,425.2186540488346,,,,,,,,80.35009805017252,4.328297469573158,4.328297469573158,4.328297469573158,4,,,,,
213.4353984514219,850,0,,,,,,,0,39.27039127115741,0,0,0,39.27039127115741,39.27039127115741,,,,,,,,,2.1861580079212506,2.1861580079212475
213.4353984514219,875,,92.86713533415511,3797.255333616404,0,3797.255333616404,393.4788345491345,425.2186540488346,,,,,,,,80.24998165130799,4.346989314441544,4.346989314441544,4.346989314441544,4,,,,,
213.4353984514219,900,0,,,,,,,0,39.24926734169127,0,0,0,39.24926734169127,39.24926734169127,,,,,,,,,2.1855537656686366,2.1855537656686335
213.4353984514219,925,,92.72413029500807,3795.877986202828,0,3795.8779862028287,393.46404047206954,425.2186540488346,,,,,,,,80.1499372296886,4.357000757720186,4.357000757720186,4.357000757720186,4,,,,,
213.4353984514219,950,0,,,,,,,0,39.23066695026245,0,0,0,39.23066695026245,39.23066695026245,,,,,,,,,2.1849573190499805,2.1849573190499774
213.4353984514219,975,,92.44024153147548,3794.6283410646706,0,3794.6283410646706,393.45060971531024,425.2186540488346,,,,,,,,80.04996051076463,4.361366057930468,4.361366057930468,4.361366057930468,4,,,,,
213.4353984514219,1000,0,,,,,,,0,39.21378949236708,0,0,0,39.21378949236708,39.21378949236708,,,,,,,,,2.184210836507726,2.184210836507723
413.58020581208154,0,0,,,,,,,0,40,0,0,0,40,40,,,,,,,,,2.1530931586850977,2.1530931586850977
413.58020581208154,25,,178.02359632555758,3879.3104523832258,0,3879.3104523832258,394.3431594580418,425.2186540488346,,,,,,,,81.9867480682476,0.4059852622165181,0.4059852622165181,0.4059852622165181,4,,,,,
413.58020581208154,50,0,,,,,,,0,39.99994031150985,0,0,0,39.99994031150985,39.99994031150985,,,,,,,,,2.1561647295583026,2.1561647295583
413.58020581208154,75,,171.9038017126154,3877.105799604526,0,3877.105799604526,394.3203664558861,425.2186540488346,,,,,,,,81.88644470107116,0.7649527656065516,0.7649527656065516,0.7649527656065516,4,,,,,
413.58020581208154,100,0,,,,,,,0,39.999866576509945,0,0,0,39.999866576509945,39.999866576509945,,,,,,,,,2.162040410869914,2.162040410869911
413.58020581208154,125,,165.990185239299,3875.1916811876417,0,3875.1916811876417,394.3005582764671,425.2186540488346,,,,,,,,81.78572697876496,1.0866587719382323,1.0866587719382323,1.0866587719382323,4,,,,,
413.58020581208154,150,0,,,,,,,0,39.99976365398314,0,0,0,39.99976365398314,39.99976365398314,,,,,,,,,2.1673942504627983,2.167394250462795
413.58020581208154,175,,160.296547555028,3873.5306212130117,0,3873.5306212130117,394.28335461192006,425.2186540488346,,,,,,,,81.68475418272305,1.375257645780323,1.375257645780323,1.375257645780323,4,,,,,
413.58020581208154,200,0,,,,,,,0,39.99958564564732,0,0,0,39.99958564564732,39.99958564564732,,,,,,,,,2.1722740560875584,2.1722740560875553
413.58020581208154,225,,154.804866163841,3872.055846204376,0,3872.055846204376,394.26806919768904,425.2186540488346,,,,,,,,81.58354941251086,1.6346034898289759,1.6346034898289759,1.6346034898289759,4,,,,,
413.58020581208154,250,0,,,,,,,0,39.99922510957031,0,0,0,39.99922510957031,39.99922510957031,,,,,,,,,2.176724256980658,2.176724256980655
413.58020581208154,275,,149.467500479245,3870.767531093424,0,3870.767531093424,394.25470779992816,425.2186540488346,,,,,,,,81.48213412785435,1.8683943285828946,1.8683943285828946,1.8683943285828946,4,,,,,
413.58020581208154,300,0,,,,,,,0,39.99847678666789,0,0,0,39.99847678666789,39.99847678666789,,,,,,,,,2.1807851879230493,2.180785187923046
413.58020581208154,325,,144.26040087712698,3869.547982264237,0,3869.547982264237,394.24205223014945,425.2186540488346,,,,,,,,81.38052869544381,2.0802674276428093,2.0802674276428093,2.0802674276428093,4,,,,,
413.58020581208154,350,0,,,,,,,0,39.997011028406114,0,0,0,39.997011028406114,39.997011028406114,,,,,,,,,2.184492017375682,2.1844920173756788
413.58020581208154,375,,139.10646304287224,3868.354333245226,0,3868.3543332452255,394.2296584895495,425.2186540488346,,,,,,,,81.27875301860507,2.273799886756194,2.273799886756194,2.273799886756194,4,,,,,
413.58020581208154,400,0,,,,,,,0,39.99437502647457,0,0,0,39.99437502647457,39.99437502647457,,,,,,,,,2.1878735395734346,2.1878735395734314
413.58020581208154,425,,133.93346686877942,3867.105312818148,0,3867.105312818148,394.21668246714785,425.2186540488346,,,,,,,,81.17682686604391,2.4524088542510185,2.4524088542510185,2.4524088542510185,4,,,,,
413.58020581208154,450,0,,,,,,,0,39.99003167781879,0,0,0,39.99003167781879,39.99003167781879,,,,,,,,,2.190951279178551,2.190951279178548
413.58020581208154,475,,128.65319113074946,3865.7405247731626,0,3865.740524773163,394.20249513037965,425.2186540488346,,,,,,,,81.07477028988075,2.619151943029749,2.619151943029749,2.619151943029749,4,,,,,
413.58020581208154,500,0,,,,,,,0,39.983436818335164,0,0,0,39.983436818335164,39.983436818335164,,,,,,,,,2.1937395816303487,2.1937395816303455
413.58020581208154,525,,123.20881543651412,3864.1714978483205,0,3864.17149784832,394.1861735556009,425.2186540488346,,,,,,,,80.9726037724567,2.776498764038479,2.776498764038479,2.776498764038479,4,,,,,
413.58020581208154,550,0,,,,,,,0,39.97413685278385,0,0,0,39.97413685278385,39.97413685278385,,,,,,,,,2.1962467798684426,2.1962467798684395
413.58020581208154,575,,117.5223291909547,3862.4019509093264,0,3862.4019509093264,394.1677518132522,425.2186540488346,,,,,,,,80.87034794934918,2.9261380640288053,2.9261380640288053,2.9261380640288053,4,,,,,
413.58020581208154,600,0,,,,,,,0,39.96186270946015,0,0,0,39.96186270946015,39.96186270946015,,,,,,,,,2.1984773970342126,2.1984773970342095
413.58020581208154,625,,111.5443394320159,3860.4382944542203,0,3860.4382944542203,394.14729155723785,425.2186540488346,,,,,,,,80.7680231305647,3.0688847626891516,3.0688847626891516,3.0688847626891516,4,,,,,
413.58020581208154,650,0,,,,,,,0,39.946595965446136,0,0,0,39.946595965446136,39.946595965446136,,,,,,,,,2.200434938840388,2.200434938840385
413.58020581208154,675,,105.25601098866858,3858.2759038017707,0,3858.2759038017707,394.124738963202,425.2186540488346,,,,,,,,80.66564879710353,3.204722034937447,3.204722034937447,3.204722034937447,4,,,,,
413.58020581208154,700,0,,,,,,,0,39.928590252260875,0,0,0,39.928590252260875,39.928590252260875,,,,,,,,,2.202124635433093,2.2021246354330897
413.58020581208154,725,,98.62584461208719,3855.9730366470044,0,3855.973036647004,394.1006963032036,425.2186540488346,,,,,,,,80.56324295186481,3.3329704095650072,3.3329704095650072,3.3329704095650072,4,,,,,
413.58020581208154,750,0,,,,,,,0,39.90834404441866,0,0,0,39.90834404441866,39.90834404441866,,,,,,,,,2.2035555727109366,2.2035555727109335
413.58020581208154,775,,91.61237288773854,3853.6086337890715,0,3853.6086337890715,394.07598435118007,425.2186540488346,,,,,,,,80.46082145841355,3.452543599720741,3.452543599720741,3.452543599720741,4,,,,,
413.58020581208154,800,0,,,,,,,0,39.88653413231417,0,0,0,39.88653413231417,39.88653413231417,,,,,,,,,2.2047418679427953,2.204741867942792
413.58020581208154,825,,84.14746780026704,3851.247700409435,0,3851.2477004094344,394.05128148263367,425.2186540488346,,,,,,,,80.35839763455765,3.56223695270603,3.56223695270603,3.56223695270603,4,,,,,
413.58020581208154,850,0,,,,,,,0,39.863926118194705,0,0,0,39.863926118194705,39.863926118194705,,,,,,,,,2.2057027584376634,2.2057027584376603
413.58020581208154,875,,76.08328937256212,3848.957097904898,0,3848.957097904898,394.027288499251,425.2186540488346,,,,,,,,80.2559820829469,3.660990423801991,3.660990423801991,3.660990423801991,4,,,,,
413.58020581208154,900,0,,,,,,,0,39.84128160664116,0,0,0,39.84128160664116,39.84128160664116,,,,,,,,,2.20646176580371,2.2064617658037067
413.58020581208154,925,,67.0847951249439,3846.7914286705427,0,3846.7914286705427,394.0045805461888,425.2186540488346,,,,,,,,80.15358270302112,3.7480855018117722,3.7480855018117722,3.7480855018117722,4,,,,,
413.58020581208154,950,0,,,,,,,0,39.819278789315916,0,0,0,39.819278789315916,39.819278789315916,,,,,,,,,2.2070452325274967,2.2070452325274936
413.58020581208154,975,,56.35880935866447,3844.7918120102267,0,3844.7918120102267,393.9835933372615,425.2186540488346,,,,,,,,80.05120488920637,3.823254989974032,3.823254989974032,3.823254989974032,4,,,,,
413.58020581208154,1000,0,,,,,,,0,39.79845732574735,0,0,0,39.79845732574735,39.79845732574735,,,,,,,,,2.2067388857933854,2.2067388857933823
612.7435134825789,0,0,,,,,,,0,40,0,0,0,40,40,,,,,,,,,2.1530859545259524,2.1530859545259524
612.7435134825789,25,,178.0282800277265,3879.3157684908206,0,3879.3157684908206,394.3432143909735,425.2186540488346,,,,,,,,81.9901027569211,0.4058803124707424,0.4058803124707424,0.4058803124707424,4,,,,,
612.7435134825789,50,0,,,,,,,0,39.999994440453136,0,0,0,39.999994440453136,39.999994440453136,,,,,,,,,2.156156312986044,2.1561563129860413
612.7435134825789,75,,171.91467772446364,3877.1145922579904,0,3877.11459225799,394.3204574057775,425.2186540488346,,,,,,,,81.88979951262758,0.7647177471644113,0.7647177471644113,0.7647177471644113,4,,,,,
612.7435134825789,100,0,,,,,,,0,39.99998735947055,0,0,0,39.99998735947055,39.99998735947055,,,,,,,,,2.1620327201485923,2.1620327201485896
612.7435134825789,125,,166.01754207989285,3875.2156417220035,0,3875.2156417220035,394.30080633975336,425.2186540488346,,,,,,,,81.7890815961238,1.086228138713011,1.086228138713011,1.086228138713011,4,,,,,
612.7435134825789,150,0,,,,,,,0,39.99997845054442,0,0,0,39.99997845054442,39.99997845054442,,,,,,,,,2.1673866016837504,2.1673866016837473
612.7435134825789,175,,160.33406316053865,3873.5626375152297,0,3873.5626375152297,394.2836863313004,425.2186540488346,,,,,,,,81.68810819511275,1.3744423875504594,1.3744423875504594,1.3744423875504594,4,,,,,
612.7435134825789,200,0,,,,,,,0,39.99996724517908,0,0,0,39.99996724517908,39.99996724517908,,,,,,,,,2.1722647313587244,2.1722647313587213
612.7435134825789,225,,154.87505608553334,3872.1612170752587,0,3872.1612170752587,394.26916166875037,425.2186540488346,,,,,,,,81.58690197622617,1.6329297022040805,1.6329297022040805,1.6329297022040805,4,,,,,
612.7435134825789,250,0,,,,,,,0,39.99995285034799,0,0,0,39.99995285034799,39.99995285034799,,,,,,,,,2.1767102697913803,2.176710269791377
612.7435134825789,275,,149.65744591208858,3870.896522549341,0,3870.896522549341,394.2560459583858,425.2186540488346,,,,,,,,81.4854836585444,1.8648630340659906,1.8648630340659906,1.8648630340659906,4,,,,,
612.7435134825789,300,0,,,,,,,0,39.99993328465055,0,0,0,39.99993328465055,39.99993328465055,,,,,,,,,2.180762876329804,2.180762876329801
612.7435134825789,325,,144.64227592371924,3869.85269923633,0,3869.8526992363304,394.2452150273905,425.2186540488346,,,,,,,,81.38387205687958,2.073066227808397,2.073066227808397,2.073066227808397,4,,,,,
612.7435134825789,350,0,,,,,,,0,39.99990417480192,0,0,0,39.99990417480192,39.99990417480192,,,,,,,,,2.1844589204842375,2.1844589204842344
612.7435134825789,375,,139.84948238379584,3868.9391613989883,0,3868.9391613989883,394.2357316590335,425.2186540488346,,,,,,,,81.28208416531444,2.260066761510757,2.260066761510757,2.260066761510757,4,,,,,
612.7435134825789,400,0,,,,,,,0,39.999856552455135,0,0,0,39.999856552455135,39.999856552455135,,,,,,,,,2.1878316791003707,2.1878316791003676
612.7435134825789,425,,135.27289073958855,3868.12981483087,0,3868.12981483087,394.2273265316974,425.2186540488346,,,,,,,,81.18013563768889,2.428135675330793,2.428135675330793,2.428135675330793,4,,,,,
612.7435134825789,450,0,,,,,,,0,39.99977371472714,0,0,0,39.99977371472714,39.99977371472714,,,,,,,,,2.1909115637070458,2.1909115637070427
612.7435134825789,475,,130.8952943006935,3867.4143817219865,0,3867.4143817219865,394.2198940722583,425.2186540488346,,,,,,,,81.07804077149855,2.5793294645186506,2.5793294645186506,2.5793294645186506,4,,,,,
612.7435134825789,500,0,,,,,,,0,39.99962761189321,0,0,0,39.99962761189321,39.99962761189321,,,,,,,,,2.1937262696656705,2.1937262696656674
612.7435134825789,525,,126.68361391109417,3866.815330430093,0,3866.8153304300927,394.21366877512565,425.2186540488346,,,,,,,,80.97581257383047,2.7155274639897016,2.7155274639897016,2.7155274639897016,4,,,,,
612.7435134825789,550,0,,,,,,,0,39.99937425095835,0,0,0,39.99937425095835,39.99937425095835,,,,,,,,,2.1963008430455457,2.1963008430455426
612.7435134825789,575,,122.64433759524692,3866.251445998302,0,3866.251445998302,394.2078073465506,425.2186540488346,,,,,,,,80.87346309706857,2.8384576598223816,2.8384576598223816,2.8384576598223816,4,,,,,
612.7435134825789,600,0,,,,,,,0,39.998952100661015,0,0,0,39.998952100661015,39.998952100661015,,,,,,,,,2.198657811930138,2.198657811930135
612.7435134825789,625,,118.73722137615474,3865.744379481008,0,3865.744379481008,394.2025352137671,425.2186540488346,,,,,,,,80.77100362426147,2.9497166285041203,2.9497166285041203,2.9497166285041203,4,,,,,
612.7435134825789,650,0,,,,,,,0,39.99828080080165,0,0,0,39.99828080080165,39.99828080080165,,,,,,,,,2.2008171636534386,2.2008171636534355
612.7435134825789,675,,114.94049765843714,3865.263800667232,0,3865.2638006672323,394.19753733556365,425.2186540488346,,,,,,,,80.66844470144392,3.0507768591107265,3.0507768591107265,3.0507768591107265,4,,,,,
612.7435134825789,700,0,,,,,,,0,39.99726396745456,0,0,0,39.99726396745456,39.99726396745456,,,,,,,,,2.2027963878061896,2.2027963878061865
612.7435134825789,725,,111.22022242469859,3864.801219534841,0,3864.8012195348406,394.1927255736941,425.2186540488346,,,,,,,,80.56579632402145,3.1429819950875526,3.1429819950875526,3.1429819950874958,4,,,,,
612.7435134825789,750,0,,,,,,,0,39.995795455607485,0,0,0,39.995795455607485,39.995795455607485,,,,,,,,,2.20461054652877,2.204610546528767
612.7435134825789,775,,107.56514292198113,3864.2957691142265,0,3864.2957691142265,394.1874667034109,425.2186540488346,,,,,,,,80.46306803803593,3.2275346541123895,3.2275346541123895,3.2275346541123895,4,,,,,
612.7435134825789,800,0,,,,,,,0,39.993768918341495,0,0,0,39.993768918341495,39.993768918341495,,,,,,,,,2.206272415497464,2.2062724154974607
612.7435134825789,825,,103.9130685221601,3863.8148852395684,0,3863.8148852395684,394.18246228453864,425.2186540488346,,,,,,,,80.36026895048529,3.3054790933780396,3.3054790933780396,3.3054790933780396,4,,,,,
612.7435134825789,850,0,,,,,,,0,39.99108869360148,0,0,0,39.99108869360148,39.99108869360148,,,,,,,,,2.2077926965182253,2.207792696518222
612.7435134825789,875,,100.26744549057833,3863.265824674194,0,3863.265824674194,394.17674700274114,425.2186540488346,,,,,,,,80.25740778084108,3.3776828580087113,3.3776828580087113,3.3776828580087113,4,,,,,
612.7435134825789,900,0,,,,,,,0,39.98768314869324,0,0,0,39.98768314869324,39.98768314869324,,,,,,,,,2.2091804108921185,2.2091804108921154
612.7435134825789,925,,96.58888461202152,3862.6850940757417,0,3862.6850940757417,394.17070047355156,425.2186540488346,,,,,,,,80.15449282462883,3.444830153023929,3.444830153023929,3.444830153023929,4,,,,,
612.7435134825789,950,0,,,,,,,0,39.983513536843226,0,0,0,39.983513536843226,39.983513536843226,,,,,,,,,2.210443229308332,2.210443229308329
612.7435134825789,975,,92.86132384494925,3862.063147382041,0,3862.0631473820404,394.16422299429894,425.2186540488346,,,,,,,,80.05153186366084,3.5074190631476654,3.5074190631476654,3.5074190631476654,4,,,,,
612.7435134825789,1000,0,,,,,,,0,39.97858200299252,0,0,0,39.97858200299252,39.97858200299252,,,,,,,,,2.210897759858109,2.210897759858106
811.7870952289662,0,0,,,,,,,0,40,0,0,0,40,40,,,,,,,,,2.153085475136318,2.153085475136318
811.7870952289662,25,,178.02891609627372,3879.316320979186,0,3879.316320979186,394.34322009999346,425.2186540488346,,,,,,,,81.99036963462942,0.40587184805195875,0.40587184805195875,0.40587184805195875,4,,,,,
811.7870952289662,50,0,,,,,,,0,39.999999583442424,0,0,0,39.999999583442424,39.999999583442424,,,,,,,,,2.1561556761736647,2.156155676173662
811.7870952289662,75,,171.9156943445009,3877.1154242064854,0,3877.1154242064854,394.32046601130907,425.2186540488346,,,,,,,,81.8900663893984,0.764697663831555,0.764697663831555,0.764697663831555,4,,,,,
811.7870952289662,100,0,,,,,,,0,39.999999042194496,0,0,0,39.999999042194496,39.999999042194496,,,,,,,,,2.1620322008961557,2.162032200896153
811.7870952289662,125,,166.01908237427932,3875.217192131321,0,3875.217192131321,394.300822391038,425.2186540488346,,,,,,,,81.78934843916288,1.0861929085234578,1.0861929085234578,1.0861929085234578,4,,,,,
811.7870952289662,150,0,,,,,,,0,39.99999832695148,0,0,0,39.99999832695148,39.99999832695148,,,,,,,,,2.1673862219451316,2.1673862219451285
811.7870952289662,175,,160.33632922297642,3873.565087837094,0,3873.565087837094,394.2837117187654,425.2186540488346,,,,,,,,81.68837496778983,1.374387707940457,1.374387707940457,1.374387707940457,4,,,,,
811.7870952289662,200,0,,,,,,,0,39.99999738348073,0,0,0,39.99999738348073,39.99999738348073,,,,,,,,,2.172264511572827,2.172264511572824
811.7870952289662,225,,154.8783806405733,3872.164821555994,0,3872.164821555994,394.2691990385786,425.2186540488346,,,,,,,,81.5871686316698,1.6328493130000652,1.6328493130000652,1.6328493130000652,4,,,,,
811.7870952289662,250,0,,,,,,,0,39.99999614655918,0,0,0,39.99999614655918,39.99999614655918,,,,,,,,,2.176710215853232,2.176710215853229
