time,position,CO2 mass frac. - gas,CO2 mass frac. - oil,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Physical flow regime ID - gas/liquid,Pressure,Superficial velocity - continuous gas,Superficial velocity - continuous oil,Superficial velocity - bubbles,Superficial velocity - droplets,Superficial velocity - total gas,Superficial velocity - total liquid,Superficial velocity - total,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil,VF - continuous gas,VF - continuous oil,VF - bubbles,VF - droplets,VF - total gas,VF - total oil,Wall temperature - inner surface
[s],[m],[-],[-],[m],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[?],[Pa],[?],[?],[m/s],[m/s],[m/s],[m/s],[m/s],[C],[C],[C],[C],[?],[?],[?],[m/s],[m/s],[?],[?],[-],[-],[-],[-],[C]
0,0,,,0,,,,,,,0,80,0,0,0,80,80,,,0,3.7974855767631204,0,0,0,3.7974855767631204,3.7974855767631204,,,,,,,,3.797485576763119,3.797485576763119,,,,,,,
0,16.666666666666668,1,1,,359.54015940495657,6812.819195819121,0,6812.819195819121,412.39379166401034,425.2186540488346,,,,,,,,4,251.04761022431174,,,,,,,,0.1973220752515772,0.1973220752515772,0.1973220752515772,4,,,,,,0,1,0,0,0,1,0.42750682293063846
0,33.333333333333336,,,0,,,,,,,0,80,0,0,0,80,80,,,0,3.7974855767631204,0,0,0,3.7974855767631204,3.7974855767631204,,,,,,,,3.7992821434828663,3.7992821434828614,,,,,,,
0,50,1,1,,349.13741458236046,6804.480517004631,0,6804.480517004631,412.36320251252147,425.2186540488346,,,,,,,,4,250.81271109510777,,,,,,,,0.3832649452471628,0.3832649452471628,0.3832649452471628,4,,,,,,0,1,0,0,0,1,0.6024461704188298
0,66.66666666666667,,,0,,,,,,,0,79.99999999999999,0,0,0,79.99999999999999,79.99999999999999,,,0,3.8010804108961898,0,0,0,3.8010804108961898,3.8010804108961898,,,,,,,,3.80270040356801,3.802700403568005,,,,,,,
0,83.33333333333334,1,1,,339.06656440966174,6800.9930432946485,0,6800.9930432946485,412.3503883582387,425.2186540488346,,,,,,,,4,250.57761192123348,,,,,,,,0.5600453721441454,0.5600453721441454,0.5600453721441454,4,,,,,,0,1,0,0,0,1,0.7686137758822724
0,100,,,0,,,,,,,0,80,0,0,0,80,80,,,0,3.804321777686641,0,0,0,3.804321777686641,3.804321777686641,,,,,,,,3.8058782395340183,3.8058782395340134,,,,,,,
0,116.66666666666667,1,1,,329.3165594060471,6797.678508077909,0,6797.678508077908,412.3381981910271,425.2186540488346,,,,,,,,4,250.34232054906423,,,,,,,,0.7281051091147788,0.7281051091147788,0.7281051091147788,4,,,,,,0,1,0,0,0,1,0.9265747192056892
0,133.33333333333334,,,0,,,,,,,0,80,0,0,0,80,80,,,0,3.80743597549287,0,0,0,3.80743597549287,3.80743597549287,,,,,,,,3.808931660339521,3.8089316603395162,,,,,,,
