time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[Pa],[Pa],[Pa]
0,0,0,0,0,10,80,80,0
108.40974739225719,0,44.49903169904535,44.49903169904535,44.49903169904535,10,80.19304502953908,80.06430865236159,0
208.37237570690723,0,45.14086088608434,45.14086088608434,45.14086088608434,10,80.19804440122188,80.06599510594513,0
303.5380860183903,0,45.56447457374196,45.56447457374196,45.56447457374196,10,80.20102667430095,80.06700667041163,0
414.06496874639936,0,45.86170047570616,45.86170047570616,45.86170047570616,10,80.20291479112036,80.0676674241863,0
508.63819071578666,0,45.962854829850585,45.962854829850585,45.962854829850585,10,80.2035358940307,80.0678932865679,0
603.1763608054935,0,45.99263284346864,45.99263284346864,45.99263284346864,10,80.20373673587498,80.0679681524104,0
713.463337209618,0,45.999193454256385,45.999193454256385,45.999193454256385,10,80.20378081226323,80.067984026399,0
807.9958380819921,0,45.9997807703515,45.9997807703515,45.9997807703515,10,80.2037887731479,80.0679862075262,0
902.5288318569114,0,45.99994112972252,45.99994112972252,45.99994112972252,10,80.20379156676775,80.06798690418971,0
1012.8174938198937,0,45.999987174134525,45.999987174134525,45.999987174134525,10,80.20379255358131,80.06798713445214,0
1107.3506672568617,0,45.99999637919767,45.99999637919767,45.99999637919767,10,80.20379272434172,80.06798715580102,0
1123.106198353592,0,45.99999705606863,45.99999705606863,45.99999705606863,10,80.20379273285177,80.06798715532734,0
