time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,0,0,0,0,0,0,0,0,80
108.40974739225719,0,0,46,0,0,0,46,46,82.54108901429133
208.37237570690723,0,0,46,0,0,0,46,46,82.59028013238557
303.5380860183903,0,0,46,0,0,0,46,46,82.61114458183351
414.06496874639936,0,0,46,0,0,0,46,46,82.61992405770745
508.63819071578666,0,0,46,0,0,0,46,46,82.62198201948218
603.1763608054935,0,0,46,0,0,0,46,46,82.62252497892155
713.463337209618,0,0,46,0,0,0,46,46,82.62263694884201
807.9958380819921,0,0,46,0,0,0,46,46,82.62266245412428
902.5288318569114,0,0,46,0,0,0,46,46,82.62267080325995
1012.8174938198937,0,0,46,0,0,0,46,46,82.62267366535387
1107.3506672568617,0,0,46,0,0,0,46,46,82.62267412612175
1123.106198353592,0,0,46,0,0,0,46,46,82.62267415237362
