time,Acc. volume - continuous gas,Acc. volume - continuous oil,Acc. volume - bubbles,Acc. volume - droplets,Acc. volume - total gas,Acc. volume - total liquid,Acc. volume - total,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,MF - continuous gas,MF - continuous oil,MF - bubbles,MF - droplets,MF - total gas,MF - total oil,Pressure,Std. VFR - total gas,Std. VFR - total oil,Temperature - gas,Temperature - oil,VF - continuous gas,VF - continuous oil,VF - bubbles,VF - droplets,VF - total gas,VF - total oil
[s],[?],[?],[?],[?],[?],[?],[?],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[?],[?],[-],[-],[?],[?],[Bar],[?],[?],[C],[C],[?],[?],[-],[-],[-],[-]
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,4,4,0,1,0,0,0,1
100,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,4,4,0,1,0,0,0,1
200,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,4,4,0,1,0,0,0,1
300,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,4,4,0,1,0,0,0,1
400,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,4,4,0,1,0,0,0,1
500,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,4,4,0,1,0,0,0,1
600,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,4,4,0,1,0,0,0,1
700,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,4,4,0,1,0,0,0,1
800,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,4,4,0,1,0,0,0,1
900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,4,4,0,1,0,0,0,1
1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,4,4,0,1,0,0,0,1
1100,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,4,4,0,1,0,0,0,1
1200,0,0.7109026704192728,0,0,0,0.7109026704192728,0.7109026704192728,4.025989677606617,0,6.365407738807456,0,0,0,6.365407738807456,6.365407738807456,0,1,0,0,0,1,80,294354.3093833078,0,4.025989677606617,4.025989677606617,0,1,0,0,0,1
1274.245051360989,0,1.7478842196311244,0,0,0,1.7478842196311244,1.7478842196311244,4.023021475778137,0,12.506349881388303,0,0,0,12.506349881388303,12.506349881388303,0,1,0,0,0,1,80,578328.699950924,0,4.023021475778137,4.023021475778137,0,1,0,0,0,1
1311.1712205149272,0,2.4379514229738506,0,0,0,2.4379514229738506,2.4379514229738506,4.019920260272045,0,16.733843472440885,0,0,0,16.733843472440885,16.733843472440885,0,1,0,0,0,1,80,773819.8621006993,0,4.019920260272045,4.019920260272045,0,1,0,0,0,1
1338.2744731048301,0,3.0173341179633586,0,0,0,3.0173341179633586,3.0173341179633586,4.0100459985271755,0,19.143381244635332,0,0,0,19.143381244635332,19.143381244635332,0,1,0,0,0,1,80,885243.6476569988,0,4.0100459985271755,4.0100459985271755,0,1,0,0,0,1
1362.2110661824672,0,3.5769045090783145,0,0,0,3.5769045090783145,3.5769045090783145,3.9929783151956713,0,20.937712671234415,0,0,0,20.937712671234415,20.937712671234415,0,1,0,0,0,1,80,968218.5660838723,0,3.9929783151956713,3.9929783151956713,0,1,0,0,0,1
