time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[?],[?],[Pa]
0,0,0,0,0,0.22,80,80,0
108.40974739225719,1.7993183641889662e-253,45.2556284315079,45.2556284315079,45.2556284315079,0.22,131.44745134592415,80.06828297469433,51.252972579206435
201.04771991242407,5.60393393270355e-289,43.87595991640778,43.87595991640778,43.87595991640778,0.22,128.03788581288256,80.06371451313395,47.855843717169456
310.76497468746186,0,42.382788499040686,42.382788499040686,42.382788499040686,0.22,125.09544641132977,80.05988546678604,44.92413266267549
405.83500094359385,0,41.364051748213235,41.364051748213235,41.364051748213235,0.22,123.42559586698003,80.05762417683263,43.2607009849847
500.3538748530893,0,40.736249115420115,40.736249115420115,40.736249115420115,0.22,122.4546731776615,80.05622952324859,42.29375461712608
608.0013654991855,0,40.36986632188876,40.36986632188876,40.36986632188876,0.22,121.88264660553921,80.05538689398763,41.724235864240775
702.0203853247231,0,40.20794373879336,40.20794373879336,40.20794373879336,0.22,121.62478859513739,80.05501063234642,41.46754095178437
809.367518110859,0,40.10848467028471,40.10848467028471,40.10848467028471,0.22,121.46597704171921,80.05478150679518,41.30946104747506
903.2465916467064,0,40.061218997627265,40.061218997627265,40.061218997627265,0.22,121.39083031664607,80.05467323069098,41.234662992433385
1010.5065266909409,0,40.03178544136113,40.03178544136113,40.03178544136113,0.22,121.34416896105353,80.05460569324542,41.188197428683644
1104.3442533927325,0,40.017709500515245,40.017709500515245,40.017709500515245,0.22,121.32135423318498,80.05456970522023,41.165834145830495
1117.748894808254,0,40.016294002128134,40.016294002128134,40.016294002128134,0.22,121.31909361932918,80.05456669877385,41.163582541585576
