time,position,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil
205.487193893323,200,0,,,,,,,0,99.99605176468916,0,0,0,99.99605176468916,99.99605176468916,,,,,,,,,5.344805521166876,5.344805521166869
205.487193893323,225,,193.43375964633614,8054.914273137809,0,8054.914273137809,416.27944579640024,425.2186540488346,,,,,,,,89.65492995654868,0.7483280825200609,0.7483280825200609,0.7483280825200609,4,,,,,
205.487193893323,250,0,,,,,,,0,99.99458548944223,0,0,0,99.99458548944223,99.99458548944223,,,,,,,,,5.353344579238925,5.353344579238918
205.487193893323,275,,189.31431647884492,8053.783060752268,0,8053.783060752268,416.27642410516637,425.2186540488346,,,,,,,,89.03713535373126,0.8713577968803179,0.8713577968803179,0.8713577968803179,4,,,,,
205.487193893323,300,0,,,,,,,0,99.99268994490744,0,0,0,99.99268994490744,99.99268994490744,,,,,,,,,5.361715032255713,5.361715032255706
205.487193893323,325,,185.25465535181124,8052.697993836468,0,8052.697993836468,416.27352492110276,425.2186540488346,,,,,,,,88.41838979875163,0.9889219506210907,0.9889219506210907,0.9889219506210907,4,,,,,
205.487193893323,350,0,,,,,,,0,99.98999722856215,0,0,0,99.98999722856215,99.98999722856215,,,,,,,,,5.369931160909655,5.369931160909648
205.487193893323,375,,181.24298610906754,8051.619353003854,0,8051.619353003854,416.27064217241264,425.2186540488346,,,,,,,,87.79872031644825,1.1021393910553456,1.1021393910553456,1.1021393910553456,4,,,,,
205.487193893323,400,0,,,,,,,0,99.98584772274533,0,0,0,99.98584772274533,99.98584772274533,,,,,,,,,5.378007650098717,5.37800765009871
205.487193893323,425,,177.2006012410337,8050.515981163137,0,8050.5159811631365,416.26769257031657,425.2186540488346,,,,,,,,87.17815829022038,1.212554439141627,1.212554439141627,1.212554439141627,4,,,,,
205.487193893323,450,0,,,,,,,0,99.97919277953672,0,0,0,99.97919277953672,99.97919277953672,,,,,,,,,5.385957569968662,5.385957569968655
205.487193893323,475,,173.11377213948217,8049.071769783016,0,8049.071769783016,416.2638306560466,425.2186540488346,,,,,,,,86.55674289501555,1.3221747299468234,1.3221747299468234,1.3221747299468234,4,,,,,
205.487193893323,500,0,,,,,,,0,99.96854064730245,0,0,0,99.96854064730245,99.96854064730245,,,,,,,,,5.393789430619644,5.393789430619637
205.487193893323,525,,168.83411339272766,8047.382480595171,0,8047.382480595171,416.2593117199733,425.2186540488346,,,,,,,,85.93452374554002,1.433405390684186,1.433405390684186,1.433405390684186,4,,,,,
205.487193893323,550,0,,,,,,,0,99.95197946716307,0,0,0,99.95197946716307,99.95197946716307,,,,,,,,,5.401503745571851,5.401503745571844
205.487193893323,575,,164.3626478739359,8045.000287454482,0,8045.0002874544825,416.25293617175925,425.2186540488346,,,,,,,,85.31156379429633,1.548862478176602,1.548862478176602,1.548862478176602,4,,,,,
205.487193893323,600,0,,,,,,,0,99.92730226695582,0,0,0,99.92730226695582,99.92730226695582,,,,,,,,,5.409090173442884,5.409090173442877
205.487193893323,625,,159.56748298075527,8041.927177526675,0,8041.927177526675,416.2447062078875,425.2186540488346,,,,,,,,84.68794125179737,1.6710772400340375,1.6710772400340375,1.6710772400340375,4,,,,,
205.487193893323,650,0,,,,,,,0,99.89222699658418,0,0,0,99.89222699658418,99.89222699658418,,,,,,,,,5.4165259674271615,5.416525967427154
205.487193893323,675,,154.4315012908724,8037.889011309592,0,8037.889011309593,416.23388269587645,425.2186540488346,,,,,,,,84.0637494740251,1.8021385838014794,1.8021385838014794,1.8021385838014794,4,,,,,
205.487193893323,700,0,,,,,,,0,99.84468639031863,0,0,0,99.84468639031863,99.84468639031863,,,,,,,,,5.423776538749942,5.423776538749935
205.487193893323,725,,148.89639255278482,8032.858556994281,0,8032.858556994282,416.2203851174012,425.2186540488346,,,,,,,,83.4390954480804,1.9433453407116303,1.9433453407116303,1.9433453407116303,4,,,,,
205.487193893323,750,0,,,,,,,0,99.7831331345149,0,0,0,99.7831331345149,99.7831331345149,,,,,,,,,5.430798113871794,5.430798113871787
205.487193893323,775,,142.93915921218994,8026.839742377976,0,8026.839742377977,416.204214519612,425.2186540488346,,,,,,,,82.81409581882417,2.0949351103179765,2.0949351103179765,2.0949351103179765,4,,,,,
205.487193893323,800,0,,,,,,,0,99.70680663643658,0,0,0,99.70680663643658,99.70680663643658,,,,,,,,,5.437542338502802,5.437542338502795
205.487193893323,825,,136.59341237509057,8019.813158676857,0,8019.813158676857,416.18530725949995,425.2186540488346,,,,,,,,82.18887191497643,2.2559513498411548,2.2559513498411548,2.2559513498411548,4,,,,,
205.487193893323,850,0,,,,,,,0,99.61590890949522,0,0,0,99.61590890949522,99.61590890949522,,,,,,,,,5.443961923886916,5.443961923886909
205.487193893323,875,,129.88393740323534,8011.939095336087,0,8011.939095336087,416.1640822275145,425.2186540488346,,,,,,,,81.56354349263542,2.424273603307654,2.424273603307654,2.424273603307654,4,,,,,
205.487193893323,900,0,,,,,,,0,99.51165689320871,0,0,0,99.51165689320871,99.51165689320871,,,,,,,,,5.450016390657969,5.450016390657962
205.487193893323,925,,122.84927098004226,8003.459181610654,0,8003.459181610654,416.14117980886147,425.2186540488346,,,,,,,,80.93822195388718,2.596803905405636,2.596803905405636,2.596803905405636,4,,,,,
205.487193893323,950,0,,,,,,,0,99.39620503447368,0,0,0,99.39620503447368,99.39620503447368,,,,,,,,,5.455677310174182,5.455677310174175
205.487193893323,975,,115.54707149572651,7994.613238178244,0,7994.613238178244,416.1172397414915,425.2186540488346,,,,,,,,80.31300449261819,2.7697889603629164,2.7697889603629164,2.7697889603629164,4,,,,,
205.487193893323,1000,0,,,,,,,0,99.27245301463587,0,0,0,99.27245301463587,99.27245301463587,,,,,,,,,5.454917661503569,5.454917661503562
403.3587768080899,0,0,,,,,,,0,100,0,0,0,100,100,,,,,,,,,5.313312892458921,5.313312892458921
403.3587768080899,25,,211.02074966421873,8060.828348414969,0,8060.828348414969,416.2952303627526,425.2186540488346,,,,,,,,92.1379198212025,0.1875015195060996,0.1875015195060996,0.1875015195060996,4,,,,,
403.3587768080899,50,0,,,,,,,0,99.99999832605843,0,0,0,99.99999832605843,99.99999832605843,,,,,,,,,5.317925026333265,5.317925026333258
403.3587768080899,75,,206.51690960753194,8059.188384605163,0,8059.188384605163,416.290855528642,425.2186540488346,,,,,,,,91.52464625772022,0.33791644511507,0.33791644511507,0.33791644511507,4,,,,,
403.3587768080899,100,0,,,,,,,0,99.99999579097395,0,0,0,99.99999579097395,99.99999579097395,,,,,,,,,5.3270539045242655,5.327053904524258
403.3587768080899,125,,202.1193403750949,8057.726688456375,0,8057.726688456375,416.28695482518333,425.2186540488346,,,,,,,,90.90984681147567,0.4804055943671983,0.4804055943671983,0.4804055943671983,4,,,,,
403.3587768080899,150,0,,,,,,,0,99.99999200547651,0,0,0,99.99999200547651,99.99999200547651,,,,,,,,,5.335980840653306,5.335980840653299
403.3587768080899,175,,197.82866694458232,8056.424681955671,0,8056.424681955671,416.28347914149197,425.2186540488346,,,,,,,,90.29401488813131,0.6154026251249434,0.6154026251249434,0.6154026251249434,4,,,,,
403.3587768080899,200,0,,,,,,,0,99.99998651594952,0,0,0,99.99998651594952,99.99998651594952,,,,,,,,,5.344714887639625,5.3447148876396176
403.3587768080899,225,,193.65318231167026,8055.29872245735,0,8055.29872245735,416.2804725530638,425.2186540488346,,,,,,,,89.6771731667349,0.7432966225405266,0.7432966225405266,0.7432966225405266,4,,,,,
403.3587768080899,250,0,,,,,,,0,99.99997876747038,0,0,0,99.99997876747038,99.99997876747038,,,,,,,,,5.3532656528471225,5.353265652847115
403.3587768080899,275,,189.58550324136948,8054.30691793424,0,8054.306917934239,416.2778235310131,425.2186540488346,,,,,,,,89.05934315297617,0.86445628783639,0.86445628783639,0.86445628783639,4,,,,,
403.3587768080899,300,0,,,,,,,0,99.99996806480911,0,0,0,99.99996806480911,99.99996806480911,,,,,,,,,5.361642392457563,5.361642392457556
403.3587768080899,325,,185.63127986454316,8053.473489260382,0,8053.473489260383,416.2755970384056,425.2186540488346,,,,,,,,88.44054529713812,0.9792302640687467,0.9792302640687467,0.9792302640687467,4,,,,,
403.3587768080899,350,0,,,,,,,0,99.99995353494758,0,0,0,99.99995353494758,99.99995353494758,,,,,,,,,5.369854020308404,5.369854020308397
403.3587768080899,375,,181.78693358343912,8052.766596317547,0,8052.766596317548,416.2737082416191,425.2186540488346,,,,,,,,87.82079898684529,1.0879491636827652,1.0879491636827652,1.0879491636827652,4,,,,,
403.3587768080899,400,0,,,,,,,0,99.99993408968973,0,0,0,99.99993408968973,99.99993408968973,,,,,,,,,5.377909114265228,5.377909114265221
403.3587768080899,425,,178.05202031216194,8052.194130806418,0,8052.194130806418,416.2721784004412,425.2186540488346,,,,,,,,87.20012266698134,1.1909259129010934,1.1909259129010934,1.1909259129010934,4,,,,,
403.3587768080899,450,0,,,,,,,0,99.99990838872841,0,0,0,99.99990838872841,99.99990838872841,,,,,,,,,5.3858159274734545,5.385815927473447
403.3587768080899,475,,174.42834952980135,8051.721809961673,0,8051.721809961674,416.2709160278144,425.2186540488346,,,,,,,,86.57853386623044,1.2884573964697097,1.2884573964697097,1.2884573964697097,4,,,,,
403.3587768080899,500,0,,,,,,,0,99.99987478655873,0,0,0,99.99987478655873,99.99987478655873,,,,,,,,,5.3935824103902075,5.3935824103902
403.3587768080899,525,,170.9012296413797,8051.41942807322,0,8051.41942807322,416.2701077775478,425.2186540488346,,,,,,,,85.95604908245608,1.380824496977823,1.380824496977823,1.380824496977823,4,,,,,
403.3587768080899,550,0,,,,,,,0,99.99983124273321,0,0,0,99.99983124273321,99.99983124273321,,,,,,,,,5.401216203969167,5.40121620396916
403.3587768080899,575,,167.49240166039579,8051.158407625029,0,8051.15840762503,416.2694100378525,425.2186540488346,,,,,,,,85.332684061102,1.4682953029450232,1.4682953029450232,1.4682953029450232,4,,,,,
403.3587768080899,600,0,,,,,,,0,99.99977513258617,0,0,0,99.99977513258617,99.99977513258617,,,,,,,,,5.408724680081919,5.408724680081912
403.3587768080899,625,,164.16643984573437,8051.080741553058,0,8051.080741553059,416.26920241862746,425.2186540488346,,,,,,,,84.70845368913577,1.551123397876779,1.551123397876779,1.551123397876779,4,,,,,
403.3587768080899,650,0,,,,,,,0,99.99970291767262,0,0,0,99.99970291767262,99.99970291767262,,,,,,,,,5.416114955456005,5.416114955455998
403.3587768080899,675,,160.95454521061765,8051.040792651022,0,8051.040792651022,416.26909562456956,425.2186540488346,,,,,,,,84.08337203927758,1.6295532624192788,1.6295532624192788,1.6295532624192788,4,,,,,
403.3587768080899,700,0,,,,,,,0,99.99960953402031,0,0,0,99.99960953402031,99.99960953402031,,,,,,,,,5.423393925904334,5.4233939259043265
403.3587768080899,725,,157.81936312410917,8051.168130507195,0,8051.168130507195,416.2694360290792,425.2186540488346,,,,,,,,83.4574525002994,1.7038189138357325,1.7038189138357325,1.7038189138357325,4,,,,,
403.3587768080899,750,0,,,,,,,0,99.9994874382861,0,0,0,99.9994874382861,99.9994874382861,,,,,,,,,5.430568312269265,5.430568312269258
403.3587768080899,775,,154.79238885581012,8051.321517504935,0,8051.321517504935,416.2698460556095,425.2186540488346,,,,,,,,82.83070780083217,1.7741503983286862,1.7741503983286862,1.7741503983286862,4,,,,,
403.3587768080899,800,0,,,,,,,0,99.99932511704252,0,0,0,99.99932511704252,99.99932511704252,,,,,,,,,5.437644711183723,5.437644711183716
403.3587768080899,825,,151.8336665266468,8051.63701565782,0,8051.63701565782,416.2706893830814,425.2186540488346,,,,,,,,82.20315010117496,1.8407742000406415,1.8407742000406415,1.8407742000406415,4,,,,,
403.3587768080899,850,0,,,,,,,0,99.99910504553681,0,0,0,99.99910504553681,99.99910504553681,,,,,,,,,5.444629657039261,5.444629657039254
403.3587768080899,875,,148.9765996856847,8051.959469321159,0,8051.959469321159,416.27155123789385,425.2186540488346,,,,,,,,81.57479108478529,1.9039212379130959,1.9039212379130959,1.9039212379130959,4,,,,,
403.3587768080899,900,0,,,,,,,0,99.99880092157093,0,0,0,99.99880092157093,99.99880092157093,,,,,,,,,5.451529672420372,5.451529672420365
403.3587768080899,925,,146.19226641966293,8052.375603832145,0,8052.375603832145,416.2726633863234,425.2186540488346,,,,,,,,80.94564224628739,1.9638291277796043,1.9638291277796043,1.9638291277796043,4,,,,,
403.3587768080899,950,0,,,,,,,0,99.99837437061628,0,0,0,99.99837437061628,99.99837437061628,,,,,,,,,5.458351524028127,5.45835152402812
403.3587768080899,975,,143.46583359323355,8052.916161210561,0,8052.916161210562,416.27410790076505,425.2186540488346,,,,,,,,80.3157145814805,2.020756599322283,2.020756599322283,2.020756599322283,4,,,,,
403.3587768080899,1000,0,,,,,,,0,99.99777117096038,0,0,0,99.99777117096038,99.99777117096038,,,,,,,,,5.461726558432719,5.461726558432712
601.2217496319511,0,0,,,,,,,0,100,0,0,0,100,100,,,,,,,,,5.313312691805908,5.313312691805908
601.2217496319511,25,,211.0209164839344,8060.828617206175,0,8060.828617206175,416.2952310796525,425.2186540488346,,,,,,,,92.13799632155667,0.1874996879554942,0.1874996879554942,0.18749968795543737,4,,,,,
601.2217496319511,50,0,,,,,,,0,99.99999996285196,0,0,0,99.99999996285196,99.99999996285196,,,,,,,,,5.317924541079714,5.317924541079707
601.2217496319511,75,,206.5171984041583,8059.188597513409,0,8059.188597513409,416.2908560967143,425.2186540488346,,,,,,,,91.52472276085643,0.33791125298256475,0.33791125298256475,0.33791125298256475,4,,,,,
601.2217496319511,100,0,,,,,,,0,99.9999999210971,0,0,0,99.9999999210971,99.9999999210971,,,,,,,,,5.327053376035,5.327053376034993
601.2217496319511,125,,202.1198230303098,8057.727139205646,0,8057.727139205646,416.2869560282663,425.2186540488346,,,,,,,,90.9099232652402,0.4803948897717305,0.4803948897717305,0.4803948897717305,4,,,,,
601.2217496319511,150,0,,,,,,,0,99.99999987384317,0,0,0,99.99999987384317,99.99999987384317,,,,,,,,,5.335980236937018,5.335980236937011
601.2217496319511,175,,197.82943659067857,8056.425484002056,0,8056.425484002056,416.2834812828687,425.2186540488346,,,,,,,,90.29409123807223,0.6153835686537263,0.6153835686537263,0.6153835686537263,4,,,,,
601.2217496319511,200,0,,,,,,,0,99.99999981960214,0,0,0,99.99999981960214,99.99999981960214,,,,,,,,,5.344714169395575,5.3447141693955675
601.2217496319511,225,,193.65435894093307,8055.300025501566,0,8055.300025501566,416.28047603297256,425.2186540488346,,,,,,,,89.67724934132265,0.7432655418108993,0.7432655418108993,0.7432655418108425,4,,,,,
601.2217496319511,250,0,,,,,,,0,99.99999975610957,0,0,0,99.99999975610957,99.99999975610957,,,,,,,,,5.3532647714355805,5.353264771435573
601.2217496319511,275,,189.58724044914308,8054.308917333725,0,8054.308917333725,416.27782887185447,425.2186540488346,,,,,,,,89.05941905959504,0.8644084853021923,0.8644084853021923,0.8644084853021923,4,,,,,
601.2217496319511,300,0,,,,,,,0,99.9999996798771,0,0,0,99.9999996798771,99.9999996798771,,,,,,,,,5.361641287692455,5.361641287692448
601.2217496319511,325,,185.6337731492158,8053.476437961075,0,8053.476437961075,416.27560491658704,425.2186540488346,,,,,,,,88.44062081585002,0.9791597630400588,0.9791597630400588,0.9791597630400588,4,,,,,
601.2217496319511,350,0,,,,,,,0,99.9999995855189,0,0,0,99.9999995855189,99.9999995855189,,,,,,,,,5.369852618121132,5.369852618121125
601.2217496319511,375,,181.79042917885468,8052.770819164217,0,8052.770819164217,416.27371952587265,425.2186540488346,,,,,,,,87.82087396270589,1.087848426552398,1.087848426552398,1.087848426552398,4,,,,,
601.2217496319511,400,0,,,,,,,0,99.9999994647394,0,0,0,99.9999994647394,99.9999994647394,,,,,,,,,5.3779073243623525,5.377907324362345
601.2217496319511,425,,178.05682528621566,8052.200041254398,0,8052.200041254398,416.2721941964146,425.2186540488346,,,,,,,,87.20019690068264,1.190785507235944,1.190785507235944,1.190785507235944,4,,,,,
601.2217496319511,450,0,,,,,,,0,99.99999930503087,0,0,0,99.99999930503087,99.99999930503087,,,,,,,,,5.385813640388912,5.385813640388905
601.2217496319511,475,,174.43484432927798,8051.72992989462,0,8051.72992989462,416.27093773115774,425.2186540488346,,,,,,,,86.5786071022878,1.2882656100012468,1.2882656100012468,1.2882656100012468,4,,,,,
601.2217496319511,500,0,,,,,,,0,99.99999908803179,0,0,0,99.99999908803179,99.99999908803179,,,,,,,,,5.393579493108532,5.393579493108525
601.2217496319511,525,,170.90988512543265,8051.43041331417,0,8051.43041331417,416.27013714150445,425.2186540488346,,,,,,,,85.95612099408346,1.3805667828386845,1.3805667828386845,1.3805667828386845,4,,,,,
601.2217496319511,550,0,,,,,,,0,99.99999878761044,0,0,0,99.99999878761044,99.99999878761044,,,,,,,,,5.401212490144697,5.40121249014469
601.2217496319511,575,,167.50381202860612,8051.173084543973,0,8051.173084543973,416.26944927219665,425.2186540488346,,,,,,,,85.33275422915094,1.4679535059416366,1.4679535059416366,1.4679535059416366,4,,,,,
601.2217496319511,600,0,,,,,,,0,99.99999836755174,0,0,0,99.99999836755174,99.99999836755174,,,,,,,,,5.408719952991229,5.4087199529912215
601.2217496319511,625,,164.1813698938,8051.100165748097,0,8051.100165748098,416.2692543443125,425.2186540488346,,,,,,,,84.70852157273238,1.5506742974161511,1.5506742974161511,1.5506742974161511,4,,,,,
601.2217496319511,650,0,,,,,,,0,99.9999977790016,0,0,0,99.9999977790016,99.9999977790016,,,,,,,,,5.416108914461562,5.416108914461555
601.2217496319511,675,,160.9740291143445,8051.066345345256,0,8051.066345345255,416.2691639338446,425.2186540488346,,,,,,,,84.08343693063154,1.6289663086225232,1.6289663086225232,1.6289663086225232,4,,,,,
601.2217496319511,700,0,,,,,,,0,99.99999695731525,0,0,0,99.99999695731525,99.99999695731525,,,,,,,,,5.423386131288447,5.4233861312884395
601.2217496319511,725,,157.84484266917235,8051.201679403257,0,8051.201679403257,416.2695257115934,425.2186540488346,,,,,,,,83.45751345760861,1.7030522021107117,1.7030522021107117,1.7030522021107117,4,,,,,
601.2217496319511,750,0,,,,,,,0,99.9999958184484,0,0,0,99.9999958184484,99.9999958184484,,,,,,,,,5.430558095267044,5.4305580952670365
601.2217496319511,775,,154.82596062002494,8051.365673266522,0,8051.365673266522,416.26996408785953,425.2186540488346,,,,,,,,82.83076354591327,1.7731445963732995,1.7731445963732995,1.7731445963732995,4,,,,,
601.2217496319511,800,0,,,,,,,0,99.99999425423367,0,0,0,99.99999425423367,99.99999425423367,,,,,,,,,5.43763104446689,5.437631044466883
601.2217496319511,825,,151.87840153370468,8051.695528085276,0,8051.695528085276,416.27084578007907,425.2186540488346,,,,,,,,82.2031988603279,1.839442995079935,1.839442995079935,1.839442995079935,4,,,,,
601.2217496319511,850,0,,,,,,,0,99.99999212642193,0,0,0,99.99999212642193,99.99999212642193,,,,,,,,,5.444610971096682,5.444610971096675
601.2217496319511,875,,149.0370422043941,8052.037804167591,0,8052.03780416759,416.27176060154926,425.2186540488346,,,,,,,,81.57483038367518,1.9021382669842524,1.9021382669842524,1.9021382669842524,4,,,,,
601.2217496319511,900,0,,,,,,,0,99.99998925801675,0,0,0,99.99998925801675,99.99998925801675,,,,,,,,,5.451503636974782,5.451503636974775
601.2217496319511,925,,146.25142842253607,8052.577825783508,0,8052.577825783508,416.2732037992004,425.2186540488346,,,,,,,,80.94566833778697,1.9614092131528764,1.9614092131528764,1.9614092131528764,4,,,,,
601.2217496319511,950,0,,,,,,,0,99.99998542122289,0,0,0,99.99998542122289,99.99998542122289,,,,,,,,,5.458314733937302,5.458314733937295
601.2217496319511,975,,143.58029520122676,8053.061683685197,0,8053.061683685196,416.27449674446893,425.2186540488346,,,,,,,,80.31572247885519,2.017434871337514,2.017434871337514,2.017434871337514,4,,,,,
601.2217496319511,1000,0,,,,,,,0,99.99998031822332,0,0,0,99.99998031822332,99.99998031822332,,,,,,,,,5.461702517861379,5.461702517861372
806.4133191766388,0,0,,,,,,,0,100,0,0,0,100,100,,,,,,,,,5.313312687871997,5.313312687871997
806.4133191766388,25,,211.02091856070254,8060.828619868703,0,8060.828619868703,416.29523108675386,425.2186540488346,,,,,,,,92.13799710919291,0.18749965916146039,0.18749965916146039,0.18749965916146039,4,,,,,
806.4133191766388,50,0,,,,,,,0,99.9999999998541,0,0,0,99.9999999998541,99.9999999998541,,,,,,,,,5.317924536679166,5.3179245366791585
806.4133191766388,75,,206.51720173546258,8059.188602325126,0,8059.188602325125,416.2908561095527,425.2186540488346,,,,,,,,91.52472354829548,0.33791118438563217,0.33791118438563217,0.33791118438563217,4,,,,,
806.4133191766388,100,0,,,,,,,0,99.99999999969158,0,0,0,99.99999999969158,99.99999999969158,,,,,,,,,5.327053371999285,5.327053371999278
806.4133191766388,125,,202.11982804981338,8057.727147646018,0,8057.727147646018,416.2869560507942,425.2186540488346,,,,,,,,90.90992405141223,0.48039476757082866,0.48039476757082866,0.48039476757082866,4,,,,,
806.4133191766388,150,0,,,,,,,0,99.99999999950398,0,0,0,99.99999999950398,99.99999999950398,,,,,,,,,5.335980232930978,5.335980232930971
806.4133191766388,175,,197.82944388440805,8056.425496531703,0,8056.425496531703,416.2834813163216,425.2186540488346,,,,,,,,90.29409202233565,0.6153833750326498,0.6153833750326498,0.6153833750326498,4,,,,,
806.4133191766388,200,0,,,,,,,0,99.99999999927752,0,0,0,99.99999999927752,99.99999999927752,,,,,,,,,5.344714164948163,5.344714164948156
806.4133191766388,225,,193.65436932686438,8055.300042729145,0,8055.3000427291445,416.2804760789805,425.2186540488346,,,,,,,,89.67725012277971,0.7432652526177321,0.7432652526177321,0.7432652526177321,4,,,,,
806.4133191766388,250,0,,,,,,,0,99.99999999899029,0,0,0,99.99999999899029,99.99999999899029,,,,,,,,,5.353264765862356,5.353264765862349
806.4133191766388,275,,189.5872551053608,8054.308940094235,0,8054.308940094235,416.2778289326528,425.2186540488346,,,,,,,,89.05941983720227,0.8644080665719684,0.8644080665719684,0.8644080665719684,4,,,,,
806.4133191766388,300,0,,,,,,,0,99.99999999860849,0,0,0,99.99999999860849,99.99999999860849,,,,,,,,,5.361641279972303,5.361641279972296
