time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[Bar],[Bar],[Bar]
0,0,0,0,0,0.22,80,80,0
100,0,0,0,0,0.22,80,80,0
200,0,0,0,0,0.22,80,80,0
300,0,0,0,0,0.22,80,80,0
400,0,0,0,0,0.22,80,80,0
500,0,0,0,0,0.22,80,80,0
600,0,0,0,0,0.22,80,80,0
700,0,0,0,0,0.22,80,80,0
800,0,0,0,0,0.22,80,80,0
900,0,0,0,0,0.22,80,80,0
1000,0,0,0,0,0.22,80,80,0
1100,0,0,0,0,0.22,80,80,0
1200,0,6.363990538770388,6.363990538770388,6.363990538770388,0.22,81.04365007951709,80.00056461069346,1.0459912833749623
1274.245051360989,0,12.506698327100908,12.506698327100908,12.506698327100908,0.22,84.02795359380372,80.00078170265682,4.029001403119308
1311.1712205149272,0,16.734362276491893,16.734362276491893,16.734362276491893,0.22,87.2021205027092,80.00106744721622,7.194179672679423
1338.2744731048301,0,19.145245257550126,19.145245257550126,19.145245257550126,0.22,89.41176030745424,80.00086267887664,9.397729113141947
1362.2110661824672,0,20.94132463724965,20.94132463724965,20.94132463724965,0.22,91.24177698351549,80.00077006233914,11.22413832796886
1384.274496088839,0,22.48728213055028,22.48728213055028,22.48728213055028,0.22,92.94202911122447,80.00076069971347,12.921208388264615
1404.920013119874,0,23.894764382237643,23.894764382237643,23.894764382237643,0.22,94.58962083878457,80.00078278564892,14.565972682564404
1424.4201287598562,0,25.206326375528107,25.206326375528107,25.206326375528107,0.22,96.20994092283925,80.00081738913647,16.183422914761206
1442.9624637465608,0,26.44363325357619,26.44363325357619,26.44363325357619,0.22,97.81293002696995,80.00085936000721,17.78360393027506
1460.6869075377779,0,27.62018911981851,27.62018911981851,27.62018911981851,0.22,99.40363160402471,80.00090685379294,19.37153937303356
1477.7023430243712,0,28.745524164298686,28.745524164298686,28.745524164298686,0.22,100.98514019047843,80.0009591375913,20.950313065402955
1494.094678484113,0,29.826790544179826,29.826790544179826,29.826790544179826,0.22,102.5595213645301,80.00101599222869,22.52202846625691
1509.9320843763821,0,30.8695060198589,30.8695060198589,30.8695060198589,0.22,104.1283073410954,80.0010769689669,24.088122669722228
1525.2721146398433,0,31.878121723752436,31.878121723752436,31.878121723752436,0.22,105.69257992425462,80.00114200690464,25.64971871674967
1540.1628180139578,0,32.85627339765929,32.85627339765929,32.85627339765929,0.22,107.25318731780371,80.00121107553097,27.207680705334198
1554.6447920403396,0,33.80698011743946,33.80698011743946,33.80698011743946,0.22,108.8107025985325,80.00128418912952,28.762687472727986
1568.7525792074068,0,34.73275921172016,34.73275921172016,34.73275921172016,0.22,110.36589650976063,80.00136085290949,30.31523448177515
1582.5156833971907,0,35.63578309908315,35.63578309908315,35.63578309908315,0.22,111.9190722688491,80.00144128271458,31.865770029743683
1595.9603156381834,0,36.51790136198845,36.51790136198845,36.51790136198845,0.22,113.47055882097884,80.00152539388797,33.41462211517061
1609.1094627986895,0,37.380726902987796,37.380726902987796,37.380726902987796,0.22,115.0206354707103,80.00161314691101,34.96206912269963
1621.9834148708644,0,37.98781040787981,37.98781040787981,37.98781040787981,0.22,116.12447346104689,80.00151728962241,36.06417487035856
1634.75599411426,0,38.36416278980384,38.36416278980384,38.36416278980384,0.22,116.80967627300723,80.00140471630667,36.74827778748363
1647.5014117456883,0,38.61836992456031,38.61836992456031,38.61836992456031,0.22,117.27089584915707,80.0013506495597,37.208718609322766
1660.1890267096023,0,38.80083226680241,38.80083226680241,38.80083226680241,0.22,117.59999422825314,80.00132316272479,37.53719721118744
1672.8234808191753,0,38.937640974252766,38.937640974252766,38.937640974252766,0.22,117.84471787592204,80.00130815652896,37.78150699206543
1685.4194282003323,0,39.043663366587445,39.043663366587445,39.043663366587445,0.22,118.03250506717703,80.00129942622384,37.96897430557727
