time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Bar]
0,0,0,19.999999999999996,0,0,0,19.999999999999996,19.999999999999996,90.83368974791463
24.082945091956528,0,0,20,0,0,0,20,20,90.50391639733164
48.256469026756776,0,0,20,0,0,0,20,20,90.63772642508557
72.55681035232229,0,0,20,0,0,0,20,20,90.67501209231634
96.81626158059453,0,0,20,0,0,0,20,20,90.68475975090199
121.06410253055597,0,0,20,0,0,0,20,20,90.68752894572059
145.3085871032546,0,0,20,0,0,0,20,20,90.68781835371317
169.55201268522973,0,0,20,0,0,0,20,20,90.68802413670299
193.7952639387887,0,0,20,0,0,0,20,20,90.68811169921221
218.0386959101058,0,0,20,0,0,0,20,20,90.68821607959312
242.28183178019538,0,0,20,0,0,0,20,20,90.68831901555149
266.52489871483084,0,0,20,0,0,0,20,20,90.68834095241417
290.7679983992868,0,0,20,0,0,0,20,20,90.68829430234396
315.01123381894786,0,0,20,0,0,0,20,20,90.68824886466676
339.2545148981689,0,0,20,0,0,0,20,20,90.68820229270567
363.4978459410143,0,0,20,0,0,0,20,20,90.68815545644745
387.74122667610015,0,0,20,0,0,0,20,20,90.6881091956328
411.9846556239847,0,0,20,0,0,0,20,20,90.68806417885737
436.22813065204986,0,0,20,0,0,0,20,20,90.688020879715
460.47164928952014,0,0,20,0,0,0,20,20,90.68797960033687
484.7152089222707,0,0,20,0,0,0,20,20,90.68794050820411
508.9588069126819,0,0,20,0,0,0,20,20,90.68790367187947
533.2024406722412,0,0,20,0,0,0,20,20,90.68786909070803
557.4461077042363,0,0,20,0,0,0,20,20,90.68783671766106
581.6898056274896,0,0,20,0,0,0,20,20,90.6878064760971
605.9335321880939,0,0,20,0,0,0,20,20,90.68777827166399
630.1772852635986,0,0,20,0,0,0,20,20,90.68775200053847
654.4210628625037,0,0,20,0,0,0,20,20,90.68772755500105
678.6648631209006,0,0,20,0,0,0,20,20,90.68770482712323
702.9086842974478,0,0,20,0,0,0,20,20,90.68767236304862
727.1525766548893,0,0,20,0,0,0,20,20,90.68764571808659
751.396488300114,0,0,20,0,0,0,20,20,90.68762370480718
775.6404147470641,0,0,20,0,0,0,20,20,90.68760503738181
799.8843540468266,0,0,20,0,0,0,20,20,90.68758887757804
824.1283046323887,0,0,20,0,0,0,20,20,90.68757465977122
848.3722652058046,0,0,20,0,0,0,20,20,90.68756199451083
872.6162346687166,0,0,20,0,0,0,20,20,90.68755060748556
896.8602120740787,0,0,20,0,0,0,20,20,90.68754030047258
921.1041965923896,0,0,20,0,0,0,20,20,90.6875309261372
945.3481874878803,0,0,20,0,0,0,20,20,90.68751922085907
969.592241065692,0,0,20,0,0,0,20,20,90.68750962667428
993.8362954174379,0,0,20,0,0,0,20,20,90.68750143852134
1018.0803503626535,0,0,20,0,0,0,20,20,90.68749435606031
1042.3244058209625,0,0,20,0,0,0,20,20,90.6874881665168
1066.5684616632889,0,0,20,0,0,0,20,20,90.68748271333936
1090.8125177439085,0,0,20,0,0,0,20,20,90.6874778779911
1115.0565739176996,0,0,20,0,0,0,20,20,90.68747356841733
1139.3006300486466,0,0,20,0,0,0,20,20,90.68746971155002
1163.5446860135785,0,0,20,0,0,0,20,20,90.68746624830149
1187.78874170337,0,0,20,0,0,0,20,20,90.68746313012463
1212.0327970228452,0,0,20,0,0,0,20,20,90.68746031658402
1236.2768518900577,0,0,20,0,0,0,20,20,90.6874577735964
1260.5209062353138,0,0,20,0,0,0,20,20,90.68745547212696
1284.7649600001212,0,0,20,0,0,0,20,20,90.68745338720473
1309.0090131361612,0,0,20,0,0,0,20,20,90.68745149716659
1333.25306560432,0,0,20,0,0,0,20,20,90.68744978307136
1357.497117373799,0,0,20,0,0,0,20,20,90.68744822823248
1381.7411684212864,0,0,20,0,0,0,20,20,90.68744681785705
1405.9852187302215,0,0,20,0,0,0,20,20,90.68744553875169
1430.2292682901068,0,0,20,0,0,0,20,20,90.68744437908653
1454.473317095878,0,0,20,0,0,0,20,20,90.6874433282047
1478.7173651473236,0,0,20,0,0,0,20,20,90.6874423764663
1502.9614124485465,0,0,20,0,0,0,20,20,90.68744151512142
1527.2054590074654,0,0,20,0,0,0,20,20,90.68744073620442
1551.4495048353492,0,0,20,0,0,0,20,20,90.68744003244623
1575.6935499463843,0,0,20,0,0,0,20,20,90.68743939720092
1599.937594357271,0,0,20,0,0,0,20,20,90.6874388243833
1624.1816380868481,0,0,20,0,0,0,20,20,90.6874383084155
1648.4256811557436,0,0,20,0,0,0,20,20,90.68743784418125
1672.6697235860518,0,0,20,0,0,0,20,20,90.68743742698602
1696.9137654010347,0,0,20,0,0,0,20,20,90.68743705252153
1721.1578066248476,0,0,20,0,0,0,20,20,90.68743671683491
1745.4018472822881,0,0,20,0,0,0,20,20,90.68743641630039
1769.6458873985673,0,0,20,0,0,0,20,20,90.68743614759447
1793.8899269991027,0,0,20,0,0,0,20,20,90.68743590767274
1818.133966109333,0,0,20,0,0,0,20,20,90.68743569374881
1842.3780047545522,0,0,20,0,0,0,20,20,90.68743550327517
1866.6220429597636,0,0,20,0,0,0,20,20,90.6874353339251
1890.8660807495519,0,0,20,0,0,0,20,20,90.68743518357621
1915.1101181479728,0,0,20,0,0,0,20,20,90.68743505029495
1939.3541551784583,0,0,20,0,0,0,20,20,90.68743493232215
1963.5981918637392,0,0,20,0,0,0,20,20,90.68743482805947
1987.8422282257795,0,0,20,0,0,0,20,20,90.68743473605693
2012.086264285725,0,0,20,0,0,0,20,20,90.68743465500103
2036.3303000638653,0,0,20,0,0,0,20,20,90.68743458370378
2060.5743355796035,0,0,20,0,0,0,20,20,90.68743452109233
2084.8183708514393,0,0,20,0,0,0,20,20,90.68743446619945
2109.0624058969597,0,0,20,0,0,0,20,20,90.68743441815445
2133.306440732836,0,0,20,0,0,0,20,20,90.68743437617499
2157.550475374831,0,0,20,0,0,0,20,20,90.68743433955908
2181.7945098378095,0,0,20,0,0,0,20,20,90.68743430767799
2206.0385441357553,0,0,20,0,0,0,20,20,90.6874342799697
2230.2825782817918,0,0,20,0,0,0,20,20,90.68743425593242
2254.5266122882085,0,0,20,0,0,0,20,20,90.68743423511916
