time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,40,0,0,0,0,0,0,0,80
102.39534606444744,40,0,200,0,0,0,200,200,143.8617061133722
201.36986034483172,40,0,200,0,0,0,200,200,143.16728528459095
300.2985605108622,40,0,200,0,0,0,200,200,143.1542440955898
402.05290216501874,40,0,200,0,0,0,200,200,143.1539848926692
500.9807123150827,40,0,200,0,0,0,200,200,143.15397544921905
602.7350309364574,40,0,200,0,0,0,200,200,143.1539753545417
701.662840701003,40,0,200,0,0,0,200,200,143.15397535279692
800.5906504654521,40,0,200,0,0,0,200,200,143.1539753527803
902.3449690803121,40,0,200,0,0,0,200,200,143.1539753527803
1001.2727788447594,40,0,200,0,0,0,200,200,143.1539753527803
1012.5788142464105,40,0,200,0,0,0,200,200,143.1539753527803
