time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[Pa],[Pa],[Pa]
0,0,0,0,0,50,80,80,0
102.39534606444744,0,206.7523157768787,206.7523157768787,206.7523157768787,50,84.99707206347692,81.66918659286904,0
201.36986034483172,0,200.1231368849405,200.1231368849405,200.1231368849405,50,84.80667576788787,81.60075461365047,0
300.2985605108622,0,200.00200270709337,200.00200270709337,200.00200270709337,50,84.80329892576472,81.59954876377459,0
402.05290216501874,0,200.00004884910066,200.00004884910066,200.00004884910066,50,84.8032513587501,81.59953504640126,0
500.9807123150827,0,200.00000115974126,200.00000115974126,200.00000115974126,50,84.80324980196879,81.59953466194192,0
602.7350309364574,0,200.00000001758772,200.00000001758772,200.00000001758772,50,84.80324978681323,81.5995346594855,0
701.662840701003,0,200.00000000028848,200.00000000028848,200.00000000028848,50,84.80324978650174,81.59953465945314,0
800.5906504654521,0,200.00000000004619,200.00000000004619,200.00000000004619,50,84.80324978649864,81.59953465945287,0
902.3449690803121,0,200.00000000004434,200.00000000004434,200.00000000004434,50,84.80324978649864,81.59953465945287,0
1001.2727788447594,0,200.00000000004428,200.00000000004428,200.00000000004428,50,84.80324978649864,81.59953465945287,0
1012.5788142464105,0,200.00000000004428,200.00000000004428,200.00000000004428,50,84.80324978649864,81.59953465945287,0
