time,Pressure drop - total,Pressure drop - gravity,Pressure drop - friction,Total mass - gas,Total mass - oil,Total mass - total,Total volume - gas,Total volume - oil,Total volume - total
[s],[Pa],[Pa],[Pa],[kg],[kg],[kg],[m³],[m³],[m³]
0,0,0,0,0,17854.051676275656,17854.051676275656,0,20.10619298297468,20.10619298297468
102.07954769545051,234.4699943165289,0,234.4699943165289,0,19130.61146719037,19130.61146719037,0,20.106192982974672,20.106192982974672
205.04315484963269,238.40183647920892,0,238.40183647920892,0,19252.701876317522,19252.701876317522,0,20.106192982974672,20.106192982974672
300.79594228051536,240.05185747869592,0,240.05185747869592,0,19307.726081914534,19307.726081914534,0,20.106192982974672,20.106192982974672
404.0085275905901,240.717762905254,0,240.717762905254,0,19325.84739686421,19325.84739686421,0,20.106192982974672,20.106192982974672
507.2493087303354,240.89752498868387,0,240.89752498868387,0,19331.201322870376,19331.201322870376,0,20.106192982974672,20.106192982974672
603.1234943527492,240.95263442335977,0,240.95263442335977,0,19332.778070519715,19332.778070519715,0,20.106192982974672,20.106192982974672
706.3751766847114,240.97075218849656,0,240.97075218849656,0,19333.318371215646,19333.318371215646,0,20.106192982974672,20.106192982974672
802.2524861785222,240.97600399047238,0,240.97600399047238,0,19333.47645619027,19333.47645619027,0,20.106192982974672,20.106192982974672
905.5052237918839,240.97782273834244,0,240.97782273834244,0,19333.530601270235,19333.530601270235,0,20.106192982974672,20.106192982974672
1001.3828401321551,240.9783292971611,0,240.9783292971611,0,19333.54601585545,19333.54601585545,0,20.106192982974672,20.106192982974672
1023.508447749903,240.9783839575779,0,240.9783839575779,0,19333.547726283272,19333.547726283272,0,20.106192982974672,20.106192982974672
