time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Bar]
0,0,0,46,0,0,0,46,46,82.64673859076605
10.500124203656968,0,0,46,0,0,0,46,46,82.59750588382045
21.010275617468487,0,0,46,0,0,0,46,46,82.60167710553814
31.509665974791496,0,0,46,0,0,0,46,46,82.6010242398673
42.00881995034299,0,0,46,0,0,0,46,46,82.60080560965194
52.50840570798211,0,0,46,0,0,0,46,46,82.60073836659733
63.00826029080238,0,0,46,0,0,0,46,46,82.60069977859125
73.50820131469781,0,0,46,0,0,0,46,46,82.60067080188797
84.00819927665454,0,0,46,0,0,0,46,46,82.60064905126767
94.50823605747875,0,0,46,0,0,0,46,46,82.6006328094733
105.00829952764408,0,0,46,0,0,0,46,46,82.6006207077136
115.50838153357887,0,0,46,0,0,0,46,46,82.60061168122328
126.0084765845825,0,0,46,0,0,0,46,46,82.60060491867476
136.50858097461955,0,0,46,0,0,0,46,46,82.60059981158419
147.00869219429046,0,0,46,0,0,0,46,46,82.60059590926464
157.50880853697467,0,0,46,0,0,0,46,46,82.60059288124704
168.00892883495186,0,0,46,0,0,0,46,46,82.60059048719624
178.50905228255485,0,0,46,0,0,0,46,46,82.60058855350441
189.00917831761288,0,0,46,0,0,0,46,46,82.60058695545555
199.50930654194428,0,0,46,0,0,0,46,46,82.60058560385146
210.009436668017,0,0,46,0,0,0,46,46,82.60058443510961
220.50956848314664,0,0,46,0,0,0,46,46,82.60058340400744
231.00970182545183,0,0,46,0,0,0,46,46,82.60058247841098
241.5098365676929,0,0,46,0,0,0,46,46,82.60058163547367
252.00997260639656,0,0,46,0,0,0,46,46,82.600580858912
262.510109854527,0,0,46,0,0,0,46,46,82.60058013706457
273.01024823653506,0,0,46,0,0,0,46,46,82.60057946151507
283.51038768500393,0,0,46,0,0,0,46,46,82.60057882612095
294.01052813836634,0,0,46,0,0,0,46,46,82.60057822632939
304.51066953934134,0,0,46,0,0,0,46,46,82.60057765869918
315.01081183385634,0,0,46,0,0,0,46,46,82.60057712056602
325.51095497029496,0,0,46,0,0,0,46,46,82.60057660981006
336.0110988989668,0,0,46,0,0,0,46,46,82.6005761246946
346.5112435717282,0,0,46,0,0,0,46,46,82.60057566375396
357.0113889417071,0,0,46,0,0,0,46,46,82.6005752257165
367.5115349631012,0,0,46,0,0,0,46,46,82.60057480945153
378.0116815910287,0,0,46,0,0,0,46,46,82.60057441393248
388.51182878141765,0,0,46,0,0,0,46,46,82.6005740382117
399.01197649092546,0,0,46,0,0,0,46,46,82.60057368140326
409.51212467688276,0,0,46,0,0,0,46,46,82.60057334267097
420.0122732972565,0,0,46,0,0,0,46,46,82.60057302121997
430.5124223106306,0,0,46,0,0,0,46,46,82.60057271629107
441.0125716762018,0,0,46,0,0,0,46,46,82.60057242715673
451.5127213537888,0,0,46,0,0,0,46,46,82.60057215311805
462.0128713038538,0,0,46,0,0,0,46,46,82.60057189350276
472.51302148753433,0,0,46,0,0,0,46,46,82.60057164766359
483.01317186668524,0,0,46,0,0,0,46,46,82.60057141497711
493.5133224039286,0,0,46,0,0,0,46,46,82.6005711948426
504.0134730627103,0,0,46,0,0,0,46,46,82.60057098668133
514.5136238073627,0,0,46,0,0,0,46,46,82.60057078993596
525.0137746031709,0,0,46,0,0,0,46,46,82.6005706040696
535.5139254164419,0,0,46,0,0,0,46,46,82.60057042856567
546.0140762145752,0,0,46,0,0,0,46,46,82.60057026292695
556.5142269661329,0,0,46,0,0,0,46,46,82.6005701066753
567.0143776409086,0,0,46,0,0,0,46,46,82.6005699593511
