time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[Pa],[Pa],[Pa]
0,0,0,0,0,0.22,80,80,0
100,0,0,0,0,0.22,80,80,0
200,0,0,0,0,0.22,80,80,0
300,0,18.554315592325153,18.554315592325153,18.554315592325153,0.22,88.8380922733452,80.00191363044385,8.8622084297441
325.01091214944694,0,25.058075219991867,25.058075219991867,25.058075219991867,0.22,96.07946347741641,80.00249931934961,16.055340121376116
341.74534498417444,0,31.658132473065695,31.658132473065695,31.658132473065695,0.22,105.48669431274759,80.00397759173886,25.44197064937371
354.45544518149086,0,34.11086436040604,34.11086436040604,34.11086436040604,0.22,109.4733885789571,80.00239456850453,29.422976573293628
367.187473784982,0,35.53608608954404,35.53608608954404,35.53608608954404,0.22,111.8959794539738,80.00181781231139,31.84247580079879
379.9320044062109,0,36.472563376458126,36.472563376458126,36.472563376458126,0.22,113.52613532157545,80.00157914604117,33.47015189639937
392.6781590687357,0,37.1292470583408,37.1292470583408,37.1292470583408,0.22,114.68511895691618,80.00146050507792,34.62728675618568
405.42014794910733,0,37.60732596252869,37.60732596252869,37.60732596252869,0.22,115.53560531003444,80.0013933419004,35.476326383963915
418.1547062029274,0,41.744448082122844,41.744448082122844,41.744448082122844,0.22,123.56370905253908,80.00442145366995,43.48741165478475
428.5275838671844,0,43.74367414219426,43.74367414219426,43.74367414219426,0.22,127.6825001154167,80.00356599490705,47.60112141566193
438.91862588668107,0,45.00303128899588,45.00303128899588,45.00303128899588,0.22,130.34184966533863,80.00314764318125,50.25691690159754
449.3199950934771,0,45.87875126092713,45.87875126092713,45.87875126092713,0.22,132.2152612468654,80.0029805981005,52.12762567788263
459.71895387086806,0,46.52328879910947,46.52328879910947,46.52328879910947,0.22,133.6040937390673,80.00290781356998,53.51435168375158
470.11103444032784,0,47.01478878154986,47.01478878154986,47.01478878154986,0.22,134.6670688779541,80.0028746375767,54.57560335813284
480.4949976103521,0,47.39827814527289,47.39827814527289,47.39827814527289,0.22,135.49708965244173,80.00285956039477,55.40434855064216
490.87038364837133,0,47.702294079354594,47.702294079354594,47.702294079354594,0.22,136.15422838891175,80.00285261138167,56.060352475959704
501.2028451969808,0,47.94559942277346,47.94559942277346,47.94559942277346,0.22,136.67809839075866,80.00285011121937,56.583407074248825
511.49041105299693,0,44.931371028425104,44.931371028425104,44.931371028425104,0.22,129.90929181372934,79.9995183787718,49.8293549340063
522.4585649486178,0,43.00918737418413,43.00918737418413,43.00918737418413,0.22,125.8236406479337,80.00023841205189,45.7481965323918
533.9107736530094,0,41.859738188867475,41.859738188867475,41.859738188867475,0.22,123.46487008769779,80.00072826273362,43.392451474908775
545.6737284088666,0,41.13328503474785,41.13328503474785,41.13328503474785,0.22,122.00584202682658,80.00096270499857,41.93547116744175
557.6421349923188,0,40.65434021543135,40.65434021543135,40.65434021543135,0.22,121.05595814549947,80.00108465202737,40.9870071966481
569.7503406811691,0,40.32940708699776,40.32940708699776,40.32940708699776,0.22,120.41552593906535,80.00115351921654,40.34757063154197
581.9558106155786,0,40.10560864755677,40.10560864755677,40.10560864755677,0.22,119.97490357115885,80.0011957724797,39.907658631909655
594.2298514349678,0,39.9509627918334,39.9509627918334,39.9509627918334,0.22,119.66926679111643,80.00122371492442,39.60254352190009
606.5524724768401,0,39.84483879757709,39.84483879757709,39.84483879757709,0.22,119.45755656066753,80.0012432306391,39.39121774690771
618.9094574886375,0,31.707645269249205,31.707645269249205,31.707645269249205,0.22,105.17015539606174,79.99486676170257,25.13552397431778
632.5021410016146,0,26.559099981032514,26.559099981032514,26.559099981032514,0.22,97.75273050481557,79.9970173643185,17.724935383020693
647.4540928658895,0,23.829460416461323,23.829460416461323,23.829460416461323,0.22,94.33724417431536,79.99862347981477,14.31299714353869
663.9012399165919,0,22.379809841660276,22.379809841660276,22.379809841660276,0.22,92.67193853733474,79.99939767287151,12.6498325635503
681.9931016723644,0,21.571819516688013,21.571819516688013,21.571819516688013,0.22,91.78960070516762,79.99975138692929,11.76900967803288
701.8941496037143,0,21.093203298935922,21.093203298935922,21.093203298935922,0.22,91.28320561832112,79.99991676220895,11.263550837665436
