time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,0,0,0,0,0,0,0,0,80
100,0,0,0,0,0,0,0,0,80
200,0,0,0,0,0,0,0,0,80
300,0,0,20,0,0,0,20,20,89.37406820333484
325.01091214944694,0,0,30,0,0,0,30,30,97.13842955114382
341.74534498417444,0,0,40,0,0,0,40,40,107.20525023522146
354.45544518149086,0,0,40,0,0,0,40,40,111.11548243687477
367.187473784982,0,0,40,0,0,0,40,40,113.57475972916447
379.9320044062109,0,0,40,0,0,0,40,40,115.23494254683062
392.6781590687357,0,0,40,0,0,0,40,40,116.4163139821113
405.42014794910733,0,0,40,0,0,0,40,40,117.28372621771665
418.1547062029274,0,0,50,0,0,0,50,50,126.20508777006533
428.5275838671844,0,0,50,0,0,0,50,50,130.22889063473926
438.91862588668107,0,0,50,0,0,0,50,50,132.93263734596968
449.3199950934771,0,0,50,0,0,0,50,50,134.84308679672648
459.71895387086806,0,0,50,0,0,0,50,50,136.260069389438
470.11103444032784,0,0,50,0,0,0,50,50,137.34494896859985
480.4949976103521,0,0,50,0,0,0,50,50,138.19227924755987
490.87038364837133,0,0,50,0,0,0,50,50,138.863185021903
501.2028451969808,0,0,50,0,0,0,50,50,139.39810815785177
511.49041105299693,0,0,40,0,0,0,40,40,131.7021896764835
522.4585649486178,0,0,40,0,0,0,40,40,127.75813955541747
533.9107736530094,0,0,40,0,0,0,40,40,125.36857964068048
545.6737284088666,0,0,40,0,0,0,40,40,123.88454928940318
557.6421349923188,0,0,40,0,0,0,40,40,122.91772085510368
569.7503406811691,0,0,40,0,0,0,40,40,122.26548870834287
581.9558106155786,0,0,40,0,0,0,40,40,121.81658228754644
594.2298514349678,0,0,40,0,0,0,40,40,121.50513371995905
606.5524724768401,0,0,40,0,0,0,40,40,121.28936938851051
618.9094574886375,0,0,20,0,0,0,20,20,105.46578256783228
632.5021410016146,0,0,20,0,0,0,20,20,98.30940628931738
647.4540928658895,0,0,20,0,0,0,20,20,94.87355086821647
663.9012399165919,0,0,20,0,0,0,20,20,93.19157009374591
681.9931016723644,0,0,20,0,0,0,20,20,92.29867881836489
701.8941496037143,0,0,20,0,0,0,20,20,91.78503339892607
723.7853023281991,0,0,0,0,0,0,0,0,80.71216488742996
747.8655703251325,0,0,0,0,0,0,0,0,79.96770963802454
774.3538651217591,0,0,0,0,0,0,0,0,80.00271358970726
803.4909893980484,0,0,0,0,0,0,0,0,80.00751445415771
835.5418261019666,0,0,0,0,0,0,0,0,80.00755267195268
870.7977464762768,0,0,0,0,0,0,0,0,80.00726996235856
909.5792588880179,0,0,0,0,0,0,0,0,80.00664466306552
952.2389225409331,0,0,0,0,0,0,0,0,80.00587699770772
999.1645525591398,0,0,0,0,0,0,0,0,80.00503992090557
1050.782745579167,0,0,0,0,0,0,0,0,80.00421244092978
1107.5627579011973,0,0,0,0,0,0,0,0,80.00343334155917
1170.0207714554303,0,0,0,0,0,0,0,0,80.00274047682255
1238.724586365087,0,0,0,0,0,0,0,0,80.00213058542698
1314.2987827657091,0,0,0,0,0,0,0,0,80.00162495580825
1397.4303988063934,0,0,0,0,0,0,0,0,80.00120380998307
1488.8751764511462,0,0,0,0,0,0,0,0,80.00087505057834
1588.8751764511462,0,0,0,0,0,0,0,0,80.00062415941335
1688.8751764511462,0,0,0,0,0,0,0,0,80.00044955302397
1788.8751764511462,0,0,0,0,0,0,0,0,80.0003206800267
1888.8751764511462,0,0,0,0,0,0,0,0,80.00022466056478
1988.8751764511462,0,0,0,0,0,0,0,0,80.00016727565068
2088.875176451146,0,0,0,0,0,0,0,0,80.00012107617137
2188.875176451146,0,0,0,0,0,0,0,0,80.00009141310821
2288.875176451146,0,0,0,0,0,0,0,0,80.00006740458977
2388.875176451146,0,0,0,0,0,0,0,0,80.00005322646304
2488.875176451146,0,0,0,0,0,0,0,0,80.00004069797886
2588.875176451146,0,0,0,0,0,0,0,0,80.0000308934985
2688.875176451146,0,0,0,0,0,0,0,0,80.00002285310315
2788.875176451146,0,0,0,0,0,0,0,0,80.00001637894822
2888.875176451146,0,0,0,0,0,0,0,0,80.0000112788898
2988.875176451146,0,0,0,0,0,0,0,0,80.00000673453201
3088.875176451146,0,0,0,0,0,0,0,0,80.00000391529308
3188.875176451146,0,0,0,0,0,0,0,0,80.00000181348254
3288.875176451146,0,0,0,0,0,0,0,0,80.00000025499786
3388.875176451146,0,0,0,0,0,0,0,0,79.99999912562077
3488.875176451146,0,0,0,0,0,0,0,0,79.99999833329473
3588.875176451146,0,0,0,0,0,0,0,0,79.99999724982041
3688.875176451146,0,0,0,0,0,0,0,0,79.9999971112273
3788.875176451146,0,0,0,0,0,0,0,0,79.99999707642239
3888.875176451146,0,0,0,0,0,0,0,0,79.99999710533179
3988.875176451146,0,0,0,0,0,0,0,0,79.99999717957023
4088.875176451146,0,0,0,0,0,0,0,0,79.99999728693167
4188.875176451146,0,0,0,0,0,0,0,0,79.99999741486401
4288.875176451146,0,0,0,0,0,0,0,0,79.99999702459068
4388.875176451146,0,0,0,0,0,0,0,0,79.99999736373725
4488.875176451146,0,0,0,0,0,0,0,0,79.99999765813342
