time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,40,0,0,0,0,0,0,0,80
100.03936965519837,40,0,110,0,0,0,110,110,353.9621493571941
203.40585117332608,40,0,110,0,0,0,110,110,361.2666396687679
300.14383410271665,40,0,110,0,0,0,110,110,364.4314859825453
403.9229518712387,40,0,110,0,0,0,110,110,365.40614672795994
500.8150424909385,40,0,110,0,0,0,110,110,365.6544316521563
604.6378586037287,40,0,110,0,0,0,110,110,365.7342431801352
701.5418008002372,40,0,110,0,0,0,110,110,365.75463700614563
805.3682378871781,40,0,110,0,0,0,110,110,365.76098481786335
902.2731265710798,40,0,110,0,0,0,110,110,365.76268412307417
1006.099857507218,40,0,110,0,0,0,110,110,365.76319118971026
1033.7869896484408,40,0,110,0,0,0,110,110,365.7632456249807
