time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[?],[?],[Pa]
0,0,0,0,0,0.22,80,80,0
100.03936965519837,0,106.56492577734628,106.56492577734628,106.56492577734628,0.22,341.49487449085404,80.43151216627435,260.46870757721206
203.40585117332608,0,108.59707227310312,108.59707227310312,108.59707227310312,0.22,348.6297968465587,80.44435703358434,267.5739129851465
300.14383410271665,0,109.59564579191508,109.59564579191508,109.59564579191508,0.22,351.76035085031253,80.44918488647916,270.6920507032081
403.9229518712387,0,109.89128940347165,109.89128940347165,109.89128940347165,0.22,352.7219938520971,80.45081448024266,271.64951831384064
500.8150424909385,0,109.96680265949429,109.96680265949429,109.96680265949429,0.22,352.9669977155458,80.45121624874844,271.893483134148
604.6378586037287,0,109.99097815893053,109.99097815893053,109.99097815893053,0.22,353.0458352752443,80.45135082411828,271.9717856120248
701.5418008002372,0,109.99728497017358,109.99728497017358,109.99728497017358,0.22,353.0659208303676,80.45138164332361,271.99197293463163
805.3682378871781,0,109.99925428428195,109.99925428428195,109.99925428428195,0.22,353.0721533572255,80.45139035067281,271.99818744686337
902.2731265710798,0,109.99978831829954,109.99978831829954,109.99978831829954,0.22,353.0738296087124,80.45139277110044,271.99988768855326
1006.099857507218,0,109.99994247986372,109.99994247986372,109.99994247986372,0.22,353.07432973002545,80.451393422631,272.0003636131754
1033.7869896484408,0,109.99995947812891,109.99995947812891,109.99995947812891,0.22,353.07438343296246,80.45139348794655,272.0004150631577
