time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Bar]
0,0,0,40,0,0,0,40,40,123.11874219249941
12.14135177249082,0,0,40,0,0,0,40,40,120.52306818824478
24.185530476455092,0,0,40,0,0,0,40,40,120.97001402521465
36.646351393561446,0,0,40,0,0,0,40,40,121.1894578311299
49.078931091429425,0,0,40,0,0,0,40,40,121.26670253745645
61.49927858549491,0,0,40,0,0,0,40,40,121.29337047394294
73.91519810017992,0,0,40,0,0,0,40,40,121.29679576387127
86.32949228352642,0,0,40,0,0,0,40,40,121.29693436377505
98.74393966784841,0,0,40,0,0,0,40,40,121.2955777802119
111.15865660107951,0,0,40,0,0,0,40,40,121.29361152055375
123.57364942923377,0,0,40,0,0,0,40,40,121.29170905655913
135.98886473698695,0,0,40,0,0,0,40,40,121.28966844927383
148.40431352104716,0,0,40,0,0,0,40,40,121.28768178282006
160.81997983549255,0,0,40,0,0,0,40,40,121.28580722770573
173.23584627093294,0,0,40,0,0,0,40,40,121.28405716555889
185.6518960594355,0,0,40,0,0,0,40,40,121.28242909799752
198.0681133466791,0,0,40,0,0,0,40,40,121.28090825194192
210.48448547896,0,0,40,0,0,0,40,40,121.27948700943494
222.9010004121763,0,0,40,0,0,0,40,40,121.2781542897811
235.31764771656816,0,0,40,0,0,0,40,40,121.27580446007487
247.7344171607095,0,0,40,0,0,0,40,40,121.2740240499873
260.1513508621315,0,0,40,0,0,0,40,40,121.27257921245524
272.5684272312076,0,0,40,0,0,0,40,40,121.27104798928664
284.9858063151888,0,0,40,0,0,0,40,40,121.27016469719626
297.4031127647319,0,0,40,0,0,0,40,40,121.26927391907904
309.82051721994594,0,0,40,0,0,0,40,40,121.2684351556385
322.23800732007305,0,0,40,0,0,0,40,40,121.26764675133647
334.6555761921037,0,0,40,0,0,0,40,40,121.26690482619202
347.0732178968476,0,0,40,0,0,0,40,40,121.26620723999616
359.49092680486916,0,0,40,0,0,0,40,40,121.26554727963926
371.90869853982787,0,0,40,0,0,0,40,40,121.26492342680893
384.32652862974413,0,0,40,0,0,0,40,40,121.26433321365202
396.7444130340041,0,0,40,0,0,0,40,40,121.26377397481991
409.16234804746114,0,0,40,0,0,0,40,40,121.26324367517452
421.58033019688037,0,0,40,0,0,0,40,40,121.26273976594392
433.9983563022419,0,0,40,0,0,0,40,40,121.26226153103998
446.41642319607365,0,0,40,0,0,0,40,40,121.26180672583537
458.8345280496539,0,0,40,0,0,0,40,40,121.26137444419533
471.25266806787226,0,0,40,0,0,0,40,40,121.26096353394492
483.67084066957204,0,0,40,0,0,0,40,40,121.26057289878536
496.08904332562224,0,0,40,0,0,0,40,40,121.26020174679397
508.5072737396356,0,0,40,0,0,0,40,40,121.25984982572952
520.9255294827959,0,0,40,0,0,0,40,40,121.25951597673988
533.3438083020599,0,0,40,0,0,0,40,40,121.25919853239873
545.762108304364,0,0,40,0,0,0,40,40,121.25889801218018
558.1804273467011,0,0,40,0,0,0,40,40,121.25861324875696
570.5987635345447,0,0,40,0,0,0,40,40,121.25834365768605
583.0171150208892,0,0,40,0,0,0,40,40,121.25808832798643
595.4354801475574,0,0,40,0,0,0,40,40,121.25784693465451
607.8538572573852,0,0,40,0,0,0,40,40,121.25761898784984
620.2722447260576,0,0,40,0,0,0,40,40,121.2574035459257
632.6906412147218,0,0,40,0,0,0,40,40,121.25720025440776
645.1090453866904,0,0,40,0,0,0,40,40,121.2570086126809
657.5274559548609,0,0,40,0,0,0,40,40,121.2567564002344
669.9459103118627,0,0,40,0,0,0,40,40,121.25662807860432
682.3643309143458,0,0,40,0,0,0,40,40,121.25648553710478
694.7827550116607,0,0,40,0,0,0,40,40,121.25628316800892
707.2012133173475,0,0,40,0,0,0,40,40,121.25618221153316
719.6196410062158,0,0,40,0,0,0,40,40,121.25601134720186
732.0380982349717,0,0,40,0,0,0,40,40,121.25592812088794
744.4565268923265,0,0,40,0,0,0,40,40,121.2557804633435
756.8749803650886,0,0,40,0,0,0,40,40,121.25570941143562
769.293407309335,0,0,40,0,0,0,40,40,121.25558100171577
781.7118550450543,0,0,40,0,0,0,40,40,121.25551968610209
794.1302782295197,0,0,40,0,0,0,40,40,121.25540798083362
806.5487187490261,0,0,40,0,0,0,40,40,121.25531622001195
818.9671551679378,0,0,40,0,0,0,40,40,121.25527388638584
831.3855706693205,0,0,40,0,0,0,40,40,121.25518655549627
843.8039989755114,0,0,40,0,0,0,40,40,121.255114432409
856.2224226596446,0,0,40,0,0,0,40,40,121.25505139174032
868.6408421905543,0,0,40,0,0,0,40,40,121.25499543727408
881.0592573720937,0,0,40,0,0,0,40,40,121.25494482072992
893.4776682053936,0,0,40,0,0,0,40,40,121.25489890239383
905.8960745877821,0,0,40,0,0,0,40,40,121.2548567611432
918.3144765610294,0,0,40,0,0,0,40,40,121.25481826139253
930.732874088797,0,0,40,0,0,0,40,40,121.25478287245825
943.1512672197233,0,0,40,0,0,0,40,40,121.2547501401719
955.569656108599,0,0,40,0,0,0,40,40,121.25472015851406
967.9880407824969,0,0,40,0,0,0,40,40,121.2546926474673
980.4064213388633,0,0,40,0,0,0,40,40,121.25466737636435
992.824797889552,0,0,40,0,0,0,40,40,121.25464415171126
1005.2431705571414,0,0,40,0,0,0,40,40,121.25462280519444
1017.6615394724098,0,0,40,0,0,0,40,40,121.2546031867785
