time,Hydrodynamics iterations,MVP total iterations,MVP last iterations,Energy iterations,Custom fluid iterations,Compositional iterations,Mass residual,Momentum residual,Energy residual,Restarts,Time - properties,Time - point model,Time - momentum,Time - MVP total,Time - composition,Time - single component,Time - energy total,Time - energy wall,Time - output,Time - total,Time - momentum matrix,Time - MVP matrix,Time - composition matrix,Time - single component matrix,Time - energy matrix,Time step,Max time step,Min time step,Average time step,CFL max time step
[s],[-],[-],[-],[-],[-],[-],[kg/s],[N],[K],[-],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000000000000000,0,0
101.76547822875165,20,44,2,1,0,1,6.804446415066035e-12,0.19314468524946493,2.0578577814341335e-05,0,1.4663840974099003,0.0023962000850588083,0.05827039782889187,0.22833920019911602,0.00028190010925754905,0,0.16217470419360325,0.0025919998297467828,0.006692057234105285,2.481714500056114,0.004526699485722929,0.18706890154862776,0,0,0.017412898130714893,4.439907302625774,4.527483816204873,0.4,2.6093712366346575,4.439907302625774
201.26191306853136,20,41,2,1,0,1,7.748934667187667e-14,0.028647966331860307,3.2485378069020863e-06,0,1.720545697840862,0.003632000007200986,0.08634379657451063,0.3337486002710648,0.00042259995825588703,0,0.20936730480752885,0.0035891999141313136,0.012751454359221127,2.9289378000539728,0.006926799193024635,0.27334680152125657,0,0,0.022300798387732357,4.290958122521113,4.527483816204873,0.4,3.2461598882021185,4.290958122521113
304.13826581146475,20,40,2,1,0,1,2.0821044184378848e-14,0.01754085043880354,2.0464356112714932e-06,0,1.8347930978052318,0.004996000032406301,0.11273619532585145,0.42700740165309986,0.0005688997916877271,0,0.24445900530554357,0.005039699957706036,0.018882969565439986,3.2061721000354737,0.009159499546512963,0.3491759008611553,0,0,0.025778697861824188,4.2809959648012486,4.527483816204873,0.4,3.5364914629240087,4.2809959648012486
402.3869357464735,18,37,1,1,0,1,3.0228970565562836e-07,0.008724799970034568,1.036246203947009e-06,0,1.9236930971965194,0.006114199932198973,0.14083169377408924,0.5279897017753684,0.0006993997376412155,0,0.27918940718518576,0.0059157001669518676,0.02432992995567529,3.466225900046993,0.011650199652649466,0.43194590066559624,0,0,0.029251497238874442,4.263016503403197,4.527483816204873,0.4,3.691623263729115,4.263016503403197
500.2696621240519,9,19,1,1,0,1,5.71507323966138e-07,0.009585552062418748,1.6163359780363095e-06,0,1.9654587965924293,0.00735669990535826,0.16226719360565775,0.6007577017298902,0.0008272997220046824,0,0.3053034079493956,0.006739400094375019,0.029468752188638966,3.6379439000156713,0.01349149958696217,0.4914664014359007,0,0,0.03181639610556887,4.250546300793165,4.527483816204873,0.4,3.789921682757969,4.250546300793165
602.2071226970645,3,8,2,1,0,1,3.3968663536921653e-12,0.23691766056620595,7.993972342636759e-05,0,1.9796066971612163,0.008320399909280247,0.1705409939168022,0.626080501417164,0.0009307994041591888,0,0.3159772070357577,0.007682399998884653,0.03374995032000741,3.7016486000502486,0.014081099710892893,0.5117676010122525,0,0,0.032898095902055516,4.24541720134411,4.527483816204873,0.4,3.860302068570926,4.24541720134411
704.0744987739837,3,8,2,1,0,1,1.3181377857085603e-12,0.18266112238202165,4.680571973045469e-05,0,1.9854287977213971,0.009197099832817919,0.17708219354972252,0.6460802012006754,0.001018099545035512,0,0.32341570709832024,0.008607099996879704,0.03748974445924405,3.746070300054271,0.014551799860782928,0.5279109010007235,0,0,0.03357239579781891,4.243899623634678,4.527483816204873,0.4,3.9115249931887983,4.243899623634678
801.6781398236482,3,8,2,1,0,1,1.1077176662811938e-13,0.05416125425113128,1.3452371871174993e-05,0,1.988661497773137,0.010039499902632093,0.183268893393688,0.6652843013289387,0.0011149993515573446,0,0.33028980711242195,0.00950690009631217,0.0412890642897014,3.7860637000412685,0.015011299867182975,0.5434364012908193,0,0,0.03420259582344444,4.2434768428294385,4.527483816204873,0.4,3.9491533981460503,4.2434768428294385
903.5197147431861,2,6,2,1,0,1,2.671237511221929e-14,0.009299851653584159,6.515900491045196e-06,0,1.990814897872042,0.010895799845457079,0.1892553937505,0.6842691014753656,0.0011997992987744512,0,0.3364524070057088,0.01023400004487485,0.04494092877904842,3.8237696000142027,0.015400400210637603,0.5586264013545589,0,0,0.03476449550362305,4.243352556074732,4.527483816204873,0.4,3.9802630605426703,4.243352556074732
