time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,40,0,0,0,0,0,0,0,80
108.40974739225719,40,0,60,0,0,0,60,60,182.437349298269
202.5638936954208,40,0,60,0,0,0,60,60,179.2454581963746
306.5206506568546,40,0,60,0,0,0,60,60,176.31555681821797
410.04517789043814,40,0,60,0,0,0,60,60,174.96534771680425
503.0618489066476,40,0,60,0,0,0,60,60,174.47911664326332
606.3414360604498,40,0,60,0,0,0,60,60,174.2345504740115
709.5862800113653,40,0,60,0,0,0,60,60,174.12666029456454
802.4932881103346,40,0,60,0,0,0,60,60,174.08228963761155
905.7166594943371,40,0,60,0,0,0,60,60,174.06073008181266
1008.937024599215,40,0,60,0,0,0,60,60,174.05137510915262
1091.5123222823925,40,0,60,0,0,0,60,60,174.04789157182998
