time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[Pa],[Pa],[Pa]
0,0,0,0,0,0.22,80,80,0
108.40974739225719,0,27.802383766381784,27.802383766381784,27.802383766381784,0.22,99.85635049635748,80.02571255332302,19.781943680897687
215.05479694997214,0,28.7407732548645,28.7407732548645,28.7407732548645,0.22,101.07218995683998,80.02730259803106,20.993175858128556
311.0033122172147,0,29.241287374801516,29.241287374801516,29.241287374801516,0.22,101.72131931951927,80.02816240580596,21.639702541715884
410.3361341140975,0,29.566369530628293,29.566369530628293,29.566369530628293,0.22,102.13372098204295,80.02871098560883,22.050341668167338
509.0333748610379,0,29.766113003540436,29.766113003540436,29.766113003540436,0.22,102.37684387676461,80.02903887826209,22.292392917761294
607.3950807084179,0,29.88236600404047,29.88236600404047,29.88236600404047,0.22,102.51249941242247,80.02922690080715,22.42741740424817
705.5915850911942,0,29.94429054102457,29.94429054102457,29.94429054102457,0.22,102.58259392181557,80.02932740952016,22.497172021714487
803.7118563006011,0,29.974533839862847,29.974533839862847,29.974533839862847,0.22,102.6162947961235,80.0293772751923,22.53071004163793
901.7982234555896,0,29.98844077309306,29.98844077309306,29.98844077309306,0.22,102.63173768315437,80.02940091401166,22.546091302572897
1024.3858772902367,0,29.99568310586613,29.99568310586613,29.99568310586613,0.22,102.64002889265483,80.02941400502387,22.55420267479861
1122.4490939444534,0,29.99796111653679,29.99796111653679,29.99796111653679,0.22,102.64251932711912,80.029417294414,22.55674110243239
1146.9644204697515,0,29.998306034103376,29.998306034103376,29.998306034103376,0.22,102.64289602979402,80.02941779274383,22.557126425289855
