time,Hydrodynamics iterations,MVP total iterations,MVP last iterations,Energy iterations,Custom fluid iterations,Compositional iterations,Mass residual,Momentum residual,Energy residual,Restarts,Time - properties,Time - point model,Time - momentum,Time - MVP total,Time - composition,Time - single component,Time - energy total,Time - energy wall,Time - output,Time - total,Time - momentum matrix,Time - MVP matrix,Time - composition matrix,Time - single component matrix,Time - energy matrix,Time step,Max time step,Min time step,Average time step,CFL max time step
[s],[-],[-],[-],[-],[-],[-],[kg/s],[N],[K],[-],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000000000000000,0,0
100.76395287643982,20,41,2,1,0,1,5.386855995595206e-11,0.016196721070205554,2.8996605389770288e-05,0,0.8520868018385954,0.004070599912665784,0.08901970059378073,0.33065949915908277,0.00040889973752200603,0,0.17863809823757038,0.003361299925018102,0.007625321400144547,2.4194829000043683,0.007271799666341394,0.2691568003501743,0,0,0.018652898026630282,2.7456856505736322,2.863248191344015,0.4,2.099249018259163,2.7456856505736322
201.72801608516167,19,41,2,1,0,1,3.991319358268247e-12,0.009224619076031221,1.6733404105066294e-05,0,1.134562601917423,0.006671199807897208,0.14037370157893744,0.5224788992782122,0.0006679999642074106,0,0.2548047988675535,0.005054499895777552,0.014641609440089538,3.0416257000179026,0.012082598754204806,0.4256913008284754,0,0,0.026608997199218713,2.7188465928539705,2.863248191344015,0.4,2.37327077747249,2.7188465928539705
302.1916365394614,9,20,2,1,0,1,3.261726441770686e-12,0.009851723513211105,1.5145532857443741e-05,0,1.2760807005106467,0.009055499802343542,0.17890660284319884,0.6685711994068694,0.0009160000481642776,0,0.3112655988661571,0.006626399816013867,0.020609216902991022,3.436882300011347,0.01554239948745816,0.5442682013963346,0,0,0.03239119728095828,2.713460516947661,2.863248191344015,0.4,2.4769806273726345,2.713460516947661
402.5749756133109,4,10,2,1,0,1,2.7002302632475222e-11,0.025398371151906303,6.738837460712021e-05,0,1.3175342005561101,0.011178799730259923,0.1947331015253439,0.7248288994887842,0.0010984002146869894,0,0.3356964988051913,0.0080477999872528,0.025470479551541175,3.584759100049268,0.016777199401985847,0.5901304012513717,0,0,0.03487609734293073,2.7128976348844267,2.863248191344015,0.4,2.5319180856183077,2.7128976348844267
500.23817377148356,2,6,2,1,0,1,1.799531371467688e-11,0.00413289463754195,5.981275922745304e-05,0,1.3287384001305322,0.01342219952493906,0.20642170129576692,0.7582286995602769,0.0013471002457663417,0,0.3492209993419237,0.009748899785336105,0.030689490425718002,3.6650136000243942,0.01756409899098798,0.6169560012058353,0,0,0.036138197174295776,2.7128600854480456,2.863248191344015,0.4,2.56532396805889,2.7128600854480456
600.6140166082608,1,4,2,1,0,1,8.979985909598886e-13,0.003045568009288049,1.429333753760066e-05,0,1.3337263008579607,0.01619059959193692,0.215816200885456,0.78803839959437,0.00161970010958612,0,0.36160469916649157,0.011960199684835974,0.037266006607957265,3.7343887000461105,0.018048499128781252,0.6413585010450331,0,0,0.03722379734972491,2.7128611027207854,2.863248191344015,0.4,2.5888535198631932,2.7128611027207854
700.9898775442156,1,4,2,1,0,1,1.543693953635769e-14,0.00028785573944082975,1.4170424809956018e-06,0,1.3362655009841542,0.018428899813443426,0.2233267006813548,0.8057541993330231,0.0018427004688419406,0,0.37002329941606144,0.013697899645194415,0.04292828968849902,3.781831900007091,0.018398299172986292,0.6553557013394309,0,0,0.037980097287800156,2.7128610920685667,2.863248191344015,0.4,2.6059103254431806,2.7128610920685667
801.3657376867225,1,2,1,1,0,1,2.2328214474751046e-07,4.805482112652584e-06,1.1669738136783872e-07,0,1.3383959004422645,0.02032549947034568,0.22973580093821505,0.8152441994170656,0.0020159004488959913,0,0.3772436992148868,0.015078299737069761,0.047088191126985854,3.8151829999987963,0.01867989910533651,0.6623330014408564,0,0,0.03861909720581024,2.712861080903953,2.863248191344015,0.4,2.618842280021969,2.712861080903953
901.741597962394,1,2,1,1,0,1,1.5394255734774563e-08,2.73350498340877e-07,7.8979378060163e-09,0,1.3404433006653558,0.022292599489446736,0.23612459993455553,0.8217155996244399,0.002175400324631483,0,0.38433619932038704,0.01638819952495397,0.05127549267799587,3.845483400044031,0.018959099135827266,0.6667535015731116,0,0,0.03926659753778949,2.7128610925498506,2.863248191344015,0.4,2.6289842506192245,2.7128610925498506
