time,Hydrodynamics iterations,MVP total iterations,MVP last iterations,Energy iterations,Custom fluid iterations,Compositional iterations,Mass residual,Momentum residual,Energy residual,Restarts,Time - properties,Time - point model,Time - momentum,Time - MVP total,Time - composition,Time - single component,Time - energy total,Time - energy wall,Time - output,Time - total,Time - momentum matrix,Time - MVP matrix,Time - composition matrix,Time - single component matrix,Time - energy matrix,Time step,Max time step,Min time step,Average time step,CFL max time step
[s],[-],[-],[-],[-],[-],[-],[kg/s],[N],[K],[-],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000000000000000,0,0
106.67462492521577,20,45,2,1,0,1,7.273950470443468e-12,0.23440933006445408,1.891063810652184e-05,0,2.0132427994394675,0.0026826003449968994,0.09484210010850802,0.31867609987966716,0.000400200136937201,0,0.3030072995461524,0.002897600061260164,0.009737430138396357,4.114570300036576,0.006619300111196935,0.2547169011668302,0,0,0.02869430073769763,6.860631369546134,6.860631369546134,0.4,2.963184025700438,6.860631369546134
203.43176606432192,20,41,2,1,0,1,1.3769870914481155e-13,0.036650253776897665,3.228947588102078e-06,0,2.245323699666187,0.0037827003397978842,0.12075789988739416,0.40108399983728305,0.000515000254381448,0,0.34992669936036697,0.0036526000476442277,0.017735844345926628,4.514325199997984,0.008688800153322518,0.31965780071914196,0,0,0.03334020124748349,6.928652052729451,6.928652052729451,0.4,4.068635321286439,6.928652052729451
300.4401873434994,20,41,2,1,0,1,3.88141082900906e-14,0.024022402405037703,2.2028071559904717e-06,0,2.3436378990882076,0.0047339004813693455,0.14316359948134047,0.46914499986451114,0.0006255003390833734,0,0.37949599971761927,0.00438539998140186,0.02578327147765106,4.7395127000054345,0.01050540048163384,0.3734130000812001,0,0,0.036290101532358676,6.927603994542629,6.929983091171008,0.4,4.694377927242178,6.927603994542629
404.3186073805888,20,40,2,1,0,1,1.4768353431425773e-14,0.012213888604621888,1.1309469250472798e-06,0,2.434836798114702,0.0062481004861183465,0.16926519980188456,0.5519188996986486,0.00075010018190369,0,0.41204950073733926,0.005099100118968635,0.03457130188370856,4.979627699998673,0.012647700845263897,0.4389941015397198,0,0,0.039519401208963245,6.92360238051589,6.929983091171008,0.4,5.117957055450491,6.92360238051589
501.2368994210359,16,33,1,1,0,1,2.2323404197257876e-07,0.008671223424198954,8.17224254158164e-07,0,2.4814897984615527,0.007203900604508817,0.1919977003126405,0.6224062996916473,0.0008840001537464559,0,0.4387751999893226,0.005720200191717594,0.0424167973613677,5.152313900005538,0.014464200823567806,0.49478400131920347,0,0,0.04225940169999376,6.9222385794582255,6.929983091171008,0.4,5.389644079796085,6.9222385794582255
605.0668743920177,5,12,2,1,0,1,1.601103645834377e-13,0.07183607561098276,1.8194311103018312e-05,0,2.5010229978943244,0.008058900595642625,0.2065888996003195,0.6619660998694598,0.0009968999656848607,0,0.4561774014146067,0.006387700210325418,0.05211935542324413,5.249416200036649,0.015572400705423203,0.525386101566255,0,0,0.04430140147451311,6.921872979503444,6.929983091171008,0.4,5.602471059185349,6.921872979503444
701.9723666972154,3,8,2,1,0,1,5.82188800237084e-12,0.3849242888970396,0.00010041211611577804,0,2.50725539814448,0.008837600471451875,0.2124060988426208,0.6794720002217217,0.0010843999916687603,0,0.4631112014176324,0.0068612000904977296,0.05774610382160655,5.290691300004255,0.015943500620778647,0.5392674017348326,0,0,0.04493480117525905,6.921788433261695,6.929983091171008,0.4,5.753871858173897,6.921788433261695
805.7990968618972,3,8,2,1,0,1,5.610372731043671e-13,0.13289925050243726,3.025891222433002e-05,0,2.510341798129957,0.009576500509865579,0.2188756990944966,0.6957076002727262,0.0011712000705301757,0,0.46942120121093467,0.0075937001383863355,0.06456751884181856,5.327235100034159,0.01631070068106055,0.5516097017680294,0,0,0.04557670140638947,6.921780793879323,6.929983091171008,0.4,5.881745232568592,6.921780793879323
902.7040396859135,3,8,2,1,0,1,5.3550603756254906e-14,0.043350450649615783,9.633526324906129e-06,0,2.512342998292297,0.010294200503267344,0.2241926993010565,0.7095554002444259,0.0012736000353470438,0,0.4747115007485263,0.00825550017179921,0.07039012158906521,5.357805600040592,0.016637500666547563,0.562522901862394,0,0,0.04608770133927464,6.921782326237502,6.929983091171008,0.4,5.978172448251082,6.921782326237502
