time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,40,0,0,0,0,0,0,0,80
102.07954769545051,40,0,100,0,0,0,100,100,314.1553219753483
205.04315484963269,40,0,100,0,0,0,100,100,318.0873089037066
300.79594228051536,40,0,100,0,0,0,100,100,319.7377158912963
404.0085275905901,40,0,100,0,0,0,100,100,320.40373568046215
507.2493087303354,40,0,100,0,0,0,100,100,320.58353072604376
603.1234943527492,40,0,100,0,0,0,100,100,320.63865033046613
706.3751766847114,40,0,100,0,0,0,100,100,320.6567713360471
802.2524861785222,40,0,100,0,0,0,100,100,320.6620240693327
905.5052237918839,40,0,100,0,0,0,100,100,320.6638431443562
1001.3828401321551,40,0,100,0,0,0,100,100,320.6643497931048
1023.508447749903,40,0,100,0,0,0,100,100,320.6644044637409
