time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[?],[?],[Pa]
0,0,0,0,0,0.22,80,80,0
108.40974739225719,0,42.06244517381756,42.06244517381756,42.06244517381756,0.22,124.69416670620375,80.05940715876446,44.52666354516022
210.61918851915098,0,43.86960036814675,43.86960036814675,43.86960036814675,0.22,128.01013519461912,80.06398678110061,47.82992436137747
310.40045833657774,0,44.91783011583691,44.91783011583691,44.91783011583691,0.22,129.8558561859331,80.06654376673191,49.66820809898423
409.1093925294338,0,45.52014473275124,45.52014473275124,45.52014473275124,0.22,130.84580589025595,80.06794229936641,50.654040602926436
507.37094851739596,0,45.80977657081571,45.80977657081571,45.80977657081571,0.22,131.30333005148222,80.06861697182904,51.10950692247335
605.4641870596191,0,45.92659563507813,45.92659563507813,45.92659563507813,0.22,131.4869613125805,80.06889690868012,51.2922289862365
703.4946004792265,0,45.97075373474132,45.97075373474132,45.97075373474132,0.22,131.55716861376004,80.0690047430098,51.362101114556836
801.5001512704514,0,45.98807253173062,45.98807253173062,45.98807253173062,0.22,131.5852768735797,80.0690496456148,51.389803628349455
915.8271993492988,0,45.99592960433187,45.99592960433187,45.99592960433187,0.22,131.59774451803935,80.06906826334473,51.402503131489766
1013.8175731542847,0,45.9982923408025,45.9982923408025,45.9982923408025,0.22,131.60144067998203,80.06907269520983,51.40616154277529
1111.8066167022826,0,45.99928787988474,45.99928787988474,45.99928787988474,0.22,131.60296866601718,80.06907448300804,51.407686727565405
1209.7950972196363,0,45.99971061307884,45.99971061307884,45.99971061307884,0.22,131.60362057315135,80.069075242083,51.40833423239661
1307.7833351713036,0,45.99989009371654,45.99989009371654,45.99989009371654,0.22,131.6038838824226,80.06907559184128,51.40861522534642
1405.7714982658963,0,45.99995407322027,45.99995407322027,45.99995407322027,0.22,131.6039861376249,80.06907569013666,51.40870705673966
1503.7596248793866,0,45.99998444369721,45.99998444369721,45.99998444369721,0.22,131.6040245464951,80.06907574109768,51.40875504473623
1601.7477496157587,0,45.9999928287695,45.9999928287695,45.9999928287695,0.22,131.60404232184254,80.06907575255187,51.4087642382176
1716.0672304085645,0,45.99999714154417,45.99999714154417,45.99999714154417,0.22,131.60405138564522,80.06907575672594,51.408768873858016
1814.055357689814,0,45.99999871865907,45.99999871865907,45.99999871865907,0.22,131.60405469729687,80.0690757579841,51.408770540431476
1912.043485376868,0,45.99999943141066,45.99999943141066,45.99999943141066,0.22,131.60405620320077,80.06907575849722,51.408771286682935
2010.0316132598693,0,45.999999749085845,45.999999749085845,45.999999749085845,0.22,131.60405688181137,80.06907575870946,51.40877161874833
2108.0197412315974,0,45.99999988935654,45.99999988935654,45.99999988935654,0.22,131.6040571853135,80.06907575879787,51.408771766159504
2206.007869241416,0,45.99999995108366,45.99999995108366,45.99999995108366,0.22,131.60405732037512,80.06907575883511,51.40877183163253
2303.995997267072,0,45.9999999782916,45.9999999782916,45.9999999782916,0.22,131.60405738034243,80.06907575885113,51.408771860760915
2401.9841252992787,0,45.999999990334906,45.999999990334906,45.999999990334906,0.22,131.60405740696413,80.0690757588581,51.408771873738935
2516.30360800688,0,45.999999996231125,45.999999996231125,45.999999996231125,0.22,131.60405741999188,80.06907575886154,51.40877188011175
2614.291736043163,0,45.999999998317804,45.999999998317804,45.999999998317804,0.22,131.60405742459218,80.06907575886277,51.40877188236702
2712.2798640799106,0,45.999999999249496,45.999999999249496,45.999999999249496,0.22,131.60405742664165,80.06907575886332,51.40877188337252
2810.267992116868,0,45.99999999966535,45.99999999966535,45.99999999966535,0.22,131.60405742755523,80.06907575886356,51.408771883820506
2908.2561201539197,0,45.99999999985083,45.99999999985083,45.99999999985083,0.22,131.60405742796243,80.06907575886366,51.40877188402006
3006.2442481910152,0,45.99999999993365,45.99999999993365,45.99999999993365,0.22,131.60405742814402,80.06907575886372,51.408771884109235
3104.2323762281294,0,45.9999999999705,45.9999999999705,45.9999999999705,0.22,131.60405742822502,80.06907575886373,51.408771884148905
3202.2205042652677,0,45.99999999997207,45.99999999997207,45.99999999997207,0.22,131.60405742824125,80.06907575886373,51.408771884134055
3300.20863230242,0,45.99999999997826,45.99999999997826,45.99999999997826,0.22,131.60405742824818,80.06907575886375,51.40877188413981
3414.5281150124433,0,45.99999999997971,45.99999999997971,45.99999999997971,0.22,131.60405742824818,80.06907575886375,51.40877188413926
3512.5162430496093,0,45.9999999999802,45.9999999999802,45.9999999999802,0.22,131.60405742824818,80.06907575886375,51.40877188413906
3610.5043710867776,0,45.99999999998039,45.99999999998039,45.99999999998039,0.22,131.60405742824818,80.06907575886375,51.40877188413896
