time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,0,0,0,0,0,0,0,0,100
108.40974739225719,0,0,20,0,0,0,20,20,109.36957921109475
215.05479694997214,0,0,20,0,0,0,20,20,109.81464051107876
316.71812821445434,0,0,20,0,0,0,20,20,110.06706064793624
421.6871068080486,0,0,20,0,0,0,20,20,110.22365808108219
534.2618062927276,0,0,20,0,0,0,20,20,110.32359585889198
609.0641751743789,0,0,20,0,0,0,20,20,110.3655812250779
721.045992281309,0,0,20,0,0,0,20,20,110.40533548271311
832.8714648585897,0,0,20,0,0,0,20,20,110.42742831042757
907.3731777702371,0,0,20,0,0,0,20,20,110.43611608209504
1019.0860838059918,0,0,20,0,0,0,20,20,110.44371102246998
1130.7736268267715,0,0,20,0,0,0,20,20,110.44761268188579
1205.2246642668117,0,0,20,0,0,0,20,20,110.44896041073162
