time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,0,0,0,0,0,0,0,0,80
108.40974739225719,0,0,60,0,0,0,60,60,156.74088132666515
210.96159075205563,0,0,60,0,0,0,60,60,163.35210749907333
301.53278067984263,0,0,60,0,0,0,60,60,166.5413556002086
404.11833064427896,0,0,60,0,0,0,60,60,168.20958681556118
506.37980758167026,0,0,60,0,0,0,60,60,168.7820777084999
608.5393605138402,0,0,60,0,0,0,60,60,168.9670632497064
710.6637531226371,0,0,60,0,0,0,60,60,169.03066624191422
800.0119883231976,0,0,60,0,0,0,60,60,169.05219366863045
902.1197633401509,0,0,60,0,0,0,60,60,169.06061392047602
1004.2260126863819,0,0,60,0,0,0,60,60,169.06353347221722
1068.0421234807154,0,0,60,0,0,0,60,60,169.06431339319772
