time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,0,0,0,0,0,0,0,0,80
108.40974739225719,0,0,20,0,0,0,20,20,89.43816480320757
215.05479694997214,0,0,20,0,0,0,20,20,89.93816548976031
316.71812821445434,0,0,20,0,0,0,20,20,90.22840901365679
420.87970418130084,0,0,20,0,0,0,20,20,90.41129588278044
531.0268814845793,0,0,20,0,0,0,20,20,90.5296286767879
604.1857039545783,0,0,20,0,0,0,20,20,90.58063427070795
713.6671031808908,0,0,20,0,0,0,20,20,90.63007856127392
822.9636901052013,0,0,20,0,0,0,20,20,90.65835305214088
932.161025272669,0,0,20,0,0,0,20,20,90.67388220512989
1004.928986340648,0,0,20,0,0,0,20,20,90.6799032382676
1114.0566081490392,0,0,20,0,0,0,20,20,90.68511624962638
1186.7990784848676,0,0,20,0,0,0,20,20,90.68718334951147
