time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,0,0,46,0,0,0,46,46,136.94198007312318
10.585359472293456,0,0,46,0,0,0,46,46,133.17471261546495
21.02080464526342,0,0,46,0,0,0,46,46,133.6571330074973
31.932139697632934,0,0,46,0,0,0,46,46,133.9194305712079
42.82282724680185,0,0,46,0,0,0,46,46,134.0030528328344
53.704588258830256,0,0,46,0,0,0,46,46,134.02374829285222
64.5838476711427,0,0,46,0,0,0,46,46,134.02035588395378
75.46304191152203,0,0,46,0,0,0,46,46,134.0111304225692
86.34312837217242,0,0,46,0,0,0,46,46,134.00018332594016
97.22416655324828,0,0,46,0,0,0,46,46,133.9898960625133
108.106110071519,0,0,46,0,0,0,46,46,133.98092738904703
118.98883766517889,0,0,46,0,0,0,46,46,133.97330317354755
129.87222025804806,0,0,46,0,0,0,46,46,133.96685996314585
140.75614330726597,0,0,46,0,0,0,46,46,133.96091566987886
151.64049388378942,0,0,46,0,0,0,46,46,133.95576562673665
162.52523908798105,0,0,46,0,0,0,46,46,133.95137754161
173.41031207763703,0,0,46,0,0,0,46,46,133.9475703367111
184.29566324706923,0,0,46,0,0,0,46,46,133.94422461828523
195.1812527605696,0,0,46,0,0,0,46,46,133.94123854338426
206.06705011981074,0,0,46,0,0,0,46,46,133.938548804905
216.95303024870276,0,0,46,0,0,0,46,46,133.93610255787968
227.8391727939918,0,0,46,0,0,0,46,46,133.93385746368676
238.72546106303722,0,0,46,0,0,0,46,46,133.93177733146592
249.61188174517602,0,0,46,0,0,0,46,46,133.92984291303094
260.4984230782364,0,0,46,0,0,0,46,46,133.9280320969705
271.3850752727909,0,0,46,0,0,0,46,46,133.926330625515
282.27182971635085,0,0,46,0,0,0,46,46,133.92472608259501
293.1586788852793,0,0,46,0,0,0,46,46,133.92320612450973
304.04561628094353,0,0,46,0,0,0,46,46,133.92176379492008
314.9326360563018,0,0,46,0,0,0,46,46,133.92039409545163
325.81973264413085,0,0,46,0,0,0,46,46,133.9179342900079
336.70688898450186,0,0,46,0,0,0,46,46,133.91603166605412
347.59415235530355,0,0,46,0,0,0,46,46,133.91412603831108
358.4816484975938,0,0,46,0,0,0,46,46,133.9129876811625
369.3690841769086,0,0,46,0,0,0,46,46,133.9118912394869
380.25658781870567,0,0,46,0,0,0,46,46,133.9108774664868
391.14414873715697,0,0,46,0,0,0,46,46,133.90993669554484
402.03176055948205,0,0,46,0,0,0,46,46,133.90906004717317
412.91941785365145,0,0,46,0,0,0,46,46,133.90823858950665
423.80711605687713,0,0,46,0,0,0,46,46,133.90746827614402
434.69485081502296,0,0,46,0,0,0,46,46,133.90674280395416
445.5826184389008,0,0,46,0,0,0,46,46,133.9060587526183
456.4704154766745,0,0,46,0,0,0,46,46,133.9054132158694
467.3582386573007,0,0,46,0,0,0,46,46,133.90480260596468
478.24608510836003,0,0,46,0,0,0,46,46,133.90422486013762
489.13395206000183,0,0,46,0,0,0,46,46,133.90367720005668
500.0218370969136,0,0,46,0,0,0,46,46,133.9031576488519
510.9097379647896,0,0,46,0,0,0,46,46,133.90266560344767
521.797652373828,0,0,46,0,0,0,46,46,133.90219935939297
532.685578328916,0,0,46,0,0,0,46,46,133.90175752441573
