time,Acc. volume - continuous gas,Acc. volume - continuous oil,Acc. volume - bubbles,Acc. volume - droplets,Acc. volume - total gas,Acc. volume - total liquid,Acc. volume - total,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,MF - continuous gas,MF - continuous oil,MF - bubbles,MF - droplets,MF - total gas,MF - total oil,Pressure,Std. VFR - total gas,Std. VFR - total oil,Temperature - gas,Temperature - oil,VF - continuous gas,VF - continuous oil,VF - bubbles,VF - droplets,VF - total gas,VF - total oil
[s],[?],[?],[?],[?],[?],[?],[?],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[?],[?],[-],[-],[?],[?],[Pa],[?],[?],[C],[C],[?],[?],[-],[-],[-],[-]
0,0,0,0,0,0,0,0,1.1306526059942712,0,46,0,0,0,46,46,0,1,0,0,0,1,80,2127169.0341346306,0,1.1306526059942712,1.1306526059942712,0,1,0,0,0,1
10.585359472293456,0,0.526082436861587,0,0,0,0.526082436861587,0.526082436861587,1.0848168668727567,0,45.5737633316991,0,0,0,45.5737633316991,45.5737633316991,0,1,0,0,0,1,80,2107458.654960231,0,1.0848168668727567,1.0848168668727567,0,1,0,0,0,1
21.02080464526342,0,1.048948821850805,0,0,0,1.048948821850805,1.048948821850805,1.0831519791173037,0,45.94649785049716,0,0,0,45.94649785049716,45.94649785049716,0,1,0,0,0,1,80,2124694.944663281,0,1.0831519791173037,1.0831519791173037,0,1,0,0,0,1
31.932139697632934,0,1.5967505146895937,0,0,0,1.5967505146895937,1.5967505146895937,1.090418366800634,0,46.03555756950664,0,0,0,46.03555756950664,46.03555756950664,0,1,0,0,0,1,80,2128813.315890796,0,1.090418366800634,1.090418366800634,0,1,0,0,0,1
42.82282724680185,0,2.1439773724097173,0,0,0,2.1439773724097173,2.1439773724097173,1.0987238879282586,0,46.071447909533696,0,0,0,46.071447909533696,46.071447909533696,0,1,0,0,0,1,80,2130472.985889277,0,1.0987238879282586,1.0987238879282586,0,1,0,0,0,1
53.704588258830256,0,2.6908795424606806,0,0,0,2.6908795424606806,2.6908795424606806,1.105855630537576,0,46.07931653051469,0,0,0,46.07931653051469,46.07931653051469,0,1,0,0,0,1,80,2130836.852995627,0,1.105855630537576,1.105855630537576,0,1,0,0,0,1
64.5838476711427,0,3.2376535116737446,0,0,0,3.2376535116737446,3.2376535116737446,1.1115977581971492,0,46.07704146803833,0,0,0,46.07704146803833,46.07704146803833,0,1,0,0,0,1,80,2130731.6477249656,0,1.1115977581971492,1.1115977581971492,0,1,0,0,0,1
75.46304191152203,0,3.7843747440205826,0,0,0,3.7843747440205826,3.7843747440205826,1.116391940246558,0,46.07114827289114,0,0,0,46.07114827289114,46.07114827289114,0,1,0,0,0,1,80,2130459.1298504174,0,1.116391940246558,1.116391940246558,0,1,0,0,0,1
86.34312837217242,0,4.331089054139034,0,0,0,4.331089054139034,4.331089054139034,1.1204930032229754,0,46.06531124341053,0,0,0,46.06531124341053,46.06531124341053,0,1,0,0,0,1,80,2130189.2092338414,0,1.1204930032229754,1.1204930032229754,0,1,0,0,0,1
