time,Pressure drop - total,Pressure drop - gravity,Pressure drop - friction,Total mass - gas,Total mass - oil,Total mass - total,Total volume - gas,Total volume - oil,Total volume - total
[s],[Pa],[Pa],[Pa],[kg],[kg],[kg],[m³],[m³],[m³]
0,56.983902620165686,0,56.983902620165686,0,19278.255367457903,19278.255367457903,0,20.106192982974683,20.106192982974683
10.585359472293456,53.21711786386162,0,53.21711786386162,0,19282.76723582603,19282.76723582603,0,20.106192982974683,20.106192982974683
21.02080464526342,53.69904235371125,0,53.69904235371125,0,19283.325554573887,19283.325554573887,0,20.106192982974683,20.106192982974683
31.932139697632934,53.96141220967584,0,53.96141220967584,0,19282.937574019365,19282.937574019365,0,20.106192982974683,20.106192982974683
42.82282724680185,54.04503922619692,0,54.04503922619692,0,19282.159457160597,19282.159457160597,0,20.106192982974683,20.106192982974683
53.704588258830256,54.06573484326425,0,54.06573484326425,0,19281.29635363123,19281.29635363123,0,20.106192982974683,20.106192982974683
64.5838476711427,54.06234308497774,0,54.06234308497774,0,19280.45819951494,19280.45819951494,0,20.106192982974683,20.106192982974683
75.46304191152203,54.05311758770993,0,54.05311758770993,0,19279.68430923047,19279.68430923047,0,20.106192982974683,20.106192982974683
86.34312837217242,54.04217061490313,0,54.04217061490313,0,19278.973835166285,19278.973835166285,0,20.106192982974683,20.106192982974683
97.22416655324828,54.031883416823355,0,54.031883416823355,0,19278.321952435857,19278.321952435857,0,20.106192982974683,20.106192982974683
108.106110071519,54.02291477518383,0,54.02291477518383,0,19277.72116365324,19277.72116365324,0,20.106192982974683,20.106192982974683
118.98883766517889,54.01529057413024,0,54.01529057413024,0,19277.164143851354,19277.164143851354,0,20.106192982974683,20.106192982974683
129.87222025804806,54.0088473876495,0,54.0088473876495,0,19276.644605033325,19276.644605033325,0,20.106192982974683,20.106192982974683
140.75614330726597,54.00290323098971,0,54.00290323098971,0,19276.156547746978,19276.156547746978,0,20.106192982974683,20.106192982974683
151.64049388378942,53.99775326113143,0,53.99775326113143,0,19275.697858621592,19275.697858621592,0,20.106192982974683,20.106192982974683
162.52523908798105,53.99336518979886,0,53.99336518979886,0,19275.264814221802,19275.264814221802,0,20.106192982974683,20.106192982974683
173.41031207763703,53.98955800328723,0,53.98955800328723,0,19274.854694840513,19274.854694840513,0,20.106192982974683,20.106192982974683
184.29566324706923,53.98621230672137,0,53.98621230672137,0,19274.465259165325,19274.465259165325,0,20.106192982974683,20.106192982974683
195.1812527605696,53.98322624414688,0,53.98322624414688,0,19274.094733604863,19274.094733604863,0,20.106192982974683,20.106192982974683
206.06705011981074,53.98053652972845,0,53.98053652972845,0,19273.74161931253,19273.74161931253,0,20.106192982974683,20.106192982974683
216.95303024870276,53.978090311765804,0,53.978090311765804,0,19273.404664602676,19273.404664602676,0,20.106192982974683,20.106192982974683
227.8391727939918,53.97584524930162,0,53.97584524930162,0,19273.082799099284,19273.082799099284,0,20.106192982974683,20.106192982974683
238.72546106303722,53.9737651398628,0,53.9737651398628,0,19272.7751304351,19272.7751304351,0,20.106192982974683,20.106192982974683
249.61188174517602,53.97183075200395,0,53.97183075200395,0,19272.480853206063,19272.480853206063,0,20.106192982974683,20.106192982974683
260.4984230782364,53.97001996940692,0,53.97001996940692,0,19272.199266223244,19272.199266223244,0,20.106192982974683,20.106192982974683
