time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[Pa],[Pa],[Pa]
0,0,49.99999999999999,49.99999999999999,49.99999999999999,0.22,144.32058474458123,80.05241533969223,64.268169404889
19.328717526375662,0,50.01623015520697,50.01623015520697,50.01623015520697,0.22,140.31647509923826,80.00327154797911,60.215441753877194
29.410998242453537,0,50.09225210035607,50.09225210035607,50.09225210035607,0.22,140.50420025929776,80.00300392975849,60.40279854454439
39.47733330455583,0,50.12196874569988,50.12196874569988,50.12196874569988,0.22,140.57972627769476,80.0029658651757,60.47822748504428
49.53701977967002,0,50.12344087702303,50.12344087702303,50.12344087702303,0.22,140.58270053631745,80.00295667142967,60.48557452083371
59.5954830721411,0,50.11531472993473,50.11531472993473,50.11531472993473,0.22,140.57090645502052,80.00292741865837,60.469324004374485
69.6553172842091,0,50.1052325893455,50.1052325893455,50.1052325893455,0.22,140.5496305947346,80.00292420033392,60.44807942465739
79.71669224447297,0,50.09515754498955,50.09515754498955,50.09515754498955,0.22,140.52804249926473,80.00292204480857,60.4265368694771
89.77966572695084,0,50.08613845616864,50.08613845616864,50.08613845616864,0.22,140.50874693929097,80.00292101724851,60.40726594749334
99.84407116122549,0,50.07839978605584,50.07839978605584,50.07839978605584,0.22,140.49230068442796,80.00292064132128,60.39085221561601
109.9096860292376,0,50.071854544514146,50.071854544514146,50.071854544514146,0.22,140.47855381050658,80.00292039869566,60.37712493313797
119.97629746207481,0,50.06632900271513,50.06632900271513,50.06632900271513,0.22,140.4671097344199,80.00292024456934,60.36569808896536
130.0437220397287,0,50.06163788075282,50.06163788075282,50.06163788075282,0.22,140.4575478197707,80.00292012280002,60.35615155478283
140.11180961460593,0,50.05761749029043,50.05761749029043,50.05761749029043,0.22,140.44949381784463,80.00292000659702,60.34811186220802
150.18044008987252,0,50.054131819506296,50.054131819506296,50.054131819506296,0.22,140.4426448454185,80.00291975257397,60.34126774192857
160.24951868130142,0,50.05107687170636,50.05107687170636,50.05107687170636,0.22,140.4367529806998,80.00291941665284,60.33538179695577
170.31896988057113,0,50.04836232573965,50.04836232573965,50.04836232573965,0.22,140.43160724273008,80.00291891479486,60.33024693577749
180.38873510797674,0,50.045918786758534,50.045918786758534,50.045918786758534,0.22,140.42704948750958,80.00291809808812,60.325704553934315
190.45876886406208,0,50.043605017496,50.043605017496,50.043605017496,0.22,140.42200951784375,80.00291608444776,60.321433786907534
200.52900571615103,0,50.041421586534874,50.041421586534874,50.041421586534874,0.22,140.41784385261548,80.00291573683243,60.31741641433482
210.59947092747365,0,50.03944316874831,50.03944316874831,50.03944316874831,0.22,140.41419659878693,80.00291588912359,60.313844544863215
220.6701329805411,0,50.03763077526363,50.03763077526363,50.03763077526363,0.22,140.41094110279803,80.0029161227478,60.31062926393474
230.7409663362261,0,50.03595324895985,50.03595324895985,50.03595324895985,0.22,140.40799329055474,80.00291633178952,60.30769962257996
240.8119506685816,0,50.03438555227739,50.03438555227739,50.03438555227739,0.22,140.40529009254925,80.00291649217692,60.30499840310234
250.88307012009045,0,50.032912291446465,50.032912291446465,50.032912291446465,0.22,140.4027904027505,80.00291661548421,60.30249146410184
260.9543112582535,0,50.031520203962806,50.031520203962806,50.031520203962806,0.22,140.40046282826438,80.00291670684905,60.300149298323916
271.0256629860271,0,50.030200124218496,50.030200124218496,50.030200124218496,0.22,140.39828461074856,80.00291677835894,60.29795220701999
281.09711560185434,0,50.02894200115523,50.02894200115523,50.02894200115523,0.22,140.39623295571175,80.00291682965258,60.29587758533844
291.1686611778516,0,50.02774072660604,50.02774072660604,50.02774072660604,0.22,140.394295390075,80.00291687000815,60.293915100997964
301.240292416344,0,50.02659111426828,50.02659111426828,50.02659111426828,0.22,140.392460321976,80.00291690279991,60.29205386464111
311.31200281155935,0,50.02548903754641,50.02548903754641,50.02548903754641,0.22,140.39071871257312,80.00291692789314,60.29028541084243
321.383786482401,0,50.024429435255634,50.024429435255634,50.024429435255634,0.22,140.38906063555984,80.00291694690975,60.288599187966
331.455638304607,0,50.0234101745635,50.0234101745635,50.0234101745635,0.22,140.38748027714982,80.00291696297022,60.286990822879226
341.52755336001786,0,50.02242863592754,50.02242863592754,50.02242863592754,0.22,140.38597274972906,80.00291697706108,60.285455379891815
351.59952707224284,0,50.02148270151825,50.02148270151825,50.02148270151825,0.22,140.3845335339655,80.00291699075382,60.283988748312815
