time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[Pa],[Pa],[Pa]
0,0,0,0,0,0.22,100,100,0
105.96776995834195,0,89.95074972724926,89.95074972724926,89.95074972724926,0.22,287.4293978396734,100.28505353580212,186.70882870649007
205.60851403743837,0,96.56421422332375,96.56421422332375,96.56421422332375,0.22,307.60634082178666,100.31603033152743,206.80689408553116
303.5233679336484,0,99.16788423395536,99.16788423395536,99.16788423395536,0.22,314.94523794651514,100.32727274014452,214.1157917493093
401.0892115727479,0,99.78888430991205,99.78888430991205,99.78888430991205,0.22,316.72823331752795,100.330090889745,215.89118084313068
506.6924875046411,0,99.9503748039133,99.9503748039133,99.9503748039133,0.22,317.1913133144643,100.33080708920268,216.3522440469432
604.1513991156362,0,99.98763224507312,99.98763224507312,99.98763224507312,0.22,317.2982201168754,100.33098218324972,216.4588055061854
701.6052540587732,0,99.99673395874296,99.99673395874296,99.99673395874296,0.22,317.3239995051516,100.33101446432224,216.48421858616
807.1790132937729,0,99.99924286099865,99.99924286099865,99.99924286099865,0.22,317.3309068261107,100.33102390276112,216.49123295474462
904.6314345555772,0,99.99981573602912,99.99981573602912,99.99981573602912,0.22,317.33245350163327,100.33102583262124,216.49281972855437
1002.0837929302328,0,99.99995249159801,99.99995249159801,99.99995249159801,0.22,317.3328427836246,100.33102627174237,216.4931803298367
1042.6889392029752,0,99.99997837250592,99.99997837250592,99.99997837250592,0.22,317.3328970287247,100.33102634234251,216.49325723663392
