time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,0,0,0,0,0,0,0,0,100
105.96776995834195,0,0,100,0,0,0,100,100,296.5499779212762
205.60851403743837,0,0,100,0,0,0,100,100,317.1124131835414
303.5233679336484,0,0,100,0,0,0,100,100,324.5452377520809
401.0892115727479,0,0,100,0,0,0,100,100,326.35329314512285
506.6924875046411,0,0,100,0,0,0,100,100,326.82293100962283
604.1513991156362,0,0,100,0,0,0,100,100,326.93110657249184
701.6052540587732,0,0,100,0,0,0,100,100,326.95742429161106
807.1790132937729,0,0,100,0,0,0,100,100,326.96445466442384
904.6314345555772,0,0,100,0,0,0,100,100,326.96603786012827
1002.0837929302328,0,0,100,0,0,0,100,100,326.9664327276613
1042.6889392029752,0,0,100,0,0,0,100,100,326.9664877590274
