time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[Pa],[Pa],[Pa]
0,0,79.99999999999999,79.99999999999999,79.99999999999999,0.22,244.13057720732942,80.13150605512857,163.99907115220086
11.990987707378018,0,81.3775002208429,81.3775002208429,81.3775002208429,0.22,229.51810844525676,80.01632319574351,149.26548619672957
24.883308048053017,0,81.16277632201759,81.16277632201759,81.16277632201759,0.22,228.86138990519888,80.01518027049629,148.61011207895692
31.362188199098377,0,81.04675989739198,81.04675989739198,81.04675989739198,0.22,228.48500230570912,80.01507305410554,148.23444797552082
44.343864083207755,0,80.82197912164962,80.82197912164962,80.82197912164962,0.22,227.74203505432013,80.01493043442004,147.49277716320003
50.8463836049868,0,80.72575851451629,80.72575851451629,80.72575851451629,0.22,227.42277867023063,80.01488342144839,147.17402731854293
63.87100460561485,0,80.5697101256243,80.5697101256243,80.5697101256243,0.22,226.90626637397102,80.0148165481391,146.65839614737203
70.39139549214137,0,80.50788234203456,80.50788234203456,80.50788234203456,0.22,226.702693455808,80.01479224155463,146.45517796718906
83.4445540595085,0,80.41001905447165,80.41001905447165,80.41001905447165,0.22,226.38284097012223,80.01475550030787,146.13585057227516
96.51022511840645,0,80.338555630043,80.338555630043,80.338555630043,0.22,226.15221603203443,80.01473012224567,145.9056168424033
103.04657386516585,0,80.31026166396548,80.31026166396548,80.31026166396548,0.22,226.0620053365013,80.01472043359419,145.8155557935675
116.12454608249608,0,80.26481359672798,80.26481359672798,80.26481359672798,0.22,225.91904805619464,80.01470568653366,145.67287162065784
122.66563149182838,0,80.24650338355406,80.24650338355406,80.24650338355406,0.22,225.8624016827561,80.01469998804232,145.61632861401543
135.7509665497735,0,80.21649429526789,80.21649429526789,80.21649429526789,0.22,225.77124737838835,80.0146911415877,145.52533993855425
142.29489943868367,0,80.20411650429729,80.20411650429729,80.20411650429729,0.22,225.73444085524395,80.01468772465246,145.48859993324533
155.38468687834526,0,80.18331342253236,80.18331342253236,80.18331342253236,0.22,225.67397278323728,80.01468237501895,145.42824076256198
161.9303546875694,0,80.1744928585703,80.1744928585703,80.1744928585703,0.22,225.6489789353811,80.01468029149117,145.4032917588756
175.02287767823233,0,80.15924660418479,80.15924660418479,80.15924660418479,0.22,225.606901744527,80.01467693785635,145.3612819433625
181.56962169235584,0,80.15258777702233,80.15258777702233,80.15258777702233,0.22,225.58903812213276,80.0146755776789,145.3434420750877
194.66385858102976,0,80.14075279400572,80.14075279400572,80.14075279400572,0.22,225.55815654034447,80.01467351076153,145.31260983020886
201.21128405187483,0,80.1354392760872,80.1354392760872,80.1354392760872,0.22,225.544683191815,80.01467275524638,145.29916288595294
214.30661602588285,0,80.12575308222416,80.12575308222416,80.12575308222416,0.22,225.52081006473358,80.01467149403621,145.27532733882464
220.85448034264238,0,80.12129893844764,80.12129893844764,80.12129893844764,0.22,225.5101438610161,80.0146709486208,145.26467221040906
233.95052073275008,0,80.11301394165363,80.11301394165363,80.11301394165363,0.22,225.49081785985217,80.01467033639295,145.24538562098454
240.4986691349482,0,80.10913259025628,80.10913259025628,80.10913259025628,0.22,225.48201376864307,80.01466999751865,145.23658943973388
253.59516010169656,0,80.10167221953687,80.10167221953687,80.10167221953687,0.22,225.4648128711717,80.01466276463042,145.21994309747126
260.143489503574,0,80.09814045706585,80.09814045706585,80.09814045706585,0.22,225.45707442004885,80.01466253211322,145.21225757033764
273.24028115225406,0,80.09122226487497,80.09122226487497,80.09122226487497,0.22,225.44262887932464,80.01466037228185,145.1972781495233
286.33721088355605,0,80.08514522129575,80.08514522129575,80.08514522129575,0.22,225.42991568003234,80.01466356382888,145.18518976822227
292.8856999965178,0,80.08213553430102,80.08213553430102,80.08213553430102,0.22,225.42392647580758,80.01466406844922,145.1791990174656
305.98270894690376,0,80.07634893927177,80.07634893927177,80.07634893927177,0.22,225.4126903165896,80.01466492909091,145.16795228631275
312.5312188886527,0,80.07356581289856,80.07356581289856,80.07356581289856,0.22,225.40741886766153,80.0146653681759,145.16267252247036
325.62822728653197,0,80.06820599166184,80.06820599166184,80.06820599166184,0.22,225.39750770925835,80.0146662877949,145.1527403850561
332.17671768664286,0,80.06562609424782,80.06562609424782,80.06562609424782,0.22,225.39285149463913,80.01466677274406,145.148072331786
345.27365249659863,0,80.06065828408084,80.06065828408084,80.06065828408084,0.22,225.38409346675775,80.01466779330165,145.13928856579176
351.82209033679715,0,80.05811795190938,80.05811795190938,80.05811795190938,0.22,225.37982368168804,80.01466662531054,145.13460119117872
364.9189018070931,0,80.05353177120627,80.05353177120627,80.05353177120627,0.22,225.37207521522166,80.01466772099099,145.12685599164334
371.46726943560884,0,80.05132970739383,80.05132970739383,80.05132970739383,0.22,225.36841751328666,80.0146679652208,145.12321243180395
384.56391063573096,0,80.04711163461873,80.04711163461873,80.04711163461873,0.22,225.36159946809246,80.01466908094021,145.11639783831274
391.112179867834,0,80.04521016498018,80.04521016498018,80.04521016498018,0.22,225.35751673958438,80.01467037115506,145.1136583899291
404.20857397342513,0,80.04114683226031,80.04114683226031,80.04114683226031,0.22,225.3508091686198,80.01467176414272,145.10696640509184
410.75672460514016,0,80.0390764117312,80.0390764117312,80.0390764117312,0.22,225.34737554715673,80.01467053893195,145.10333049377363
423.8529328647072,0,80.03545785756913,80.03545785756913,80.03545785756913,0.22,225.34168597308673,80.01467140868878,145.0976770340931
430.4009836766533,0,80.03376699001232,80.03376699001232,80.03376699001232,0.22,225.33917848661545,80.01467214276623,145.09514780424337
443.4969675437499,0,80.03059170691448,80.03059170691448,80.03059170691448,0.22,225.3346687096488,80.01467365830611,145.090567875923
450.0448977240507,0,80.02909933554797,80.02909933554797,80.02909933554797,0.22,225.3326276437426,80.01467440376277,145.08848585206252
463.14062996948263,0,80.02629153422043,80.02629153422043,80.02629153422043,0.22,225.32890964825276,80.0146758397377,145.08468294374453
476.2361885499129,0,80.02370587104085,80.02370587104085,80.02370587104085,0.22,225.32561906633862,80.01467721606058,145.08130851790577
482.7839024147563,0,80.02249201824327,80.02249201824327,80.02249201824327,0.22,225.32411728806034,80.01467788251284,145.0797663183706
495.87920003331817,0,80.02021534708395,80.02021534708395,80.02021534708395,0.22,225.32137310695975,80.01467917185903,145.0769459857747
502.426784490338,0,80.01906476453388,80.01906476453388,80.01906476453388,0.22,225.31887250927457,80.01467797907314,145.07532668509117
515.5218182374063,0,80.0168594370522,80.0168594370522,80.0168594370522,0.22,225.31555025954896,80.01467875182959,145.07212561570316
522.0692893305801,0,80.01587367905256,80.01587367905256,80.01587367905256,0.22,225.31426422548444,80.014679459515,145.0708156583015
535.1641320449697,0,80.01408839981198,80.01408839981198,80.01408839981198,0.22,225.31216178731546,80.01468086560836,145.06861042646037
541.7115021779664,0,80.01327512293692,80.01327512293692,80.01327512293692,0.22,225.3112844206219,80.01468152090123,145.06766924487405
554.8061391743928,0,80.01178508929074,80.01178508929074,80.01178508929074,0.22,225.3097859159029,80.01468272603685,145.06603674776738
561.3534065438752,0,80.01110150418607,80.01110150418607,80.01110150418607,0.22,225.3091413309141,80.01468328658453,145.0653246961819
574.4478415437114,0,80.0098450791471,80.0098450791471,80.0098450791471,0.22,225.30802134356222,80.01468433797147,145.06407525133173
580.9950105102167,0,80.00926783216404,80.00926783216404,80.00926783216404,0.22,225.30753335688908,80.01468482717515,145.06352568917217
594.0892553891513,0,80.0082065331058,80.0082065331058,80.0082065331058,0.22,225.30667979335598,80.01468575240797,145.06255623138028
