time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,40,0,0,0,0,0,0,0,80
100.07466064458364,40,0,110,0,0,0,110,110,355.811075489856
203.66975553223233,40,0,110,0,0,0,110,110,365.90494370708325
300.79403759811714,40,0,110,0,0,0,110,110,371.8213223761003
405.1778234730907,40,0,110,0,0,0,110,110,375.81889080726273
502.8146336380035,40,0,110,0,0,0,110,110,378.90472499129953
600.6344082539209,40,0,110,0,0,0,110,110,381.83696085414977
705.6369264078457,40,0,110,0,0,0,110,110,384.934343683294
803.8191911780119,40,0,110,0,0,0,110,110,387.8201578263609
902.1738035544329,40,0,110,0,0,0,110,110,390.7109020453718
1000.6997695068995,40,0,110,0,0,0,110,110,393.6092489198535
1042.9774151296313,40,0,110,0,0,0,110,110,394.85393165037146
