time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[?],[?],[Pa]
0,0,0,0,0,0.22,80,80,0
100.07466064458364,0,106.34604486215302,106.34604486215302,106.34604486215302,0.22,343.3828724288186,83.53354492734296,259.2561010001866
203.66975553223233,0,108.31350616273484,108.31350616273484,108.31350616273484,0.22,353.331927694893,86.99562142111216,265.72717065101796
300.79403759811714,0,109.29102295067285,109.29102295067285,109.29102295067285,0.22,359.23506832060224,90.23506526281659,268.3838771012844
405.1778234730907,0,109.58245076391314,109.58245076391314,109.58245076391314,0.22,363.24146600363963,93.71357180911014,268.90981282731633
502.8146336380035,0,109.65557551379301,109.65557551379301,109.65557551379301,0.22,366.3442113116452,96.96626843900259,268.7597135925874
600.6344082539209,0,109.67920538315461,109.67920538315461,109.67920538315461,0.22,369.29541337302066,100.22485809543072,268.4525543251412
705.6369264078457,0,109.68791694513645,109.68791694513645,109.68791694513645,0.22,372.4136512816393,103.72268169952304,268.0733387906545
803.8191911780119,0,109.6916796562244,109.6916796562244,109.6916796562244,0.22,375.3189516393289,106.99332695398955,267.70837783001383
902.1738035544329,0,109.69424507017942,109.69424507017942,109.69424507017942,0.22,378.2290723282797,110.26974325089365,267.34247811261355
1000.6997695068995,0,109.69644969595383,109.69644969595383,109.69644969595383,0.22,381.14665144747335,113.55190064982476,266.97830060417766
1042.9774151296313,0,109.69735218132571,109.69735218132571,109.69735218132571,0.22,382.39952993167236,114.96028968491126,266.8229627044479
