time,Acc. volume - continuous gas,Acc. volume - continuous oil,Acc. volume - bubbles,Acc. volume - droplets,Acc. volume - total gas,Acc. volume - total liquid,Acc. volume - total,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,MF - continuous gas,MF - continuous oil,MF - bubbles,MF - droplets,MF - total gas,MF - total oil,Pressure,Std. VFR - total gas,Std. VFR - total oil,Temperature - gas,Temperature - oil,VF - continuous gas,VF - continuous oil,VF - bubbles,VF - droplets,VF - total gas,VF - total oil
[s],[?],[?],[?],[?],[?],[?],[?],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[?],[?],[-],[-],[?],[?],[Pa],[?],[?],[C],[C],[?],[?],[-],[-],[-],[-]
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,5,5,0,1,0,0,0,1
100.07466064458364,0,11.11431654409732,0,-1.2981655901029603e-36,0,11.11431654409732,11.11431654409732,9.97127154348982,0,106.00533719858461,0,-3.226840630762686e-35,0,106.00533719858461,106.00533719858461,0,1,0,0,0,1,83.33582202148612,4901984.146561502,0,9.97127154348982,9.97127154348982,0,1,0,-3.0440360042605203e-37,0,1
203.66975553223233,0,24.04289958080843,0,-2.419180537886843e-36,0,24.04289958080843,24.04289958080843,8.94307414564355,0,108.22044794254809,0,-2.2187045744061956e-37,0,108.22044794254809,108.22044794254809,0,1,0,0,0,1,86.78899185107441,5004417.08094711,0,8.94307414564355,8.94307414564355,0,1,0,-2.050171309200326e-39,0,1
300.79403759811714,0,36.166187273064324,0,-2.4217023599932838e-36,0,36.166187273064324,36.166187273064324,8.340197773300076,0,109.22174289684504,0,-5.807745449031905e-41,0,109.22174289684504,109.22174289684504,0,1,0,0,0,1,90.02646791993725,5050719.768356148,0,8.340197773300076,8.340197773300076,0,1,0,-5.317389463851585e-43,0,1
405.1778234730907,0,49.16989414842049,0,-2.4217028475046842e-36,0,49.16989414842049,49.16989414842049,8.296755117101611,0,109.54616990724259,0,-1.5889944778704996e-45,0,109.54616990724259,109.54616990724259,0,1,0,0,0,1,93.50592744910301,5065722.183363856,0,8.296755117101611,8.296755117101611,0,1,0,-1.4505249058145702e-47,0,1
502.8146336380035,0,61.29924438702866,0,-2.4217028475160575e-36,0,61.29924438702866,61.29924438702866,8.423350777429789,0,109.6252489931069,0,-3.5567920215130267e-50,0,109.6252489931069,109.6252489931069,0,1,0,0,0,1,96.76048778793346,5069379.022118164,0,8.423350777429789,8.423350777429789,0,1,0,-3.2445007461161377e-52,0,1
600.6344082539209,0,73.4158363871709,0,-2.4217028475160578e-36,0,73.4158363871709,73.4158363871709,8.58727945482201,0,109.65103935386685,0,-4.4917996775867125e-55,0,109.65103935386685,109.65103935386685,0,1,0,0,0,1,100.02114694179735,5070571.640743985,0,8.58727945482201,8.58727945482201,0,1,0,-4.096449704494578e-57,0,1
705.6369264078457,0,86.38236812643227,0,-2.4217028475160578e-36,0,86.38236812643227,86.38236812643227,8.773185066733163,0,109.66065220101446,0,-1.6113638133365342e-60,0,109.66065220101446,109.66065220101446,0,1,0,0,0,1,103.52123088026153,5071016.16576099,0,8.773185066733106,8.773185066733106,0,1,0,-1.469409292207025e-62,0,1
803.8191911780119,0,98.46984894256948,0,-2.4217028475160578e-36,0,98.46984894256948,98.46984894256948,8.946819930957076,0,109.66487354261167,0,-9.710366468942416e-66,0,109.66487354261167,109.66487354261167,0,1,0,0,0,1,106.79397303926706,5071211.3724376885,0,8.946819930957076,8.946819930957076,0,1,0,-8.854582288073611e-68,0,1
902.1738035544329,0,110.54342455107997,0,-2.4217028475160578e-36,0,110.54342455107997,110.54342455107997,9.11806064611278,0,109.6677901355701,0,-4.6100370053037305e-71,0,109.6677901355701,109.6677901355701,0,1,0,0,0,1,110.07246011848109,5071346.243877391,0,9.11806064611278,9.11806064611278,0,1,0,-4.2036380961126815e-73,0,1
1000.6997695068995,0,122.60337865399775,0,-2.4217028475160578e-36,0,122.60337865399775,122.60337865399775,9.286269954324894,0,109.67030988843794,0,-1.8059824151135845e-76,0,109.67030988843794,109.67030988843794,0,1,0,0,0,1,113.35665898356332,5071462.764318134,0,9.286269954324894,9.286269954324894,0,1,0,-1.6467377697306765e-78,0,1
1042.9774151296313,0,127.76783472734806,0,-2.4217028475160578e-36,0,127.76783472734806,127.76783472734806,9.357394570436895,0,109.67134230475507,0,-8.273264958547059e-79,0,109.67134230475507,109.67134230475507,0,1,0,0,0,1,114.76591383765437,5071510.506144659,0,9.357394570436895,9.357394570436895,0,1,0,-7.543688975336223e-81,0,1
