time,Pressure drop - total,Pressure drop - gravity,Pressure drop - friction,Total mass - gas,Total mass - oil,Total mass - total,Total volume - gas,Total volume - oil,Total volume - total
[s],[Bar],[Bar],[Bar],[kg],[kg],[kg],[m³],[m³],[m³]
0,0,0,0,0,18006.967592749173,18006.967592749173,0,20.106192982974683,20.106192982974683
100,0,0,0,0,18006.967592749184,18006.967592749184,0,20.106192982974683,20.106192982974683
200,0,0,0,0,18006.967592749184,18006.967592749184,0,20.106192982974683,20.106192982974683
300,0,0,0,0,18006.967592749184,18006.967592749184,0,20.106192982974683,20.106192982974683
400,0,0,0,0,18006.967592749184,18006.967592749184,0,20.106192982974683,20.106192982974683
500,0,0,0,0,18006.967592749184,18006.967592749184,0,20.106192982974683,20.106192982974683
600,0,0,0,0,18006.967592749184,18006.967592749184,0,20.106192982974683,20.106192982974683
700,0,0,0,0,18006.967592749184,18006.967592749184,0,20.106192982974683,20.106192982974683
800,0,0,0,0,18006.967592749184,18006.967592749184,0,20.106192982974683,20.106192982974683
900,0,0,0,0,18006.967592749184,18006.967592749184,0,20.106192982974683,20.106192982974683
1000,0,0,0,0,18006.967592749184,18006.967592749184,0,20.106192982974683,20.106192982974683
1100,0,0,0,0,18006.967592749184,18006.967592749184,0,20.106192982974683,20.106192982974683
1200,1.1293134260156332,0,1.1293134260156332,0,18037.093485593694,18037.093485593694,0,20.106192982974683,20.106192982974683
1274.245051360989,4.278700113829225,0,4.278700113829225,0,18098.492914600647,18098.492914600647,0,20.106192982974683,20.106192982974683
1311.1712205149272,7.637480040724277,0,7.637480040724277,0,18155.697457060705,18155.697457060705,0,20.106192982974683,20.106192982974683
1338.2744731048301,9.939568949171072,0,9.939568949171072,0,18199.09970566166,18199.09970566166,0,20.106192982974683,20.106192982974683
1362.2110661824672,11.851831499788789,0,11.851831499788789,0,18237.731424896745,18237.731424896745,0,20.106192982974683,20.106192982974683
1384.274496088839,13.633941278802464,0,13.633941278802464,0,18274.472035401777,18274.472035401777,0,20.106192982974683,20.106192982974683
1404.920013119874,15.362501875207144,0,15.362501875207144,0,18310.18499717446,18310.18499717446,0,20.106192982974683,20.106192982974683
1424.4201287598562,17.062835613771668,0,17.062835613771668,0,18345.198897143102,18345.198897143102,0,20.106192982974683,20.106192982974683
1442.9624637465608,18.745103121619046,0,18.745103121619046,0,18379.67057325703,18379.67057325703,0,20.106192982974683,20.106192982974683
1460.6869075377779,20.414484101410416,0,20.414484101410416,0,18413.690658358268,18413.690658358268,0,20.106192982974683,20.106192982974683
1477.7023430243712,22.074179077957254,0,22.074179077957254,0,18447.31867510871,18447.31867510871,0,20.106192982974683,20.106192982974683
1494.094678484113,23.726349302498576,0,23.726349302498576,0,18480.59528321332,18480.59528321332,0,20.106192982974683,20.106192982974683
1509.9320843763821,25.372566900120024,0,25.372566900120024,0,18513.54761688967,18513.54761688967,0,20.106192982974683,20.106192982974683
1525.2721146398433,27.013966260805475,0,27.013966260805475,0,18546.197150268814,18546.197150268814,0,20.106192982974683,20.106192982974683
1540.1628180139578,28.65144085167705,0,28.65144085167705,0,18578.560366254493,18578.560366254493,0,20.106192982974683,20.106192982974683
1554.6447920403396,30.285621435414637,0,30.285621435414637,0,18610.650116799334,18610.650116799334,0,20.106192982974683,20.106192982974683
1568.7525792074068,31.91723634042046,0,31.91723634042046,0,18642.476595757173,18642.476595757173,0,20.106192982974683,20.106192982974683
1582.5156833971907,33.546646436072635,0,33.546646436072635,0,18674.047052498634,18674.047052498634,0,20.106192982974683,20.106192982974683
1595.9603156381834,35.1741942274958,0,35.1741942274958,0,18705.36832737129,18705.36832737129,0,20.106192982974683,20.106192982974683
1609.1094627986895,36.8001743125067,0,36.8001743125067,0,18736.44626213402,18736.44626213402,0,20.106192982974683,20.106192982974683
1621.9834148708644,37.927275616989995,0,37.927275616989995,0,18762.548290329105,18762.548290329105,0,20.106192982974683,20.106192982974683
1634.75599411426,38.61979896092674,0,38.61979896092674,0,18783.662539985584,18783.662539985584,0,20.106192982974683,20.106192982974683
1647.5014117456883,39.0897270564439,0,39.0897270564439,0,18801.504680016144,18801.504680016144,0,20.106192982974683,20.106192982974683
1660.1890267096023,39.42535430166014,0,39.42535430166014,0,18816.953332802063,18816.953332802063,0,20.106192982974683,20.106192982974683
1672.8234808191753,39.6750682525671,0,39.6750682525671,0,18830.605008217666,18830.605008217666,0,20.106192982974683,20.106192982974683
1685.4194282003323,39.86674863236835,0,39.86674863236835,0,18842.872909310987,18842.872909310987,0,20.106192982974683,20.106192982974683
1697.9865624231793,40.01758259348634,0,40.01758259348634,0,18854.04468862621,18854.04468862621,0,20.106192982974683,20.106192982974683
1710.5315910978475,40.13885223704628,0,40.13885223704628,0,18864.326816628425,18864.326816628425,0,20.106192982974683,20.106192982974683
1723.0592927786365,40.23837285571166,0,40.23837285571166,0,18873.87067596704,18873.87067596704,0,20.106192982974683,20.106192982974683
1735.5731430151304,40.32165610145121,0,40.32165610145121,0,18882.78890757866,18882.78890757866,0,20.106192982974683,20.106192982974683
1748.07570597164,40.39269788787329,0,40.39269788787329,0,18891.166499564904,18891.166499564904,0,20.106192982974683,20.106192982974683
1760.5688990580938,40.45438563292303,0,40.45438563292303,0,18899.06836395486,18899.06836395486,0,20.106192982974683,20.106192982974683
1773.0541729964007,40.508819520655805,0,40.508819520655805,0,18906.54479699269,18906.54479699269,0,20.106192982974683,20.106192982974683
1785.532640899631,40.557556487138356,0,40.557556487138356,0,18913.635398721482,18913.635398721482,0,20.106192982974683,20.106192982974683
1798.0051706241375,40.60174505422403,0,40.60174505422403,0,18920.371843560148,18920.371843560148,0,20.106192982974683,20.106192982974683
1810.4724495906512,40.64223488244015,0,40.64223488244015,0,18926.779933654638,18926.779933654638,0,20.106192982974683,20.106192982974683
1822.9350326703857,40.67966126360543,0,40.67966126360543,0,18932.881074404166,18932.881074404166,0,20.106192982974683,20.106192982974683
1835.3933763423618,40.71449980249062,0,40.71449980249062,0,18938.69336949433,18938.69336949433,0,20.106192982974683,20.106192982974683
1847.8478638867857,40.747111109227006,0,40.747111109227006,0,18944.23241288201,18944.23241288201,0,20.106192982974683,20.106192982974683
1860.2988234080299,40.77776844130719,0,40.77776844130719,0,18949.511890023983,18949.511890023983,0,20.106192982974683,20.106192982974683
1872.7465413933628,40.80668440159388,0,40.80668440159388,0,18954.54400074269,18954.54400074269,0,20.106192982974683,20.106192982974683
1885.191272049181,40.83402478920312,0,40.83402478920312,0,18959.33978571876,18959.33978571876,0,20.106192982974683,20.106192982974683
1897.6332444092523,40.85992207626323,0,40.85992207626323,0,18963.90936229536,18963.90936229536,0,20.106192982974683,20.106192982974683
1910.072667317664,40.884482552346775,0,40.884482552346775,0,18968.26211147592,18968.26211147592,0,20.106192982974683,20.106192982974683
1922.5097333059678,40.90779537930565,0,40.90779537930565,0,18972.406803733607,18972.406803733607,0,20.106192982974683,20.106192982974683
1934.9446210411372,40.929933635911745,0,40.929933635911745,0,18976.351716981164,18976.351716981164,0,20.106192982974683,20.106192982974683
1947.3774976563607,40.95096139689191,0,40.95096139689191,0,18980.10470581548,18980.10470581548,0,20.106192982974683,20.106192982974683
1959.8085199438312,40.97093181075106,0,40.97093181075106,0,18983.67310982014,18983.67310982014,0,20.106192982974683,20.106192982974683
1972.237835527342,40.98989455348546,0,40.98989455348546,0,18987.064310910384,18987.064310910384,0,20.106192982974683,20.106192982974683
1984.665584350009,41.00790003796382,0,41.00790003796382,0,18990.285203806656,18990.285203806656,0,20.106192982974683,20.106192982974683
1997.0918973571786,41.024988063158055,0,41.024988063158055,0,18993.342449330128,18993.342449330128,0,20.106192982974683,20.106192982974683
2009.5168983757383,41.04119750069131,0,41.04119750069131,0,18996.242487592488,18996.242487592488,0,20.106192982974683,20.106192982974683
2021.9407042032142,41.05655475083015,0,41.05655475083015,0,18998.99151571906,18998.99151571906,0,20.106192982974683,20.106192982974683
2034.3634249355298,41.07110900728284,0,41.07110900728284,0,19001.59566745963,19001.59566745963,0,20.106192982974683,20.106192982974683
2046.785165053888,41.08489044541258,0,41.08489044541258,0,19004.060811878997,19004.060811878997,0,20.106192982974683,20.106192982974683
2059.206021624445,41.09792955991069,0,41.09792955991069,0,19006.39266171634,19006.39266171634,0,20.106192982974683,20.106192982974683
2071.626085839604,41.11025646352902,0,41.11025646352902,0,19008.59677743505,19008.59677743505,0,20.106192982974683,20.106192982974683
2084.045443102798,41.12190066586272,0,41.12190066586272,0,19010.678570584358,19010.678570584358,0,20.106192982974683,20.106192982974683
2096.4641731475217,41.13288154146181,0,41.13288154146181,0,19012.643263654416,19012.643263654416,0,20.106192982974683,20.106192982974683
2108.882350159756,41.14324166992506,0,41.14324166992506,0,19014.49605717563,19014.49605717563,0,20.106192982974683,20.106192982974683
2121.3000438269755,41.15300505874601,0,41.15300505874601,0,19016.241925762657,19016.241925762657,0,20.106192982974683,20.106192982974683
2133.7173176439574,41.16219750271821,0,41.16219750271821,0,19017.88571457898,19017.88571457898,0,20.106192982974683,20.106192982974683
2146.1342302639423,41.17084417873527,0,41.17084417873527,0,19019.432126293566,19019.432126293566,0,20.106192982974683,20.106192982974683
2158.550835617803,41.1789607238637,0,41.1789607238637,0,19020.885692714073,19020.885692714073,0,20.106192982974683,20.106192982974683
2170.9671831522787,41.18658619704778,0,41.18658619704778,0,19022.250935575008,19022.250935575008,0,20.106192982974683,20.106192982974683
2183.3833188809535,41.19374097779797,0,41.19374097779797,0,19023.53215132875,19023.53215132875,0,20.106192982974683,20.106192982974683
2195.7992835337545,41.200447745209736,0,41.200447745209736,0,19024.733506039964,19024.733506039964,0,20.106192982974683,20.106192982974683
2208.2151141020927,41.20672791302862,0,41.20672791302862,0,19025.85903810602,19025.85903810602,0,20.106192982974683,20.106192982974683
2220.6308438950173,41.21260313030418,0,41.21260313030418,0,19026.912658502588,19026.912658502588,0,20.106192982974683,20.106192982974683
2233.046502912502,41.218085737126,0,41.218085737126,0,19027.898097470665,19027.898097470665,0,20.106192982974683,20.106192982974683
2245.4621177310437,41.223209425697505,0,41.223209425697505,0,19028.81907381832,19028.81907381832,0,20.106192982974683,20.106192982974683
2257.8777127793114,41.227991692093845,0,41.227991692093845,0,19029.679084785195,19029.679084785195,0,20.106192982974683,20.106192982974683
2270.2933085035697,41.232449723668935,0,41.232449723668935,0,19030.481503265495,19030.481503265495,0,20.106192982974683,20.106192982974683
2282.708922883957,41.23672647275822,0,41.23672647275822,0,19031.229775861815,19031.229775861815,0,20.106192982974683,20.106192982974683
2295.1245747649946,41.24064398532781,0,41.24064398532781,0,19031.92654483766,19031.92654483766,0,20.106192982974683,20.106192982974683
2307.540265217166,41.244254960706684,0,41.244254960706684,0,19032.57494350207,19032.57494350207,0,20.106192982974683,20.106192982974683
2319.9560097133353,41.24759353054007,0,41.24759353054007,0,19033.177911550178,19033.177911550178,0,20.106192982974683,20.106192982974683
2332.3718200219673,41.25068375928058,0,41.25068375928058,0,19033.738223925844,19033.738223925844,0,20.106192982974683,20.106192982974683
2344.7877051200994,41.25354451281512,0,41.25354451281512,0,19034.25851863181,19034.25851863181,0,20.106192982974683,20.106192982974683
2357.2036720274555,41.256191995442386,0,41.256191995442386,0,19034.741296557964,19034.741296557964,0,20.106192982974683,20.106192982974683
2369.619725929248,41.25865470488859,0,41.25865470488859,0,19035.188725475167,19035.188725475167,0,20.106192982974683,20.106192982974683
2382.0358661001756,41.26092350998015,0,41.26092350998015,0,19035.603306491405,19035.603306491405,0,20.106192982974683,20.106192982974683
2394.4520987305477,41.26301598815263,0,41.26301598815263,0,19035.987184480407,19035.987184480407,0,20.106192982974683,20.106192982974683
2406.868425836545,41.265555464188495,0,41.265555464188495,0,19036.34010704571,19036.34010704571,0,20.106192982974683,20.106192982974683
2419.2848004873194,41.26750558871707,0,41.26750558871707,0,19036.668329438464,19036.668329438464,0,20.106192982974683,20.106192982974683
2431.7012968165845,41.26922552922955,0,41.26922552922955,0,19036.97105178154,19036.97105178154,0,20.106192982974683,20.106192982974683
2444.1178689519916,41.27075647730138,0,41.27075647730138,0,19037.250305107933,19037.250305107933,0,20.106192982974683,20.106192982974683
2456.534524224796,41.27213403284895,0,41.27213403284895,0,19037.50786141384,19037.50786141384,0,20.106192982974683,20.106192982974683
2468.951265225295,41.27338145427982,0,41.27338145427982,0,19037.745324791875,19037.745324791875,0,20.106192982974683,20.106192982974683
2481.3680924284577,41.27451552051383,0,41.27451552051383,0,19037.964189323335,19037.964189323335,0,20.106192982974683,20.106192982974683
2493.785005198013,41.27554908915964,0,41.27554908915964,0,19038.165819212976,19038.165819212976,0,20.106192982974683,20.106192982974683
2506.2020017128,41.2764929208012,0,41.2764929208012,0,19038.351493199036,19038.351493199036,0,20.106192982974683,20.106192982974683
2518.619079656275,41.27784497251559,0,41.27784497251559,0,19038.523227460675,19038.523227460675,0,20.106192982974683,20.106192982974683
2531.0362608557025,41.27909093829924,0,41.27909093829924,0,19038.678592324613,19038.678592324613,0,20.106192982974683,20.106192982974683
2543.4534485127983,41.280032515160535,0,41.280032515160535,0,19038.821007896262,19038.821007896262,0,20.106192982974683,20.106192982974683
2555.870682962723,41.28078257779561,0,41.28078257779561,0,19038.951603386457,19038.951603386457,0,20.106192982974683,20.106192982974683
2568.287969306911,41.281401035514726,0,41.281401035514726,0,19039.071463910772,19039.071463910772,0,20.106192982974683,20.106192982974683
2580.705311881075,41.28192400889781,0,41.28192400889781,0,19039.181518554928,19039.181518554928,0,20.106192982974683,20.106192982974683
2593.122712045253,41.28237495653388,0,41.28237495653388,0,19039.28259328872,19039.28259328872,0,20.106192982974683,20.106192982974683
2605.540169605605,41.282769569955384,0,41.282769569955384,0,19039.375434996866,19039.375434996866,0,20.106192982974683,20.106192982974683
2617.957683318246,40.97246506028716,0,40.97246506028716,0,19036.673190994563,19036.673190994563,0,20.106192982974683,20.106192982974683
2630.4193014336947,40.13231018760391,0,40.13231018760391,0,19028.689422963755,19028.689422963755,0,20.106192982974683,20.106192982974683
2643.006137544588,39.02524847451503,0,39.02524847451503,0,19017.12674751879,19017.12674751879,0,20.106192982974683,20.106192982974683
2655.7683160385245,37.75890596429038,0,37.75890596429038,0,19002.925113050405,19002.925113050405,0,20.106192982974683,20.106192982974683
2668.7414700188833,36.39105741317036,0,36.39105741317036,0,18986.66463911725,18986.66463911725,0,20.106192982974683,20.106192982974683
2681.9551819503868,34.954752020462,0,34.954752020462,0,18968.73032744284,18968.73032744284,0,20.106192982974683,20.106192982974683
2695.4367419305268,33.470276445700705,0,33.470276445700705,0,18949.38785631598,18949.38785631598,0,20.106192982974683,20.106192982974683
2709.2131030560477,31.95107348471933,0,31.95107348471933,0,18928.824301667824,18928.824301667824,0,20.106192982974683,20.106192982974683
2723.312153647272,30.4064446725603,0,30.4064446725603,0,18907.171634746057,18907.171634746057,0,20.106192982974683,20.106192982974683
2737.7636960624477,28.8430058510842,0,28.8430058510842,0,18884.521756749724,18884.521756749724,0,20.106192982974683,20.106192982974683
2752.600353989743,27.265543388848453,0,27.265543388848453,0,18860.93673312916,18860.93673312916,0,20.106192982974683,20.106192982974683
2767.8585272361834,25.677593978718388,0,25.677593978718388,0,18836.45607229658,18836.45607229658,0,20.106192982974683,20.106192982974683
2783.579485503603,24.08180233446953,0,24.08180233446953,0,18811.10184770244,18811.10184770244,0,20.106192982974683,20.106192982974683
2799.8106881165163,22.480127896460612,0,22.480127896460612,0,18784.8823893953,18784.8823893953,0,20.106192982974683,20.106192982974683
2816.607447932097,20.87441357283175,0,20.87441357283175,0,18757.795311391827,18757.795311391827,0,20.106192982974683,20.106192982974683
2834.035111643973,19.2660755247464,0,19.2660755247464,0,18729.828262614312,18729.828262614312,0,20.106192982974683,20.106192982974683
2852.171918858814,17.65650687335846,0,17.65650687335846,0,18700.960573171476,18700.960573171476,0,20.106192982974683,20.106192982974683
2871.112995638262,16.047153681919465,0,16.047153681919465,0,18671.163502923708,18671.163502923708,0,20.106192982974683,20.106192982974683
2890.9759584573726,14.43975716599348,0,14.43975716599348,0,18640.400116783396,18640.400116783396,0,20.106192982974683,20.106192982974683
2911.909078474256,12.836374407796674,0,12.836374407796674,0,18608.62402715637,18608.62402715637,0,20.106192982974683,20.106192982974683
2934.103552689234,11.239724361446509,0,11.239724361446509,0,18575.778053100403,18575.778053100403,0,20.106192982974683,20.106192982974683
2957.812782853816,9.653472854083468,0,9.653472854083468,0,18541.791270504287,18541.791270504287,0,20.106192982974683,20.106192982974683
2983.384075376163,8.082824706218195,0,8.082824706218195,0,18506.57479246206,18506.57479246206,0,20.106192982974683,20.106192982974683
3011.3140680429715,6.535460905202376,0,6.535460905202376,0,18470.014643258844,18470.014643258844,0,20.106192982974683,20.106192982974683
3042.037059976461,5.026493510830886,0,5.026493510830886,0,18432.194604936514,18432.194604936514,0,20.106192982974683,20.106192982974683
3075.8323511032995,3.58898904871508,0,3.58898904871508,0,18393.587812495192,18393.587812495192,0,20.106192982974683,20.106192982974683
3113.0071713428215,2.2781669450010034,0,2.2781669450010034,0,18355.04123741397,18355.04123741397,0,20.106192982974683,20.106192982974683
3153.899473606296,1.169207294158186,0,1.169207294158186,0,18317.836513758506,18317.836513758506,0,20.106192982974683,20.106192982974683
3198.8810060961177,0.36055017660354266,0,0.36055017660354266,0,18283.87936088539,18283.87936088539,0,20.106192982974683,20.106192982974683
3248.3606918349215,-0.019968912590383553,0,-0.019968912590383553,0,18256.225012772928,18256.225012772928,0,20.106192982974683,20.106192982974683
3302.788346147606,-0.0002955489856377244,0,-0.0002955489856377244,0,18241.46299538268,18241.46299538268,0,20.106192982974683,20.106192982974683
3362.6587658915587,0.0021443517363350837,0,0.0021443517363350837,0,18224.049371805813,18224.049371805813,0,20.106192982974683,20.106192982974683
