time,position,CO2 mass frac. - gas,CO2 mass frac. - oil,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Physical flow regime ID - gas/liquid,Pressure,Superficial velocity - continuous gas,Superficial velocity - continuous oil,Superficial velocity - bubbles,Superficial velocity - droplets,Superficial velocity - total gas,Superficial velocity - total liquid,Superficial velocity - total,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil,VF - continuous gas,VF - continuous oil,VF - bubbles,VF - droplets,VF - total gas,VF - total oil,Wall temperature - inner surface
[s],[m],[-],[-],[m],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[?],[Pa],[?],[?],[m/s],[m/s],[m/s],[m/s],[m/s],[C],[C],[C],[C],[?],[?],[?],[m/s],[m/s],[?],[?],[-],[-],[-],[-],[C]
0,0,,,0,,,,,,,0,40,0,0,0,40,40,,,0,2.1278758626790593,0,0,0,2.1278758626790593,2.1278758626790593,,,,,,,,2.127875862679059,2.127875862679059,,,,,,,
0,16.666666666666668,1,1,,207.91449267932597,3875.3192865401693,0,3875.3192865401693,394.30187934227365,425.2186540488346,,,,,,,,4,91.68868348136742,,,,,,,,0.28777094048041363,0.28777094048041363,0.28777094048041363,4,,,,,,0,1,0,0,0,1,0.6654796284955182
0,33.333333333333336,,,0,,,,,,,0,40,0,0,0,40,40,,,0,2.1278758626790593,0,0,0,2.1278758626790593,2.1278758626790593,,,,,,,,2.130003523245359,2.1300035232453562,,,,,,,
0,50,1,1,,202.74532296111676,3867.4531005256836,0,3867.453100525684,394.2202963756403,425.2186540488346,,,,,,,,4,91.62241797811849,,,,,,,,0.5513681492457749,0.5513681492457749,0.5513681492457749,4,,,,,,0,1,0,0,0,1,0.9028974926838487
0,66.66666666666667,,,0,,,,,,,0,40,0,0,0,40,40,,,0,2.1321354429609554,0,0,0,2.1321354429609554,2.1321354429609554,,,,,,,,2.134092803647645,2.1340928036476425,,,,,,,
0,83.33333333333334,1,1,,197.7038145025127,3866.1237526828863,0,3866.1237526828863,394.20647979529974,425.2186540488346,,,,,,,,4,91.55602980869607,,,,,,,,0.7955679101048645,0.7955679101048645,0.7955679101048645,4,,,,,,0,1,0,0,0,1,1.122306094744772
0,100,,,0,,,,,,,0,40,0,0,0,40,40,,,0,2.1360537614616213,0,0,0,2.1360537614616213,2.1360537614616213,,,,,,,,2.137887060858185,2.137887060858182,,,,,,,
0,116.66666666666667,1,1,,192.76689557776265,3864.924347865185,0,3864.924347865185,394.19400645372104,425.2186540488346,,,,,,,,4,91.48952673436732,,,,,,,,1.0218433308825752,1.0218433308825752,1.0218433308825752,4,,,,,,0,1,0,0,0,1,1.3255940824533923
0,133.33333333333334,,,0,,,,,,,0,39.99999999999999,0,0,0,39.99999999999999,39.99999999999999,,,0,2.139723509870011,0,0,0,2.139723509870011,2.139723509870011,,,,,,,,2.1414405696348275,2.141440569634825,,,,,,,
0,150,1,1,,187.94366051645963,3863.84133760129,0,3863.84133760129,394.1827375956606,425.2186540488346,,,,,,,,4,91.42291603085063,,,,,,,,1.2315508824133872,1.2315508824133872,1.2315508824133872,4,,,,,,0,1,0,0,0,1,1.513984021934391
0,166.66666666666669,,,0,,,,,,,0,40,0,0,0,40,40,,,0,2.1431603873840555,0,0,0,2.1431603873840555,2.1431603873840555,,,,,,,,2.1447686023033565,2.144768602303354,,,,,,,
0,183.33333333333337,1,1,,183.24118322982255,3862.862698062088,0,3862.862698062088,394.17254984798626,425.2186540488346,,,,,,,,4,91.3562045142161,,,,,,,,1.4259400186576272,1.4259400186576272,1.4259400186576272,4,,,,,,0,1,0,0,0,1,1.6886015964857393
