time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,0,0,0,0,0,0,0,0,80
108.40974739225719,0,0,40,0,0,0,40,40,81.92262270071177
213.4353984514219,0,0,40,0,0,0,40,40,81.9622973587981
304.63172488464204,0,0,40,0,0,0,40,40,81.97851441298148
413.58020581208154,0,0,40,0,0,0,40,40,81.98674806824759
504.1487667201999,0,0,40,0,0,0,40,40,81.98920977379716
612.7435134825789,0,0,40,0,0,0,40,40,81.99010275692109
703.2196412830965,0,0,40,0,0,0,40,40,81.990318062051
811.7870952289662,0,0,40,0,0,0,40,40,81.99036963462942
902.260967441608,0,0,40,0,0,0,40,40,81.99038666821973
1010.8300669656883,0,0,40,0,0,0,40,40,81.99039392509748
1083.2095687705225,0,0,40,0,0,0,40,40,81.99039556821154
