time,position,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil
[s],[m],[?],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[W/m²-K],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa],[C],[C],[C],[C],[?],[?],[?],[m/s],[m/s]
602.6192806197125,75,,994.7597842659267,9322.453567174724,0,9322.453567174724,419.2252418191222,425.2186540488346,,,,,,,,97.4297620069841,38.649399510490525,38.649399510490525,38.649399510490525,4,,,,,
602.6192806197125,100,0,,,,,,,0,100.00001456114016,0,-1.2261957591600648e-85,0,100.00001456114016,100.00001456114016,,,,,,,,,9.099976748584547,9.099976748584535
602.6192806197125,125,,993.9087420775697,9324.041277137876,0,9324.041277137876,419.2284520400903,425.2186540488346,,,,,,,,96.37318521097075,37.846708291536515,37.846708291536515,37.846708291536515,4,,,,,
602.6192806197125,150,0,,,,,,,0,100.00002259477607,0,-3.224424816153959e-84,0,100.00002259477607,100.00002259477607,,,,,,,,,8.971770501412106,8.971770501412093
602.6192806197125,175,,991.3313110847175,9318.647067456332,0,9318.647067456332,419.21754113020484,425.2186540488346,,,,,,,,95.33156455154676,37.059363075551346,37.059363075551346,37.059363075551346,4,,,,,
602.6192806197125,200,0,,,,,,,0,100.00003121401234,0,-5.6086148481518455e-83,0,100.00003121401234,100.00003121401234,,,,,,,,,8.84692051584301,8.846920515842998
602.6192806197125,225,,986.8664637025946,9305.605685113756,0,9305.605685113756,419.19111231887547,425.2186540488346,,,,,,,,94.30450206271452,36.28559125418798,36.28559125418798,36.28559125418798,4,,,,,
602.6192806197125,250,0,,,,,,,0,100.00004052287358,0,-7.259123616625182e-82,0,100.00004052287358,100.00004052287358,,,,,,,,,8.725433547654653,8.72543354765464
602.6192806197125,275,,980.6002839168644,9285.03804154111,0,9285.03804154111,419.1492872174819,425.2186540488346,,,,,,,,93.29161030494934,35.523735761085106,35.523735761085106,35.523735761085106,4,,,,,
602.6192806197125,300,0,,,,,,,0,100.00005068198966,0,-7.456996397184111e-81,0,100.00005068198966,100.00005068198966,,,,,,,,,8.607291132585269,8.607291132585258
602.6192806197125,325,,973.1198572904694,9258.905736770264,0,9258.905736770264,419.09589026165264,425.2186540488346,,,,,,,,92.29250281821015,34.77223838302183,34.77223838302183,34.77223838302183,4,,,,,
602.6192806197125,350,0,,,,,,,0,100.00006192881649,0,-6.333454023641605e-80,0,100.00006192881649,100.00006192881649,,,,,,,,,8.492453900559587,8.492453900559576
602.6192806197125,375,,964.1848529148533,9226.261014411757,0,9226.261014411757,419.02878063309413,425.2186540488346,,,,,,,,91.30679659483748,34.029660969033955,34.029660969033955,34.029660969033955,4,,,,,
602.6192806197125,400,0,,,,,,,0,100.00007459151534,0,-4.5748816948995305e-79,0,100.00007459151534,100.00007459151534,,,,,,,,,8.380865926285944,8.380865926285933
602.6192806197125,425,,953.7211430051858,9186.628785061672,0,9186.628785061672,418.9466946092494,425.2186540488346,,,,,,,,90.33411339777423,33.29466075251173,33.29466075251173,33.29466075251173,4,,,,,
602.6192806197125,450,0,,,,,,,0,100.00008910101792,0,-2.869318450449053e-78,0,100.00008910101792,100.00008910101792,,,,,,,,,8.272456976934997,8.272456976934986
602.6192806197125,475,,942.3246487163703,9142.158963319034,0,9142.158963319034,418.8537805015835,425.2186540488346,,,,,,,,89.37408235469515,32.56597097169737,32.56597097169737,32.56597097169737,4,,,,,
602.6192806197125,500,0,,,,,,,0,100.00010599818785,0,-1.5875530333067438e-77,0,100.00010599818785,100.00010599818785,,,,,,,,,8.167144640469546,8.167144640469536
602.6192806197125,525,,930.1742099849329,9093.532310564711,0,9093.532310564711,418.75118897654056,425.2186540488346,,,,,,,,88.42634205899955,31.84240853783183,31.84240853783183,31.84240853783183,4,,,,,
602.6192806197125,550,0,,,,,,,0,100.00012593784702,0,-7.846617087284846e-77,0,100.00012593784702,100.00012593784702,,,,,,,,,8.064838792328061,8.06483879232805
602.6192806197125,575,,916.819240507592,9038.706498375464,0,9038.706498375464,418.63425600359454,425.2186540488346,,,,,,,,87.49054073193227,31.122880381244215,31.122880381244215,31.122880381244215,4,,,,,
602.6192806197125,600,0,,,,,,,0,100.00014970021306,0,-3.500022306426595e-76,0,100.00014970021306,100.00014970021306,,,,,,,,,7.960598834831754,7.960598834831743
602.6192806197125,625,,879.3852801455582,8758.41200306461,0,8758.41200306461,418.01465917165194,425.2186540488346,,,,,,,,86.56577129864088,30.362072646648016,30.362072646648016,30.362072646648016,4,,,,,
