time,Pressure drop - total,Pressure drop - gravity,Pressure drop - friction,Total mass - gas,Total mass - oil,Total mass - total,Total volume - gas,Total volume - oil,Total volume - total
[s],[Pa],[Pa],[Pa],[kg],[kg],[kg],[m³],[m³],[m³]
0,0,0,0,0,17854.051676275656,,0,,20.10619298297468
100.0393696551977,274.3314592057329,0,274.3314592057329,0,19435.234452719844,,0,,20.106192982974672
203.40585117332517,281.63524307248747,0,281.63524307248747,0,19655.40530196968,,0,,20.106192982974672
300.1438341027154,284.7994248101432,0,284.7994248101432,0,19739.490802121916,,0,,20.106192982974672
403.9229518712372,285.7739236478193,0,285.7739236478193,0,19763.32524133558,,0,,20.106192982974672
500.81504249093757,286.0221635813638,0,286.0221635813638,0,19769.760689323426,,0,,20.106192982974672
604.6378586037278,286.1019608529456,0,286.1019608529456,0,19771.760305620497,,0,,20.106192982974672
701.5418008002363,286.122351133888,0,286.122351133888,0,19772.293655358997,,0,,20.106192982974672
805.3682378871772,286.1286978427439,0,286.1286978427439,0,19772.46079105045,,0,,20.106192982974672
902.2731265710789,286.1303968496302,0,286.1303968496302,0,19772.50521413832,,0,,20.106192982974672
1006.0998575072168,286.13090382786305,0,286.13090382786305,0,19772.518739084797,,0,,20.106192982974672
1033.7869896484399,286.1309582533028,0,286.1309582533028,0,19772.52022954562,,0,,20.106192982974672
