time,Pressure drop - total,Pressure drop - gravity,Pressure drop - friction,Total mass - gas,Total mass - oil,Total mass - total,Total volume - gas,Total volume - oil,Total volume - total
[s],[Pa],[Pa],[Pa],[kg],[kg],[kg],[m³],[m³],[m³]
0,0,0,0,0,17854.051676275656,17854.051676275656,0,20.10619298297468,20.10619298297468
105.72814577545113,292.5581813595245,0,292.5581813595245,-5.905538966873523e-190,19121.473245242913,19121.473245242913,-6.462975590688238e-193,20.106192982974672,20.106192982974672
206.05063449106174,295.9057031506675,0,295.9057031506675,-2.981852120727881e-268,19045.594585580897,19045.594585580897,-3.2525105712449677e-271,20.106192982974672,20.106192982974672
306.16441659548155,294.89893381499405,0,294.89893381499405,0,19060.625671900918,19060.625671900918,0,20.106192982974672,20.106192982974672
406.41904835069636,295.1574287329703,0,295.1574287329703,0,19064.08875582686,19064.08875582686,0,20.106192982974672,20.106192982974672
506.6621187277473,295.17179894509115,0,295.17179894509115,0,19064.398233077416,19064.398233077416,0,20.106192982974672,20.106192982974672
600.2218246804807,295.1749520145537,0,295.1749520145537,0,19064.592798196423,19064.592798196423,0,20.106192982974672,20.106192982974672
700.4647815919237,295.1770879947034,0,295.1770879947034,0,19064.645820375314,19064.645820375314,0,20.106192982974672,20.106192982974672
800.7077120261577,295.17755892736324,0,295.17755892736324,0,19064.657862400803,19064.657862400803,0,20.106192982974672,20.106192982974672
900.9506380027966,295.17766419703497,0,295.17766419703497,0,19064.661309630857,19064.661309630857,0,20.106192982974672,20.106192982974672
1001.1935688692272,295.1776921726209,0,295.1776921726209,0,19064.662273317455,19064.662273317455,0,20.106192982974672,20.106192982974672
