time,MFR - total gas,MFR - total oil,MFR - total liquid,MFR - total,Opening fraction,Pressure (inlet),Pressure (outlet),Pressure drop
[s],[kg/s],[?],[kg/s],[kg/s],[-],[?],[?],[Pa]
0,0,0,0,0,0.22,80,80,0
105.72814577545113,1.7660708439555274e-276,110.29753365021489,110.29753365021489,110.29753365021489,0.22,359.21406682132675,80.4695044325197,278.11145578402153
206.05063449106174,0,110.00990659955987,110.00990659955987,110.00990659955987,0.22,362.36087693487144,80.48167793491525,281.2417628280795
306.16441659548155,0,109.91265751893931,109.91265751893931,109.91265751893931,0.22,361.369777004556,80.47831831103515,280.2562755102097
406.41904835069636,0,109.99552824156437,109.99552824156437,109.99552824156437,0.22,361.627566550648,80.47886218904655,280.51281438943806
506.6621187277473,0,109.99712312972542,109.99712312972542,109.99712312972542,0.22,361.64132604886936,80.47889116219189,280.5260898494101
600.2218246804807,0,109.99905297426096,109.99905297426096,109.99905297426096,0.22,361.64437653519826,80.47889104553914,280.52953792795535
700.4647815919237,0,109.9997988289279,109.9997988289279,109.9997988289279,0.22,361.6464704874716,80.47889383650063,280.5316328207194
800.7077120261577,0,109.99994589028297,109.99994589028297,109.99994589028297,0.22,361.64693383324175,80.478894509417,280.5320940373402
900.9506380027966,0,109.99998719493317,109.99998719493317,109.99998719493317,0.22,361.64703761527863,80.4788946229322,280.5322067003011
1001.1935688692272,0,109.9999965809457,109.9999965809457,109.9999965809457,0.22,361.6470651512342,80.47889463100915,280.5322240448489
