time,position,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil
201.31439173207966,200,0,,,,,,,0,119.84960136032548,0,-2.0675222019316673e-37,0,119.84960136032548,119.84960136032548,,,,,,,,,6.064101080908612,6.064101080908604
201.31439173207966,225,,723.044197163592,10851.509664078107,0,10851.509664078107,421.8986085884051,425.2186540488346,,,,,,,,404.32807288483144,34.98010471835977,34.98010471835977,34.98010471835977,4,,,,,
201.31439173207966,250,0,,,,,,,0,119.80962622252319,0,-5.382717276405799e-37,0,119.80962622252319,119.80962622252319,,,,,,,,,6.039875722439967,6.039875722439959
201.31439173207966,275,,703.4187228184204,10653.50460872317,0,10653.50460872317,421.593962157452,425.2186540488346,,,,,,,,403.4912325273131,33.93325736125303,33.93325736125303,33.93325736125303,4,,,,,
201.31439173207966,300,0,,,,,,,0,119.76612654332705,0,-1.1424742631232521e-36,0,119.76612654332705,119.76612654332705,,,,,,,,,6.015249822339579,6.015249822339571
201.31439173207966,325,,682.5038431226235,10440.623838197775,0,10440.623838197775,421.25405839894444,425.2186540488346,,,,,,,,402.6580592088117,32.87259808839161,32.87259808839161,32.87259808839161,4,,,,,
201.31439173207966,350,0,,,,,,,0,119.71695187029871,0,-2.0584954899889745e-36,0,119.71695187029871,119.71695187029871,,,,,,,,,5.9901495553245585,5.9901495553245505
201.31439173207966,375,,660.1927963473557,10211.101576002235,0,10211.101576002235,420.8723600569189,425.2186540488346,,,,,,,,401.8286641425156,31.798696325033006,31.798696325033006,31.798696325033006,4,,,,,
201.31439173207966,400,0,,,,,,,0,119.65934957272444,0,-3.237280844185769e-36,0,119.65934957272444,119.65934957272444,,,,,,,,,5.963268629659439,5.963268629659431
201.31439173207966,425,,553.2427661201501,8850.548475570838,0,8850.548475570838,418.22245407114525,425.2186540488346,,,,,,,,401.0030242697781,30.608696485881467,30.608696485881467,30.608696485881467,4,,,,,
201.31439173207966,450,0,,,,,,,0,119.57721678315586,0,-4.5341424347006926e-36,0,119.57721678315586,119.57721678315586,,,,,,,,,5.930889368232803,5.930889368232795
201.31439173207966,475,,547.115560913369,8869.580304183817,0,8869.580304183817,418.2648638484864,425.2186540488346,,,,,,,,400.1817891257847,29.14504136305652,29.14504136305652,29.14504136305652,4,,,,,
201.31439173207966,500,0,,,,,,,0,119.47994095275837,0,-5.7448173606383584e-36,0,119.47994095275837,119.47994095275837,,,,,,,,,5.896462360522569,5.896462360522561
201.31439173207966,525,,540.5125336005101,8885.858868212415,0,8885.858868212415,418.3010009984545,425.2186540488346,,,,,,,,399.36676615353207,27.809364624787406,27.809364624787406,27.809364624787406,4,,,,,
201.31439173207966,550,0,,,,,,,0,119.3661020646904,0,-6.661882041635899e-36,0,119.3661020646904,119.3661020646904,,,,,,,,,5.864424253394895,5.864424253394887
201.31439173207966,575,,534.0523242145222,8899.38257683516,0,8899.38257683516,418.33092677255706,425.2186540488346,,,,,,,,398.5571377837123,26.59395575922855,26.59395575922855,26.59395575922855,4,,,,,
201.31439173207966,600,0,,,,,,,0,119.23571556874865,0,-7.13832565102036e-36,0,119.23571556874865,119.23571556874865,,,,,,,,,5.834468246088629,5.834468246088621
201.31439173207966,625,,527.7130693083448,8910.346027587735,0,8910.346027587735,418.3551235699442,425.2186540488346,,,,,,,,397.7526905796724,25.48830877080428,25.48830877080428,25.48830877080428,4,,,,,
201.31439173207966,650,0,,,,,,,0,119.09032189912212,0,-7.123586949723831e-36,0,119.09032189912212,119.09032189912212,,,,,,,,,5.806322744161336,5.806322744161328
201.31439173207966,675,,521.44713395374,8919.136345743575,0,8919.136345743575,418.37448321998096,425.2186540488346,,,,,,,,396.95323025242214,24.47929094950581,24.47929094950581,24.47929094950581,4,,,,,
201.31439173207966,700,0,,,,,,,0,118.93297274892348,0,-6.664676128117456e-36,0,118.93297274892348,118.93297274892348,,,,,,,,,5.779758565816031,5.779758565816023
201.31439173207966,725,,515.1797369802011,8926.294549203554,0,8926.294549203554,418.3902214807335,425.2186540488346,,,,,,,,396.1585681598441,23.55174007066921,23.55174007066921,23.55174007066921,4,,,,,
201.31439173207966,750,0,,,,,,,0,118.76801288716541,0,-5.878783283542688e-36,0,118.76801288716541,118.76801288716541,,,,,,,,,5.754595116443806,5.754595116443798
201.31439173207966,775,,508.81774361264587,8932.449429384245,0,8932.449429384245,418.4037345779476,425.2186540488346,,,,,,,,395.3685097030015,22.68958316326416,22.68958316326416,22.68958316326416,4,,,,,
201.31439173207966,800,0,,,,,,,0,118.60060110978822,0,-4.912952402627061e-36,0,118.60060110978822,118.60060110978822,,,,,,,,,5.73070310065413,5.730703100654122
201.31439173207966,825,,502.2652152611126,8938.226194477289,0,8938.226194477289,418.4164013820173,425.2186540488346,,,,,,,,394.5828467784365,21.877349965826625,21.877349965826625,21.877349965826625,4,,,,,
201.31439173207966,850,0,,,,,,,0,118.43602022911199,0,-3.906616371374962e-36,0,118.43602022911199,118.43602022911199,,,,,,,,,5.708001573538593,5.708001573538585
201.31439173207966,875,,495.44229088329473,8944.150609311468,0,8944.150609311468,418.42937574017935,425.2186540488346,,,,,,,,393.801355381671,21.101782555723105,21.101782555723105,21.101782555723105,4,,,,,
201.31439173207966,900,0,,,,,,,0,118.27890960442485,0,-2.9669273697730054e-36,0,118.27890960442485,118.27890960442485,,,,,,,,,5.686426057217421,5.686426057217413
201.31439173207966,925,,488.28204468834855,8950.616927256337,0,8950.616927256337,418.4435181686917,425.2186540488346,,,,,,,,393.0237954000747,20.35099280287318,20.35099280287318,20.35099280287318,4,,,,,
201.31439173207966,950,0,,,,,,,0,118.13258823888532,0,-2.159384836623485e-36,0,118.13258823888532,118.13258823888532,,,,,,,,,6.2108590772909205,6.2108590772909125
201.31439173207966,975,,275.2425039821301,9154.495471245544,0,9154.495471245544,418.8796424209462,425.2186540488346,,,,,,,,80.53576156001967,9.070153523673696,9.070153523673696,9.070153523673696,4,,,,,
201.31439173207966,1000,0,,,,,,,0,117.99797212541041,0,-1.6010700185851663e-36,0,117.99797212541041,117.99797212541041,,,,,,,,,6.854221844235652,6.854221844235643
400.6055628415351,0,0,,,,,,,0,120,0,0,0,120,120,,,,,,,,,6.126400461062373,6.126400461062373
400.6055628415351,25,,790.5893241766952,11548.71065123792,0,11548.71065123792,422.89120128139524,425.2186540488346,,,,,,,,413.6023613298458,39.006198019511885,39.006198019511885,39.006198019511885,4,,,,,
400.6055628415351,50,0,,,,,,,0,119.99681720119844,0,-1.9270222902711365e-53,0,119.99681720119844,119.99681720119844,,,,,,,,,6.115642208968779,6.115642208968771
400.6055628415351,75,,774.8289646362783,11393.869009265178,0,11393.869009265178,422.6808601153442,425.2186540488346,,,,,,,,412.7523978388092,37.99329163835381,37.99329163835381,37.99329163835381,4,,,,,
400.6055628415351,100,0,,,,,,,0,119.99352840576444,0,-3.6641520809941064e-52,0,119.99352840576444,119.99352840576444,,,,,,,,,6.093838163625752,6.093838163625744
400.6055628415351,125,,758.0329138566827,11228.581336658664,0,11228.581336658664,422.4501681745078,425.2186540488346,,,,,,,,411.90669163417715,36.96569383369825,36.96569383369825,36.96569383369825,4,,,,,
400.6055628415351,150,0,,,,,,,0,119.99010537689863,0,-3.5224823911175995e-51,0,119.99010537689863,119.99010537689863,,,,,,,,,6.071693573743026,6.071693573743018
400.6055628415351,175,,740.0722616937608,11051.343539741038,0,11051.34353974104,422.19542334216203,425.2186540488346,,,,,,,,411.06401271472316,35.920994258931785,35.920994258931785,35.920994258931785,4,,,,,
400.6055628415351,200,0,,,,,,,0,119.98651230221023,0,-2.282313095445606e-50,0,119.98651230221023,119.98651230221023,,,,,,,,,6.049165194556572,6.049165194556564
400.6055628415351,225,,720.7858410529852,10860.123132585426,0,10860.123132585426,421.911618751405,425.2186540488346,,,,,,,,410.2244097453945,34.856231913099236,34.856231913099236,34.856231913099236,4,,,,,
400.6055628415351,250,0,,,,,,,0,119.98270430967875,0,-1.1210663746757781e-49,0,119.98270430967875,119.98270430967875,,,,,,,,,6.026194199987272,6.026194199987264
400.6055628415351,275,,699.9659890042221,10652.321862797631,0,10652.321862797631,421.5921097285896,425.2186540488346,,,,,,,,409.3879385598359,33.76768314923993,33.76768314923993,33.76768314923993,4,,,,,
400.6055628415351,300,0,,,,,,,0,119.97862568835524,0,-4.452187125227088e-49,0,119.97862568835524,119.97862568835524,,,,,,,,,6.002703159797397,6.002703159797389
400.6055628415351,325,,677.3351548041056,10424.525156180322,0,10424.525156180322,421.22781206031743,425.2186540488346,,,,,,,,408.5546639160064,32.65055505477062,32.65055505477062,32.65055505477062,4,,,,,
400.6055628415351,350,0,,,,,,,0,119.97420762425854,0,-1.488877876124769e-48,0,119.97420762425854,119.97420762425854,,,,,,,,,5.978588258503874,5.978588258503866
400.6055628415351,375,,652.504252157448,10172.097038488804,0,10172.097038488804,420.80585353757215,425.2186540488346,,,,,,,,407.7246622530949,31.49850953179623,31.49850953179623,31.49850953179623,4,,,,,
400.6055628415351,400,0,,,,,,,0,119.96936495350528,0,-4.3117440752393807e-48,0,119.96936495350528,119.96936495350528,,,,,,,,,5.950768233155546,5.950768233155538
400.6055628415351,425,,549.2698542040707,8887.777096402966,0,8887.777096402966,418.30525100818244,425.2186540488346,,,,,,,,406.89761430237394,30.046566557117103,30.046566557117103,30.046566557117103,4,,,,,
400.6055628415351,450,0,,,,,,,0,119.96310101299129,0,-1.1049737268028215e-47,0,119.96310101299129,119.96310101299129,,,,,,,,,5.918164578403652,5.918164578403644
400.6055628415351,475,,541.194132927601,8915.992780217883,0,8915.992780217883,418.3675640627185,425.2186540488346,,,,,,,,406.07509042863967,28.453566510541577,28.453566510541577,28.453566510541577,4,,,,,
400.6055628415351,500,0,,,,,,,0,119.95641628182862,0,-2.5447316535294262e-47,0,119.95641628182862,119.95641628182862,,,,,,,,,5.885565508599344,5.885565508599336
400.6055628415351,525,,532.8853230675696,8943.180469692468,0,8943.180469692468,418.42725227437575,425.2186540488346,,,,,,,,405.2576249748027,26.963971950467737,26.963971950467737,26.963971950467737,4,,,,,
400.6055628415351,550,0,,,,,,,0,119.94930819630945,0,-5.325420562897231e-47,0,119.94930819630945,119.94930819630945,,,,,,,,,5.855605552294426,5.855605552294418
400.6055628415351,575,,524.3190506479217,8969.284423102785,0,8969.284423102785,418.4842366194287,425.2186540488346,,,,,,,,404.4444915700921,25.571166811581747,25.571166811581747,25.571166811581747,4,,,,,
400.6055628415351,600,0,,,,,,,0,119.9417811652733,0,-1.0221624206624925e-46,0,119.9417811652733,119.9417811652733,,,,,,,,,5.828045282944627,5.828045282944619
400.6055628415351,625,,515.4826949908596,8994.269810944477,0,8994.269810944477,418.53848376464646,425.2186540488346,,,,,,,,403.6353465501116,24.26885311488485,24.26885311488485,24.26885311488485,4,,,,,
400.6055628415351,650,0,,,,,,,0,119.93384622082633,0,-1.813631776076649e-46,0,119.93384622082633,119.93384622082633,,,,,,,,,5.802668935098661,5.802668935098653
400.6055628415351,675,,506.37679691970914,9018.11913846285,0,9018.11913846285,418.5899969612263,425.2186540488346,,,,,,,,402.829877598609,23.05106389496524,23.05106389496524,23.05106389496524,4,,,,,
400.6055628415351,700,0,,,,,,,0,119.92551932895476,0,-2.9947267415565353e-46,0,119.92551932895476,119.92551932895476,,,,,,,,,5.779282483009448,5.77928248300944
400.6055628415351,725,,497.0151160468334,9040.828964310585,0,9040.828964310585,418.6388079845783,425.2186540488346,,,,,,,,402.0278005262721,21.912173630456323,21.912173630456323,21.912173630456323,4,,,,,
400.6055628415351,750,0,,,,,,,0,119.91681849209023,0,-4.628743263347161e-46,0,119.91681849209023,119.91681849209023,,,,,,,,,5.75771143058352,5.757711430583512
400.6055628415351,775,,487.42355296287104,9062.40679680816,0,9062.40679680816,418.6849697985922,425.2186540488346,,,,,,,,401.2288564162078,20.84690386872228,20.84690386872228,20.84690386872228,4,,,,,
400.6055628415351,800,0,,,,,,,0,119.90775973272714,0,-6.730730995508714e-46,0,119.90775973272714,119.90775973272714,,,,,,,,,5.7377987769441345,5.7377987769441265
400.6055628415351,825,,477.63825932196784,9082.86820774854,0,9082.86820774854,418.72854997218224,425.2186540488346,,,,,,,,400.4328091053906,19.850325327736982,19.850325327736982,19.850325327736982,4,,,,,
400.6055628415351,850,0,,,,,,,0,119.89835219328388,0,-9.248748171415283e-46,0,119.89835219328388,119.89835219328388,,,,,,,,,5.719403151693549,5.719403151693541
400.6055628415351,875,,467.70332493647084,9102.234211398601,0,9102.234211398601,418.76962489316753,425.2186540488346,,,,,,,,399.639442973317,18.91785714864477,18.91785714864477,18.91785714864477,4,,,,,
400.6055628415351,900,0,,,,,,,0,119.88859274146854,0,-1.2056758405323992e-45,0,119.88859274146854,119.88859274146854,,,,,,,,,5.702374839289066,5.702374839289058
400.6055628415351,925,,457.6416153029809,9120.578602860081,0,9120.578602860081,418.8083795100678,425.2186540488346,,,,,,,,398.8485578961674,18.043077867050158,18.043077867050158,18.043077867050158,4,,,,,
400.6055628415351,950,0,,,,,,,0,119.8784607482715,0,-1.4963148665766942e-45,0,119.8784607482715,119.8784607482715,,,,,,,,,6.22771754733727,6.227717547337262
400.6055628415351,975,,219.89801608789006,9273.223115031744,0,9273.223115031744,419.12518099757654,425.2186540488346,,,,,,,,80.54512871275574,7.679764126268253,7.679764126268253,7.679764126268253,4,,,,,
400.6055628415351,1000,0,,,,,,,0,119.86834486576925,0,-1.73023626763935e-45,0,119.86834486576925,119.86834486576925,,,,,,,,,6.871334741806336,6.8713347418063275
606.1097646680531,0,0,,,,,,,0,120,0,0,0,120,120,,,,,,,,,6.125157533343776,6.125157533343776
606.1097646680531,25,,790.5962763173288,11550.524994956902,0,11550.524994956902,422.8936337326027,425.2186540488346,,,,,,,,413.99624136785457,39.004184283527195,39.004184283527195,39.004184283527195,4,,,,,
606.1097646680531,50,0,,,,,,,0,119.99979091847746,0,-1.1006331804969975e-67,0,119.99979091847746,119.99979091847746,,,,,,,,,6.1143823289659,6.114382328965892
606.1097646680531,75,,774.7908596873009,11395.35503976019,0,11395.35503976019,422.682904939207,425.2186540488346,,,,,,,,413.1464166907983,37.98895831071502,37.98895831071502,37.98895831071502,4,,,,,
606.1097646680531,100,0,,,,,,,0,119.99957421107568,0,-3.1677729177596783e-66,0,119.99957421107568,119.99957421107568,,,,,,,,,6.092693779914743,6.092693779914735
606.1097646680531,125,,757.9366547047019,11229.72977061248,0,11229.72977061248,422.45179359029953,425.2186540488346,,,,,,,,412.3008043296775,36.95862861436672,36.95862861436672,36.95862861436672,4,,,,,
606.1097646680531,150,0,,,,,,,0,119.99934806798535,0,-4.592057894041716e-65,0,119.99934806798535,119.99934806798535,,,,,,,,,6.070659848511171,6.070659848511163
606.1097646680531,175,,739.901579708729,11051.990470794477,0,11051.990470794479,422.19636746919,425.2186540488346,,,,,,,,411.45818121331223,35.9106851714958,35.9106851714958,35.9106851714958,4,,,,,
606.1097646680531,200,0,,,,,,,0,119.99911031255611,0,-4.469941939163751e-64,0,119.99911031255611,119.99911031255611,,,,,,,,,6.048236482043768,6.04823648204376
606.1097646680531,225,,720.5196048790423,10860.052746656542,0,10860.052746656542,421.9115125177745,425.2186540488346,,,,,,,,410.61859544953023,34.84203707080718,34.84203707080718,34.84203707080718,4,,,,,
606.1097646680531,250,0,,,,,,,0,119.99885834737078,0,-3.286659073394474e-63,0,119.99885834737078,119.99885834737078,,,,,,,,,6.025363766851931,6.025363766851923
606.1097646680531,275,,699.575891665484,10651.24027621111,0,10651.24027621111,421.5904153906579,425.2186540488346,,,,,,,,409.7821020467924,33.74879045921472,33.74879045921472,33.74879045921472,4,,,,,
606.1097646680531,300,0,,,,,,,0,119.99858905962289,0,-1.9469820664713353e-62,0,119.99858905962289,119.99858905962289,,,,,,,,,6.001962724970341,6.001962724970333
606.1097646680531,325,,676.7822915510815,10422.021691928901,0,10422.021691928901,421.22372356974245,425.2186540488346,,,,,,,,408.9487646567485,32.62592631487121,32.62592631487121,32.62592631487121,4,,,,,
606.1097646680531,350,0,,,,,,,0,119.99829865795556,0,-9.6788487990765e-62,0,119.99829865795556,119.99829865795556,,,,,,,,,5.977927239150435,5.977927239150427
606.1097646680531,375,,651.7333153197418,10167.582138071988,0,10167.582138071988,420.7981236076168,425.2186540488346,,,,,,,,408.11865829363995,31.46679890725642,31.46679890725642,31.46679890725642,4,,,,,
606.1097646680531,400,0,,,,,,,0,119.99798239748284,0,-4.152889096927815e-61,0,119.99798239748284,119.99798239748284,,,,,,,,,5.95001060894028,5.950010608940272
606.1097646680531,425,,548.8634387676016,8891.162650756256,0,8891.162650756256,418.31274774901595,425.2186540488346,,,,,,,,407.2914392369365,29.99152470392937,29.99152470392937,29.99152470392937,4,,,,,
606.1097646680531,450,0,,,,,,,0,119.9975778686312,0,-1.5737361893276528e-60,0,119.9975778686312,119.9975778686312,,,,,,,,,5.917383094651663,5.917383094651655
606.1097646680531,475,,540.7017463605785,8919.984432451767,0,8919.984432451767,418.3763491084122,425.2186540488346,,,,,,,,406.4687751344166,28.390909780772404,28.390909780772404,28.390909780772404,4,,,,,
606.1097646680531,500,0,,,,,,,0,119.99714977495864,0,-5.347803089513993e-60,0,119.99714977495864,119.99714977495864,,,,,,,,,5.884958913868366,5.884958913868358
606.1097646680531,525,,532.2896782802715,8947.81852637538,0,8947.81852637538,418.43740020167877,425.2186540488346,,,,,,,,405.6510810346175,26.893363871515362,26.893363871515362,26.893363871515362,4,,,,,
606.1097646680531,550,0,,,,,,,0,119.99669747744584,0,-1.6465721494457314e-59,0,119.99669747744584,119.99669747744584,,,,,,,,,5.855184250160562,5.855184250160554
606.1097646680531,575,,523.6009159263565,8974.608070062917,0,8974.608070062917,418.49581922286154,425.2186540488346,,,,,,,,404.837649111649,25.492281845380035,25.492281845380035,25.492281845380035,4,,,,,
606.1097646680531,600,0,,,,,,,0,119.99622021319279,0,-4.634336856500386e-59,0,119.99622021319279,119.99622021319279,,,,,,,,,5.82781993078306,5.827819930783052
606.1097646680531,625,,514.6213284584376,9000.316288594036,0,9000.316288594036,418.5515684456461,425.2186540488346,,,,,,,,404.02813203739913,24.181391200705775,24.181391200705775,24.181391200705775,4,,,,,
606.1097646680531,650,0,,,,,,,0,119.99571707809227,0,-1.2014217695350757e-58,0,119.99571707809227,119.99571707809227,,,,,,,,,5.802650391253042,5.802650391253034
606.1097646680531,675,,505.350478715642,9024.923160578794,0,9024.923160578794,418.604645662571,425.2186540488346,,,,,,,,403.2222138808039,22.954761241884285,22.954761241884285,22.954761241884285,4,,,,,
606.1097646680531,700,0,,,,,,,0,119.99518700490772,0,-2.887763233856272e-58,0,119.99518700490772,119.99518700490772,,,,,,,,,5.779481687573285,5.779481687573277
606.1097646680531,725,,495.80168681620506,9048.42252016786,0,9048.42252016786,418.65507694917176,425.2186540488346,,,,,,,,402.41960692732175,21.806806928399737,21.806806928399737,21.806806928399737,4,,,,,
606.1097646680531,750,0,,,,,,,0,119.99462874056086,0,-6.472593971868859e-58,0,119.99462874056086,119.99462874056086,,,,,,,,,5.758139265162849,5.758139265162841
606.1097646680531,775,,486.0008328645855,9070.81947541242,0,9070.81947541242,418.70291042369263,425.2186540488346,,,,,,,,401.6200488379352,20.732285699398687,20.732285699398687,20.732285699398687,4,,,,,
606.1097646680531,800,0,,,,,,,0,119.9940408185603,0,-1.3596768327352253e-57,0,119.9940408185603,119.9940408185603,,,,,,,,,5.738465923525077,5.738465923525069
606.1097646680531,825,,475.98423414622994,9092.128152575327,0,9092.128152575327,418.74821096188685,425.2186540488346,,,,,,,,400.82330010778594,19.726289161204534,19.726289161204534,19.726289161204534,4,,,,,
606.1097646680531,850,0,,,,,,,0,119.99342152713405,0,-2.688872621133728e-57,0,119.99342152713405,119.99342152713405,,,,,,,,,5.720319974498471,5.720319974498463
606.1097646680531,875,,465.79598726575,9112.369754703215,0,9112.369754703215,418.79105578597944,425.2186540488346,,,,,,,,400.0291417957914,18.784231234320714,18.784231234320714,18.784231234320714,4,,,,,
606.1097646680531,900,0,,,,,,,0,119.99276887652455,0,-5.0257985031087785e-57,0,119.99276887652455,119.99276887652455,,,,,,,,,5.703551351551023,5.703551351551015
606.1097646680531,925,,455.45802442799385,9131.620732614932,0,9131.620732614932,418.83163563921323,425.2186540488346,,,,,,,,399.23737038312885,17.899648730801232,17.899648730801232,17.899648730801232,4,,,,,
606.1097646680531,950,0,,,,,,,0,119.99208058109225,0,-8.910133149716037e-57,0,119.99208058109225,119.99208058109225,,,,,,,,,6.228981308146594,6.228981308146586
606.1097646680531,975,,216.2176862537509,9281.262557984624,0,9281.262557984624,419.14159039755566,425.2186540488346,,,,,,,,80.54577151231821,7.591052066748659,7.591052066748659,7.591052066748659,4,,,,,
606.1097646680531,1000,0,,,,,,,0,119.99137489482631,0,-1.3558030947449023e-56,0,119.99137489482631,119.99137489482631,,,,,,,,,6.872712705165847,6.8727127051658385
805.1776105398652,0,0,,,,,,,0,120,0,0,0,120,120,,,,,,,,,6.125079584274322,6.125079584274322
805.1776105398652,25,,790.5960876657324,11550.651920624061,0,11550.651920624061,422.89380387153506,425.2186540488346,,,,,,,,414.021169880205,39.00405076953854,39.00405076953854,39.00405076953854,4,,,,,
805.1776105398652,50,0,,,,,,,0,119.99998459083149,0,-1.7541777704568284e-81,0,119.99998459083149,119.99998459083149,,,,,,,,,6.114302688722379,6.114302688722371
805.1776105398652,75,,774.7871363485629,11395.452782416689,0,11395.45278241669,422.68303941812195,425.2186540488346,,,,,,,,413.17135365184333,37.988669271990375,37.988669271990375,37.988669271990375,4,,,,,
805.1776105398652,100,0,,,,,,,0,119.99996869478223,0,-6.76072703467925e-80,0,119.99996869478223,119.99996869478223,,,,,,,,,6.0926215316466115,6.0926215316466035
805.1776105398652,125,,757.9283506529283,11229.795745532167,0,11229.795745532167,422.4518869570234,425.2186540488346,,,,,,,,412.32574649771226,36.95815503729807,36.95815503729807,36.95815503729807,4,,,,,
805.1776105398652,150,0,,,,,,,0,119.99995221071786,0,-1.3098431053093485e-78,0,119.99995221071786,119.99995221071786,,,,,,,,,6.070594664977621,6.070594664977613
