time,Pressure drop - total,Pressure drop - gravity,Pressure drop - friction,Total mass - gas,Total mass - oil,Total mass - total,Total volume - gas,Total volume - oil,Total volume - total
[s],[Pa],[Pa],[Pa],[kg],[kg],[kg],[m³],[m³],[m³]
0,0,0,0,0,17854.051676275656,17854.051676275656,0,20.10619298297468,20.10619298297468
100.0393696551996,274.3314592057333,0,274.3314592057333,0,19435.234452719847,19435.234452719847,0,20.106192982974672,20.106192982974672
203.40585117332816,281.63524307248736,0,281.63524307248736,0,19655.405301969684,19655.405301969684,0,20.106192982974672,20.106192982974672
300.14383410271785,284.7994248101429,0,284.7994248101429,0,19739.49080212192,19739.49080212192,0,20.106192982974672,20.106192982974672
403.92295187123915,285.77392364781866,0,285.77392364781866,0,19763.325241335573,19763.325241335573,0,20.106192982974672,20.106192982974672
500.81504249093945,286.0221635813633,0,286.0221635813633,0,19769.760689323426,19769.760689323426,0,20.106192982974672,20.106192982974672
604.6378586037297,286.1019608529464,0,286.1019608529464,0,19771.760305620504,19771.760305620504,0,20.106192982974672,20.106192982974672
701.5418008002382,286.122351133888,0,286.122351133888,0,19772.293655358997,19772.293655358997,0,20.106192982974672,20.106192982974672
805.3682378871791,286.1286978427435,0,286.1286978427435,0,19772.460791050446,19772.460791050446,0,20.106192982974672,20.106192982974672
902.2731265710809,286.1303968496304,0,286.1303968496304,0,19772.50521413832,19772.50521413832,0,20.106192982974672,20.106192982974672
1006.0998575072186,286.13090382786305,0,286.13090382786305,0,19772.518739084793,19772.518739084793,0,20.106192982974672,20.106192982974672
1033.7869896484412,286.1309582533027,0,286.1309582533027,0,19772.52022954562,19772.52022954562,0,20.106192982974672,20.106192982974672
