time,Hydrodynamics iterations,MVP total iterations,MVP last iterations,Energy iterations,Custom fluid iterations,Compositional iterations,Mass residual,Momentum residual,Energy residual,Restarts,Time - properties,Time - point model,Time - momentum,Time - MVP total,Time - composition,Time - single component,Time - energy total,Time - energy wall,Time - output,Time - total,Time - momentum matrix,Time - MVP matrix,Time - composition matrix,Time - single component matrix,Time - energy matrix,Time step,Max time step,Min time step,Average time step,CFL max time step
[s],[-],[-],[-],[-],[-],[-],[kg/s],[N],[K],[-],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s],[s]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000000000000000,0,0
100.0393696551996,20,44,2,1,0,1,5.991948879157547e-12,0.2817672664949814,2.8592729140252628e-05,0,1.963413400342688,0.0026937000802718103,0.08807229984086007,0.2981870003277436,0.0003434999962337315,0,0.25904669979354367,0.002591000054962933,0.00852402019866781,3.9798178000492044,0.00626069912686944,0.2378506995155476,0,0,0.0280258993152529,6.867628442847833,6.867628442847833,0.4,2.858267704434274,6.867628442847833
203.40585117332816,20,41,2,1,0,1,1.0833304681498959e-12,0.13643268377670076,1.4583394445962998e-05,0,2.1505812005489133,0.0036481000715866685,0.11417499894741923,0.38234870124142617,0.000459199829492718,0,0.30070150044048205,0.0031851998646743596,0.01708471501088448,4.32609730004333,0.008409599191509187,0.30493700021179393,0,0,0.032391800021287054,6.901004883477187,6.901004883477187,0.4,4.068117023466563,6.901004883477187
300.14383410271785,20,40,2,1,0,1,4.85778483171113e-13,0.09606235767334943,1.0317062396926445e-05,0,2.2772756000049412,0.004704900085926056,0.13928949821274728,0.45807640167186037,0.0005849998560734092,0,0.3372067014570348,0.004764899844303728,0.02578484724485492,4.603127500042319,0.01044539880240336,0.364939701044932,0,0,0.03590799920493737,6.915694911756282,6.915694911756282,0.4,4.689747407854966,6.915694911756282
403.92295187123915,20,40,2,1,0,1,3.243687902600336e-14,0.024214833018080643,2.5995604861415054e-06,0,2.34113759995671,0.005715099978260696,0.16507009882479906,0.5355471015791409,0.0007032998837530612,0,0.36647300189360976,0.005313399829901756,0.034329247567821936,4.806406800053082,0.012603198934812099,0.4263271019444801,0,0,0.03895340010058135,6.920151120429715,6.920151120429715,0.4,5.112948757863787,6.920151120429715
500.81504249093945,16,33,1,1,0,1,2.2446391188523256e-07,0.007634506551008006,8.211327377753052e-07,0,2.3634119983762503,0.006590000004507601,0.18785079824738204,0.6061346018104815,0.0008104999433271587,0,0.3900870034703985,0.005810599774122239,0.042704960311188964,4.95267500000773,0.01451149949571118,0.4817787024658174,0,0,0.04123319999780506,6.921286252537105,6.921286252537105,0.4,5.385107983773542,6.921286252537105
604.6378586037297,4,10,2,1,0,1,1.4960594993570629e-13,0.0679391904507631,1.5083572443916233e-05,0,2.371918798191473,0.007457900035660712,0.19644049828639254,0.631731401605066,0.0009008999913930891,0,0.3987516039633192,0.006269199831876904,0.04921465859552726,5.009041400044225,0.015169299847912045,0.5020612026564777,0,0,0.04209429997717962,6.9216514003146585,6.9216514003146585,0.4,5.5984986907752745,6.9216514003146585
701.5418008002382,3,8,2,1,0,1,4.074329122781663e-14,0.0076779879786307605,8.451475889969732e-06,0,2.3748997982474975,0.008231000159867106,0.2023653979995288,0.6475798016181217,0.0009930998785421248,0,0.4050564040080644,0.006811399827711284,0.05486623504344679,5.044580800051335,0.015521899622399362,0.514685902686324,0,0,0.04264289990533143,6.9217442560981315,6.9217442560981315,0.4,5.75034262951015,6.9217442560981315
805.3682378871791,3,7,1,1,0,1,8.638975889861521e-07,0.0018815097558117877,2.3433565982005852e-06,0,2.3765708980499767,0.00925870018545538,0.2081012980779633,0.6623423017445021,0.0010767999337986107,0,0.4106760037248023,0.007404499861877411,0.060845946347853674,5.077440700028092,0.015855899720918387,0.5261382023454644,0,0,0.043177299783565104,6.921772852859593,6.921772852859593,0.4,5.878600276548752,6.921772852859593
902.2731265710809,2,5,1,1,0,1,5.105089535090664e-07,0.008249618604238151,1.3682770823571743e-06,0,2.377968398097437,0.009994400083087383,0.21396279818145558,0.6744424017379061,0.001402300025802104,0,0.4162910035229288,0.007911499880719928,0.06699317768207878,5.107556900009513,0.01618449977831915,0.5353501019417308,0,0,0.04367489990545437,6.921780593002916,6.921780593002916,0.4,5.975318719013781,6.921780593002916
1006.0998575072186,2,3,1,1,0,1,1.563968963017043e-07,0.0019402220237918215,4.2520011473997207e-07,0,2.3789167983923107,0.010710100177675482,0.21861649747006595,0.6825883015990258,0.0014701999607495946,0,0.4201573035097681,0.008308099873829631,0.0723956275136791,5.1293257000506856,0.016407899791374803,0.5416309020365588,0,0,0.04402089992072433,6.921782877617024,6.921782877617024,0.4,6.060842515103727,6.921782877617024
1033.7869896484412,2,3,1,1,0,1,1.1173003728260445e-07,0.0013813461163480368,3.0223675470414533e-07,0,2.379220898495987,0.010955800127703693,0.22070589766371995,0.6839425016078168,0.001494600030127911,0,0.4212752034072764,0.008428099914453922,0.11793196275106536,5.147734900005162,0.016478799749165773,0.5425607020733878,0,0,0.04413369990652427,6.921783122796615,6.921783122796615,0.4,6.081099939108478,6.921783122796615
