time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,40,0,0,0,0,0,0,0,80
104.49460966695472,40,0,120,0,0,0,120,120,398.4528129868479
201.31439173207966,40,0,120,0,0,0,120,120,407.712061108067
304.23822888683264,40,0,120,0,0,0,120,120,412.53084726523406
400.6055628415351,40,0,120,0,0,0,120,120,413.6023613298458
503.3624242868613,40,0,120,0,0,0,120,120,413.9152695480797
606.1097646680531,40,0,120,0,0,0,120,120,413.99624136785457
702.4331890614976,40,0,120,0,0,0,120,120,414.01559690875433
805.1776105398652,40,0,120,0,0,0,120,120,414.0211698802049
901.5003696241924,40,0,120,0,0,0,120,120,414.022544629117
1004.2446113515373,40,0,120,0,0,0,120,120,414.0229204347864
1100.5673305047835,40,0,120,0,0,0,120,120,414.0230073802689
1203.311564732671,40,0,120,0,0,0,120,120,414.0230339835752
1306.0557993849793,40,0,120,0,0,0,120,120,414.0230412620108
1402.3785194635147,40,0,120,0,0,0,120,120,414.02304315347095
1505.1227542336628,40,0,120,0,0,0,120,120,414.02304371936685
1601.4454743354347,40,0,120,0,0,0,120,120,414.023043865832
1704.1897091120957,40,0,120,0,0,0,120,120,414.02304390974047
1800.5124292156022,40,0,120,0,0,0,120,120,414.02304392111296
1903.2566639927884,40,0,120,0,0,0,120,120,414.0230439245218
2006.0008987700069,40,0,120,0,0,0,120,120,414.0230439254327
2102.323618873672,40,0,120,0,0,0,120,120,414.02304392552855
2205.067853650934,40,0,120,0,0,0,120,120,414.02304392552855
2301.3905737546206,40,0,120,0,0,0,120,120,414.0230439255507
2404.1348085318873,40,0,120,0,0,0,120,120,414.0230439255507
2500.457528635575,40,0,120,0,0,0,120,120,414.0230439255507
2603.2017634128415,40,0,120,0,0,0,120,120,414.0230439255507
2705.945998190108,40,0,120,0,0,0,120,120,414.0230439255507
2802.2687182937957,40,0,120,0,0,0,120,120,414.0230439255507
2905.0129530710624,40,0,120,0,0,0,120,120,414.0230439255507
3001.33567317475,40,0,120,0,0,0,120,120,414.0230439255507
3104.0799079520166,40,0,120,0,0,0,120,120,414.0230439255507
3200.402628055704,40,0,120,0,0,0,120,120,414.0230439255507
3303.146862832971,40,0,120,0,0,0,120,120,414.0230439255507
3405.8910976102375,40,0,120,0,0,0,120,120,414.0230439255507
3502.213817713925,40,0,120,0,0,0,120,120,414.0230439255507
3604.9580524911917,40,0,120,0,0,0,120,120,414.0230439255507
3662.751684553404,40,0,120,0,0,0,120,120,414.0230439255507
