time,Acc. volume - continuous gas,Acc. volume - continuous oil,Acc. volume - bubbles,Acc. volume - droplets,Acc. volume - total gas,Acc. volume - total liquid,Acc. volume - total,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,MF - continuous gas,MF - continuous oil,MF - bubbles,MF - droplets,MF - total gas,MF - total oil,Pressure,Std. VFR - total gas,Std. VFR - total oil,Temperature - gas,Temperature - oil,VF - continuous gas,VF - continuous oil,VF - bubbles,VF - droplets,VF - total gas,VF - total oil
[s],[?],[?],[?],[?],[?],[?],[?],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[?],[?],[-],[-],[?],[?],[Pa],[?],[?],[C],[C],[?],[?],[-],[-],[-],[-]
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,5,5,0,1,0,0,0,1
107.52697193667399,7.589941766904498e-36,4.6899545282549395,5.272705250109943e-21,1.3736952811928969e-12,5.272705250109951e-21,4.689954528256313,4.689954528256313,4.6155071654023345,1.9924108681424495e-34,36.54164607812446,1.361342897288498e-19,8.034371754781822e-11,1.3613428972885e-19,36.5416460782048,36.5416460782048,5.452438743116074e-36,0.9999999999978012,3.72545586582228e-21,2.1986890622219725e-12,3.7254558658222855e-21,0.9999999999999999,80,1689788.2172579218,0,4.6155071654023345,4.6155071654023345,1.5363649883889252e-35,0.9999999999978014,1.0497431017017576e-20,2.198689062221973e-12,1.0497431017017591e-20,1.0000000000000002
202.19879343354282,2.3241571761584826e-21,8.12397087624783,6.857345593569148e-10,2.991404583956479e-10,6.857345593592389e-10,8.12397087654697,8.123970877232704,4.426822221308555,3.3712890841862614e-20,29.7725643273047,6.615678972993703e-09,7.548361679021684e-09,6.615678973027416e-09,29.77256433485306,29.77256434146874,1.1323475684015062e-21,0.9999999995242586,2.2220722733577402e-10,2.535341461148657e-10,2.2220722733690638e-10,0.9999999997777927,80,1376766.889868548,0,4.426822221308612,4.426822221308612,3.2040675184805584e-21,0.9999999991177126,6.287530254365597e-10,2.5353414601179245e-10,6.287530254397638e-10,0.9999999993712468
306.9257916528994,7.16460039866415e-21,11.288600807433689,3.870134680624478e-09,1.3703993961251888e-09,3.870134680631641e-09,11.288600808804087,11.288600812674222,4.555526107977698,1.9506951956591806e-21,24.775886064752413,8.09986580435984e-09,6.32601211198719e-09,8.099865804361791e-09,24.775886071078425,24.775886079178292,7.873361982659458e-23,0.9999999994177452,3.2692537326311753e-10,2.5532939936078734e-10,3.2692537326319627e-10,0.9999999996730746,80,1145706.470888594,0,4.555526107977698,4.555526107977698,2.222093084125599e-22,0.9999999988219915,9.226790442928052e-10,2.553293992086739e-10,9.226790442930274e-10,0.999999999077321
410.2997344130523,7.643951949893524e-21,14.058608139681043,5.564126268187277e-09,1.7721753588495402e-09,5.5641262681949195e-09,14.058608141453218,14.058608147017345,5.157278963267004,1.0556972106827268e-21,22.937413609386404,3.3983855079113834e-09,2.0666371373462618e-09,3.3983855079124393e-09,22.937413611453042,22.937413614851426,4.602511984866956e-23,0.9999999997617419,1.4815905424101563e-10,9.009896111079056e-11,1.4815905424106167e-10,0.9999999998518408,80,1060690.3470576094,0,5.157278963267004,5.157278963267004,1.282477335480048e-22,0.99999999949706,4.128411392192263e-10,9.009896108694298e-11,4.1284113921935456e-10,0.9999999995871589
507.1961197928535,8.09245054033454e-21,16.47144839906333,6.453628140714539e-09,1.9735596298787926e-09,6.453628140722629e-09,16.471448401036888,16.471448407490517,6.017849040252884,2.7868419685940157e-21,21.489197586184126,3.0904357777240495e-09,1.9857160482529933e-09,3.0904357777268363e-09,21.48919758816984,21.489197591260275,1.296857156558061e-22,0.9999999997637813,1.4381345625398963e-10,9.24053138674487e-11,1.4381345625411932e-10,0.9999999998561866,80,993720.7757506381,0,6.017849040252884,6.017849040252884,3.5466561541071135e-22,0.9999999995142925,3.9330228243513654e-10,9.240531384439461e-11,3.933022824354912e-10,0.9999999996066978
605.9896420762407,9.42868787858757e-21,18.850144388072774,7.968193609061854e-09,2.3955488084243652e-09,7.96819360907128e-09,18.85014439046832,18.850144398436512,6.948623915184214,2.5798615083536427e-21,20.36366875520714,5.5965406464823065e-09,4.624953292232034e-09,5.5965406464848865e-09,20.363668759832095,20.363668765428635,1.2668942604817246e-22,0.9999999994980524,2.748296837347671e-10,2.27117880628561e-10,2.748296837348938e-10,0.9999999997251703,80,941673.1656346603,0,6.948623915184214,6.948623915184214,3.3932243547058823e-22,0.9999999990367839,7.360983511681001e-10,2.271178805237987e-10,7.360983511684394e-10,0.9999999992639018
701.6759070714257,1.0743325138133147e-20,21.11570049028906,9.765751837807006e-09,2.977681335606178e-09,9.765751837817748e-09,21.11570049326674,21.115700503032492,7.688999018881191,4.871371055598666e-21,20.782056038114156,6.16974239297207e-09,5.311535761638431e-09,6.169742392976941e-09,20.78205604342569,20.782056049595433,2.344027483855361e-22,0.9999999994475389,2.9687834438749755e-10,2.5558278490101617e-10,2.9687834438773196e-10,0.9999999997031217,80,961020.5672684711,0,7.688999018881191,7.688999018881191,6.171740628761908e-22,0.9999999989627472,7.81670075319368e-10,2.5558278477711175e-10,7.816700753199852e-10,0.9999999992183299
811.5804731413659,1.2543962888988749e-20,23.691234093213726,1.1933416749810852e-08,3.7116319613374423e-09,1.1933416749823395e-08,23.691234096925356,23.691234108858772,8.225754926471893,6.4735952180544425e-21,19.96807050607586,6.984433569171605e-09,6.310802912050614e-09,6.984433569178078e-09,19.968070512386664,19.968070519371096,3.2419733348899716e-22,0.9999999993341753,3.49780093294241e-10,3.160447027264535e-10,3.497800932945652e-10,0.99999999965022,80,923379.5930483218,0,8.225754926471893,8.225754926471893,8.428859123809614e-22,0.9999999987745563,9.093989450688066e-10,3.1604470254958884e-10,9.093989450696495e-10,0.999999999090601
905.16959870734,1.3872367544830777e-20,25.867644686227113,1.3701559487943614e-08,4.324395000343677e-09,1.3701559487957486e-08,25.867644690551504,25.867644704253063,8.454058380878962,3.4319641151749124e-21,19.831648306656273,5.711992726761582e-09,5.091700197163195e-09,5.711992726765014e-09,19.831648311747973,19.831648317459965,1.7305491000578372e-22,0.9999999994552298,2.8802410345955415e-10,2.567461925083677e-10,2.880241034597272e-10,0.999999999711976,80,917071.0477554128,0,8.454058380878905,8.454058380878905,4.474807990483306e-22,0.9999999989984888,7.447650919407766e-10,2.567461923911012e-10,7.447650919412241e-10,0.999999999255235
1002.2529213788297,1.5399592997290307e-20,28.138569378555655,1.555797330535363e-08,4.9724037915821265e-09,1.555797330536903e-08,28.138569383528054,28.138569399086027,8.57288524257325,5.83046617338067e-21,20.225140037097713,6.485096974961762e-09,5.851725969521173e-09,6.4850969749675924e-09,20.225140042949437,20.225140049434536,2.882781606710686e-22,0.9999999993900255,3.2064534332572277e-10,2.893293176018141e-10,3.2064534332601104e-10,0.9999999996793548,80,935267.2092215935,0,8.57288524257325,8.57288524257325,7.432908005516506e-22,0.999999998883925,8.267457145519877e-10,2.893293174553844e-10,8.26745714552731e-10,0.9999999991732543
