time,Temperature - average,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure
[s],[C],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[Pa]
0,40,0,0,0,0,0,0,0,80
100.03936965519893,40,0,110,0,0,0,110,110,353.9621493571939
203.40585117332483,40,0,110,0,0,0,110,110,361.26663966876845
300.14383410271466,40,0,110,0,0,0,110,110,364.43148598254567
403.9229518712361,40,0,110,0,0,0,110,110,365.4061467279599
500.8150424909367,40,0,110,0,0,0,110,110,365.65443165215686
604.637858603727,40,0,110,0,0,0,110,110,365.7342431801349
701.5418008002354,40,0,110,0,0,0,110,110,365.7546370061455
805.3682378871763,40,0,110,0,0,0,110,110,365.76098481786335
902.273126571078,40,0,110,0,0,0,110,110,365.76268412307434
1006.0998575072161,40,0,110,0,0,0,110,110,365.76319118971037
1033.786989648439,40,0,110,0,0,0,110,110,365.76324562498087
